id|zone|trigger_eq_npc_id|action|target_eq_npc_id|chance|alt_group|alt_id|alt_weight|at_corpse|x|y|z|heading|delay_min_ms|delay_max_ms|only_if_not_alive|require_dead_eq_npc_ids|require_alive_eq_npc_ids|add_to_hate|trigger_min_level|trigger_max_level|min_expansion|max_expansion|comment
210|guktop|65139|spawn|65134|100|1|2|28|0|1661|470|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
211|guktop|65139|spawn|65134|100|1|2|28|0|1653|462|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
212|guktop|65139|spawn|65134|100|1|2|28|0|1661|450|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
213|guktop|65139|spawn|65134|100|1|3|12|0|1661|470|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
214|guktop|65139|spawn|65139|100|1|4|10|0|1661|470|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
215|guktop|65139|spawn|65134|100|1|5|3|0|1661|470|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
216|guktop|65139|spawn|65134|100|1|5|3|0|1653|462|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
217|guktop|65139|spawn|65134|100|1|5|3|0|1661|450|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
218|guktop|65139|spawn|65134|100|1|5|3|0|1671|459|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
219|guktop|65139|spawn|65134|100|1|6|2|0|1661|470|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
220|guktop|65139|spawn|65134|100|1|6|2|0|1653|462|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
221|guktop|65139|spawn|65134|100|1|6|2|0|1661|450|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
222|guktop|65139|spawn|65134|100|1|6|2|0|1671|459|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
223|guktop|65139|spawn|65134|100|1|6|2|0|1667|480|-70|66|975000|975000|0|65134,65139||0|0|0|-1|-1|guktop croc pit repop
224|hateplane|76006|spawn|76382|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|1|1|Maestro_of_Rancor
225|hateplane|76011|spawn|76382|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|1|1|Maestro_of_Rancor
226|hateplane|76382|spawn|76388|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|2|-1|#Hand_of_the_Maestro
227|highkeep|6185|despawn|6186|100|0|0|0|0|0|0|0|0|0|0|0|||0|0|0|-1|-1|Lartin
228|highkeep|6185|despawn|6187|100|0|0|0|0|0|0|0|0|0|0|0|||0|0|0|-1|-1|Grex
229|highpass|5005|respawnself|0|100|0|0|0|0|0|0|0|0|1200000|1200000|0|||0|0|0|-1|-1|rotating guard repop
230|highpass|5144|respawnself|0|100|0|0|0|0|0|0|0|0|1200000|1200000|0|||0|0|0|-1|-1|rotating guard repop
231|highpass|5145|respawnself|0|100|0|0|0|0|0|0|0|0|1200000|1200000|0|||0|0|0|-1|-1|rotating guard repop
232|iceclad|110014|despawn|110013|100|0|0|0|0|0|0|0|0|0|0|0|||0|0|0|-1|-1|enraged_walrus
233|iceclad|110014|spawn|110015|100|0|0|0|0|852|2049|-31.8|0|0|0|0|||0|0|0|-1|-1|enraged_walrus
234|kael|113000|spawn|113341|100|0|0|0|0|1300|1289|-90|259|0|0|113341|||0|0|0|-1|-1|The_Statue_of_Rallos_Zek
235|kael|113341|spawn|113244|100|0|0|0|0|1058|1292|-95|259|0|0|113244|||0|0|0|-1|-1|#The_Idol_of_Rallos_Zek
236|kaesora|88087|spawn|88093|100|31|1|20|1|0|0|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
237|kaesora|88087|spawn|88093|100|31|1|20|1|5|5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
238|kaesora|88087|spawn|88093|100|31|2|20|1|0|0|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
239|kaesora|88087|spawn|88093|100|31|2|20|1|5|5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
240|kaesora|88087|spawn|88093|100|31|2|20|1|-5|-5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
241|kaesora|88087|spawn|88093|100|31|3|20|1|0|0|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
242|kaesora|88087|spawn|88093|100|31|3|20|1|5|5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
243|kaesora|88087|spawn|88093|100|31|3|20|1|-5|-5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
244|kaesora|88087|spawn|88093|100|31|3|20|1|0|5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
245|kaesora|88087|spawn|88093|100|31|4|20|1|0|0|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
246|kaesora|88087|spawn|88093|100|31|4|20|1|0|-5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
247|kaesora|88087|spawn|88093|100|31|4|20|1|5|5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
248|kaesora|88087|spawn|88093|100|31|4|20|1|-5|-5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
249|kaesora|88087|spawn|88093|100|31|4|20|1|0|5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
250|kaesora|88087|spawn|88093|100|31|5|20|1|0|0|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
251|kaesora|88087|spawn|88093|100|31|5|20|1|0|-5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
252|kaesora|88087|spawn|88093|100|31|5|20|1|5|5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
253|kaesora|88087|spawn|88093|100|31|5|20|1|-5|-5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
254|kaesora|88087|spawn|88093|100|31|5|20|1|0|5|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
255|kaesora|88087|spawn|88093|100|31|5|20|1|5|0|0|0|0|0|0|||1|0|0|-1|-1|enraged_spectral_librarian
256|kedge|64048|spawn|64050|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|tainted_seahorse
257|kedge|64049|spawn|64092|44|0|0|0|0|-22|133|-283|0|0|0|0|||0|0|0|-1|-1|a_swirlspine_seahorse
258|lakeofillomen|85211|spawn|85208|100|0|0|0|0|-807|-542|79.12|0|0|0|0|||1|0|0|-1|-1|Vorash
259|lakeofillomen|85217|spawn|85224|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|#tainted_barracuda
260|lakerathe|51012|spawn|51145|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Shmendrik_Lavawalker
261|lakerathe|51151|spawn|51002|100|0|0|0|1|0|0|0|0|0|0|51002|||0|0|0|-1|-1|#tainted_aquagoblin
262|lakerathe|51152|spawn|51144|100|0|0|0|0|347.6|-1518.9|53|31|0|0|0|||1|0|0|-1|-1|a_failed_apprentice
263|lakerathe|51153|spawn|51152|100|0|0|0|0|347.6|-1518.9|53|98.9|0|0|0|||1|0|0|-1|-1|a_bone_golem
264|lfaydark|57096|spawn|57117|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|tainted_brownie
265|lfaydark|57115|spawn|57000|100|0|0|0|0|1930|-1150|0|0|0|0|57000|||0|0|0|-1|-1|Larik_Z-Vole
266|lfaydark|57119|spawn|57006|100|0|0|0|1|0|0|0|0|0|0|57006|||0|0|0|-1|-1|#The_Spirit_of_Malevolence
267|mischiefplane|126364|spawn|126366|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|#Sniffles
268|mistmoore|59055|spawn|59129|100|0|0|0|0|90|-165|-221|56|0|0|59129|||0|0|0|-1|-1|an_advisor
269|najena|44055|spawn|44104|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Rathyl
270|necropolis|123001|spawn|123002|100|0|0|0|1|0|0|0|0|0|0|0|||1|0|0|-1|-1|#Garzicor-s_Corpse
271|necropolis|123002|spawn|123003|100|0|0|0|0|1518|983|-124|0|0|0|0|||0|0|0|-1|-1|#Garzicor-s_Wraith
272|necropolis|123002|spawn|123004|100|0|0|0|0|1433|1045|-106|0|0|0|0|||0|0|0|-1|-1|#Garzicor-s_Wraith
273|necropolis|123026|spawn|123231|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|123026
274|necropolis|123026|spawn|123231|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|0|-1|-1|123026
275|necropolis|123033|spawn|123026|50|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|123033
276|necropolis|123033|spawn|123026|50|0|0|0|1|0|5|0|0|0|0|0|||0|0|0|-1|-1|123033
277|necropolis|123033|spawn|123026|50|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|123033
278|necropolis|123231|spawn|123027|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|123231
279|necropolis|999214|spawn|123003|100|0|0|0|0|1518|983|-124|0|0|0|0|||0|0|0|-1|-1|#Garzicor-s_Wraith
280|necropolis|999214|spawn|123004|100|0|0|0|0|1433|1045|-106|0|0|0|0|||0|0|0|-1|-1|#Garzicor-s_Wraith
281|neriakc|42003|respawnself|0|100|0|0|0|0|0|0|0|0|324000|324000|0|||0|0|0|-1|-1|Ambassador_Rylan
282|northkarana|13006|spawn|13042|100|0|0|0|0|1450|-1560|50|125.5|0|0|13042|||0|0|0|-1|-1|Zahal_the_Vile
283|northkarana|13078|spawn|13042|100|0|0|0|0|1450|-1560|50|125.5|0|0|13042|||0|0|0|-1|-1|Zahal_the_Vile
284|oot|69096|spawn|69142|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|tainted_seafury_cyclops
285|oot|69130|spawn|69149|100|0|0|0|1|0|0|0|0|0|0|69149|||0|0|0|1|-1|Capt_Surestout
286|paw|18006|spawn|18032|100|0|0|0|0|1263|-172|2.7|0|0|0|18032|||0|0|0|-1|-1|Ghanex_Drah
287|paw|18027|spawn|18026|100|0|0|0|0|623|-189|4.95|195|0|0|18026|||0|0|0|-1|-1|#Kurrpok_Splitpaw
288|permafrost|73107|spawn|73007|100|0|0|0|1|0|0|0|0|0|0|73007|||0|0|0|-1|-1|#The_Icebound_Spirit
289|qcat|45006|spawn|45009|100|0|0|0|0|425|-130|-36|0|0|0|45009|||0|0|0|-1|-1|#Corrupt_Guard_Helminth
290|qcat|45006|spawn|45010|100|0|0|0|0|455|-130|-36|128|0|0|45010|||0|0|0|-1|-1|#Corrupt_Guard_Helminth
291|qcat|45006|spawn|45011|100|0|0|0|0|441|-270|-38|64|0|0|45011|||0|0|0|-1|-1|#Corrupt_Guard_Helminth
292|qey2hh1|12124|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Habastash_Gikin
293|qey2hh1|12130|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Grebin_Sneztop
294|qey2hh1|12155|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Gomo_Limerin
295|qey2hh1|12159|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Kyle_Rinlin
296|qey2hh1|12162|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Tolony_Marle
297|qey2hh1|12164|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Quegin_Hadder
298|qey2hh1|12165|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Kobot_Dellin
299|qey2hh1|12166|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Lander_Billkin
300|qey2hh1|12170|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Ronly_Jogmill
301|qey2hh1|12171|respawnself|0|100|0|0|0|0|0|0|0|0|840000|840000|0|||0|0|0|-1|-1|Parcil_Vinder
302|qeynos2|2108|spawn|2176|100|32|1|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
303|qeynos2|2108|spawn|2176|100|32|2|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
304|qeynos2|2108|spawn|2176|100|32|2|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
305|qeynos2|2108|spawn|2176|100|32|3|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
306|qeynos2|2108|spawn|2176|100|32|3|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
307|qeynos2|2108|spawn|2176|100|32|3|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
308|qeynos2|2108|spawn|2176|100|32|4|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
309|qeynos2|2108|spawn|2176|100|32|4|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
310|qeynos2|2108|spawn|2176|100|32|4|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
311|qeynos2|2108|spawn|2176|100|32|4|25|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Queen_Klicnik
312|qeytoqrg|4171|spawn|4190|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Varsoon
313|rathemtn|50058|spawn|50306|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|1|-1|Blinde_the_Cutpurse
314|rathemtn|50304|spawn|50322|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|tainted_hill_giant
315|rathemtn|50340|spawn|50353|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Ytyrs_the_Reborn
316|runnyeye|11124|spawn|11000|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|#The_Sporali_Moldmaster
317|skyfire|91005|spawn|91006|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|Zordak_Ragefire
318|skyshrine|114000|spawn|114001|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|0|-1|-1|a_small_shambling_cube
319|skyshrine|114000|spawn|114001|100|0|0|0|1|0|-5|0|0|0|0|0|||0|0|0|-1|-1|a_small_shambling_cube
320|skyshrine|114151|spawn|114000|100|0|0|0|1|0|5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
321|skyshrine|114151|spawn|114000|100|0|0|0|1|0|-5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
322|skyshrine|114151|spawn|114001|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
323|skyshrine|114151|spawn|114001|100|0|0|0|1|0|-5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
324|skyshrine|114632|spawn|114000|100|0|0|0|1|0|5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
325|skyshrine|114632|spawn|114000|100|0|0|0|1|0|-5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
326|skyshrine|114632|spawn|114001|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
327|skyshrine|114632|spawn|114001|100|0|0|0|1|0|-5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
328|skyshrine|114633|spawn|114000|100|0|0|0|1|0|5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
329|skyshrine|114633|spawn|114000|100|0|0|0|1|0|-5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
330|skyshrine|114633|spawn|114001|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
331|skyshrine|114633|spawn|114001|100|0|0|0|1|0|-5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
332|skyshrine|114634|spawn|114000|100|0|0|0|1|0|5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
333|skyshrine|114634|spawn|114000|100|0|0|0|1|0|-5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
334|skyshrine|114634|spawn|114001|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
335|skyshrine|114634|spawn|114001|100|0|0|0|1|0|-5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
336|skyshrine|114635|spawn|114000|100|0|0|0|1|0|5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
337|skyshrine|114635|spawn|114000|100|0|0|0|1|0|-5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
338|skyshrine|114635|spawn|114001|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
339|skyshrine|114635|spawn|114001|100|0|0|0|1|0|-5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
340|skyshrine|114636|spawn|114000|100|0|0|0|1|0|5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
341|skyshrine|114636|spawn|114000|100|0|0|0|1|0|-5|0|0|0|0|0|||0|43|0|-1|-1|a_shambling_cube
342|skyshrine|114636|spawn|114001|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
343|skyshrine|114636|spawn|114001|100|0|0|0|1|0|-5|0|0|0|0|0|||0|0|42|-1|-1|a_shambling_cube
344|soldungb|32004|spawn|32001|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|##Zordak_Ragefire
345|soltemple|80004|spawn|80005|100|33|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_ward_of_ro
346|soltemple|80004|spawn|80005|100|33|2|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_ward_of_ro
347|soltemple|80004|spawn|80005|100|33|2|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_ward_of_ro
348|soltemple|80005|spawn|80005|100|34|1|33.3333|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|an_incarnate
349|soltemple|80005|spawn|80005|100|34|2|33.3333|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|an_incarnate
350|soltemple|80005|spawn|80005|100|34|2|33.3333|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|an_incarnate
351|soltemple|80032|spawn|80040|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_keeper
352|soltemple|80043|spawn|80040|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_keeper
353|soltemple|80044|spawn|80040|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_keeper
354|soltemple|80045|spawn|80040|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_keeper
355|soltemple|80046|spawn|80040|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_keeper
356|soltemple|80047|spawn|80040|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_keeper
357|soltemple|80048|spawn|80040|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|a_keeper
358|southkarana|14119|spawn|14011|49|0|0|0|0|-7426|-2482|53|0|0|0|14011|||0|0|0|-1|-1|#Shaman_Ren-Rex
359|southkarana|14119|spawn|14011|51|0|0|0|0|-6483|-258|3|0|0|0|14011|||0|0|0|-1|-1|#Shaman_Ren-Rex
360|southkarana|14133|spawn|14124|49|0|0|0|0|-4821|2038|20|0|0|0|14124|||0|0|0|-1|-1|#Shaman_Lenrel
361|southkarana|14133|spawn|14124|51|0|0|0|0|-1545|2050|0|0|0|0|14124|||0|0|0|-1|-1|#Shaman_Lenrel
362|sro|35144|spawn|35069|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|0|-1|-1|Terrorantula
363|sro|35144|spawn|35069|100|0|0|0|1|0|-5|0|0|0|0|0|||0|0|0|-1|-1|Terrorantula
364|sro|35144|spawn|35069|100|0|0|0|1|5|0|0|0|0|0|0|||0|0|0|-1|-1|Terrorantula
365|sro|35144|spawn|35069|100|0|0|0|1|-5|0|0|0|0|0|0|||0|0|0|-1|-1|Terrorantula
366|steamfont|56009|spawn|56005|100|0|0|0|1|0|0|0|0|0|0|56005|||0|0|0|-1|-1|#Cargo_Clockwork
367|steamfont|56024|spawn|56152|100|35|1|2|0|1360|-1294|-103|0|0|0|56152|||0|0|0|-1|-1|a_minotaur_slaver
368|steamfont|56148|spawn|56086|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|diseased_female_rat
369|steamfont|56148|spawn|56086|100|0|0|0|1|5|5|0|0|0|0|0|||0|0|0|-1|-1|diseased_female_rat
370|steamfont|56148|spawn|56086|100|0|0|0|1|-5|5|0|0|0|0|0|||0|0|0|-1|-1|diseased_female_rat
371|steamfont|56148|spawn|56086|100|0|0|0|1|5|-5|0|0|0|0|0|||0|0|0|-1|-1|diseased_female_rat
372|steamfont|56148|spawn|56086|100|0|0|0|1|-5|-5|0|0|0|0|0|||0|0|0|-1|-1|diseased_female_rat
373|steamfont|56317|spawn|56152|100|36|1|1|0|1360|-1294|-103|0|0|0|56152|||0|0|0|-1|-1|minotaur_slaver
374|stonebrunt|100019|spawn|100024|100|0|0|0|1|0|0|0|0|0|0|100024|||0|0|0|-1|-1|#The_Spirit_of_Torment
375|stonebrunt|100133|spawn|100018|100|0|0|0|1|0|0|0|0|0|0|100018|||0|0|0|-1|-1|Disciple_Okarote
376|swampofnohope|83244|spawn|83056|100|0|0|0|1|0|0|0|0|0|0|83056|||0|0|0|-1|-1|#The_Spirit_of_Sorrow
377|templeveeshan|124003|despawn|124157|100|0|0|0|0|461|-679|0|0|0|0|0|||0|0|0|-1|-1|remove shared add
378|templeveeshan|124008|despawn|124157|100|0|0|0|0|470|-810|0|0|0|0|0|||0|0|0|-1|-1|remove shared add
379|templeveeshan|124074|despawn|124157|100|0|0|0|0|509|-810|0|0|0|0|0|||0|0|0|-1|-1|remove shared add
380|templeveeshan|124076|despawn|124157|100|0|0|0|0|564|-795|0|0|0|0|0|||0|0|0|-1|-1|remove shared add
381|templeveeshan|124077|despawn|124157|100|0|0|0|0|562|-686|0|0|0|0|0|||0|0|0|-1|-1|remove shared add
382|templeveeshan|124103|despawn|124157|100|0|0|0|0|509|-679|0|0|0|0|0|||0|0|0|-1|-1|remove shared add
383|timorous|96003|spawn|96010|100|0|0|0|0|-9170|1985|10|0|0|0|0|||0|0|0|-1|-1|Draz_Nurakk
384|timorous|96003|spawn|96010|100|0|0|0|0|-9204|1986|10|0|0|0|0|||0|0|0|-1|-1|Draz_Nurakk
385|timorous|96003|spawn|96010|100|0|0|0|0|-9204|1958|10|0|0|0|0|||0|0|0|-1|-1|Draz_Nurakk
386|timorous|96003|spawn|96010|100|0|0|0|0|-9218|1975|10|0|0|0|0|||0|0|0|-1|-1|Draz_Nurakk
387|timorous|96003|spawn|96010|100|0|0|0|0|-9214|2009|11|0|0|0|0|||0|0|0|-1|-1|Draz_Nurakk
388|timorous|96003|spawn|96010|100|0|0|0|0|-9181|2004|10|0|0|0|0|||0|0|0|-1|-1|Draz_Nurakk
389|veeshan|108506|spawn|108506|10|1|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
390|veeshan|108506|spawn|108520|10|1|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
391|veeshan|108506|spawn|108521|10|1|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
392|veeshan|108506|spawn|108522|10|1|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
393|veeshan|108506|spawn|108523|10|1|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
394|veeshan|108506|spawn|108524|10|1|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
395|veeshan|108506|spawn|108506|5|2|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
396|veeshan|108506|spawn|108520|5|2|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
397|veeshan|108506|spawn|108521|5|2|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
398|veeshan|108506|spawn|108522|5|2|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
399|veeshan|108506|spawn|108523|5|2|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
400|veeshan|108506|spawn|108524|5|2|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
401|veeshan|108520|spawn|108506|10|1|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
402|veeshan|108520|spawn|108520|10|1|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
403|veeshan|108520|spawn|108521|10|1|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
404|veeshan|108520|spawn|108522|10|1|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
405|veeshan|108520|spawn|108523|10|1|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
406|veeshan|108520|spawn|108524|10|1|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
407|veeshan|108520|spawn|108506|5|2|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
408|veeshan|108520|spawn|108520|5|2|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
409|veeshan|108520|spawn|108521|5|2|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
410|veeshan|108520|spawn|108522|5|2|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
411|veeshan|108520|spawn|108523|5|2|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
412|veeshan|108520|spawn|108524|5|2|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
413|veeshan|108521|spawn|108506|10|1|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
414|veeshan|108521|spawn|108520|10|1|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
415|veeshan|108521|spawn|108521|10|1|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
416|veeshan|108521|spawn|108522|10|1|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
417|veeshan|108521|spawn|108523|10|1|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
418|veeshan|108521|spawn|108524|10|1|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
419|veeshan|108521|spawn|108506|5|2|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
420|veeshan|108521|spawn|108520|5|2|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
421|veeshan|108521|spawn|108521|5|2|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
