InventoryType|ClassID|SubClassID|EQClassID|WOWItemTemplateID
TwoHand|2|10|Enchanter|89271
TwoHand|2|10|Magician|89271
TwoHand|2|10|Monk|89271
TwoHand|2|10|Necromancer|89271
TwoHand|2|10|Paladin|89271
TwoHand|2|10|Ranger|89271
TwoHand|2|10|ShadowKnight|89271
TwoHand|2|10|Shaman|89271
TwoHand|2|10|Warrior|89271
TwoHand|2|10|Wizard|89271
MainHand|2|4|Bard|89272
OffHandWeapon|2|4|Bard|89272
OneHand|2|4|Bard|89272
MainHand|2|14|Bard|89272
OffHandWeapon|2|14|Bard|89272
OneHand|2|14|Bard|89272
MainHand|2|4|Cleric|89272
OffHandWeapon|2|4|Cleric|89272
OneHand|2|4|Cleric|89272
MainHand|2|14|Cleric|89272
OffHandWeapon|2|14|Cleric|89272
OneHand|2|14|Cleric|89272
MainHand|2|4|Druid|89272
OffHandWeapon|2|4|Druid|89272
OneHand|2|4|Druid|89272
MainHand|2|14|Druid|89272
OffHandWeapon|2|14|Druid|89272
OneHand|2|14|Druid|89272
MainHand|2|4|Enchanter|89272
OffHandWeapon|2|4|Enchanter|89272
OneHand|2|4|Enchanter|89272
MainHand|2|14|Enchanter|89272
OffHandWeapon|2|14|Enchanter|89272
OneHand|2|14|Enchanter|89272
MainHand|2|4|Magician|89272
OffHandWeapon|2|4|Magician|89272
OneHand|2|4|Magician|89272
MainHand|2|14|Magician|89272
OffHandWeapon|2|14|Magician|89272
OneHand|2|14|Magician|89272
MainHand|2|4|Monk|89272
OffHandWeapon|2|4|Monk|89272
OneHand|2|4|Monk|89272
MainHand|2|14|Monk|89272
OffHandWeapon|2|14|Monk|89272
OneHand|2|14|Monk|89272
MainHand|2|4|Necromancer|89272
OffHandWeapon|2|4|Necromancer|89272
OneHand|2|4|Necromancer|89272
MainHand|2|14|Necromancer|89272
OffHandWeapon|2|14|Necromancer|89272
OneHand|2|14|Necromancer|89272
MainHand|2|4|Paladin|89272
OffHandWeapon|2|4|Paladin|89272
OneHand|2|4|Paladin|89272
MainHand|2|14|Paladin|89272
OffHandWeapon|2|14|Paladin|89272
OneHand|2|14|Paladin|89272
MainHand|2|4|Ranger|89272
OffHandWeapon|2|4|Ranger|89272
OneHand|2|4|Ranger|89272
MainHand|2|14|Ranger|89272
OffHandWeapon|2|14|Ranger|89272
OneHand|2|14|Ranger|89272
MainHand|2|4|ShadowKnight|89272
OffHandWeapon|2|4|ShadowKnight|89272
OneHand|2|4|ShadowKnight|89272
MainHand|2|14|ShadowKnight|89272
OffHandWeapon|2|14|ShadowKnight|89272
OneHand|2|14|ShadowKnight|89272
MainHand|2|4|Shaman|89272
OffHandWeapon|2|4|Shaman|89272
OneHand|2|4|Shaman|89272
MainHand|2|14|Shaman|89272
OffHandWeapon|2|14|Shaman|89272
OneHand|2|14|Shaman|89272
MainHand|2|4|Warrior|89272
OffHandWeapon|2|4|Warrior|89272
OneHand|2|4|Warrior|89272
MainHand|2|14|Warrior|89272
OffHandWeapon|2|14|Warrior|89272
OneHand|2|14|Warrior|89272
MainHand|2|4|Wizard|89272
OffHandWeapon|2|4|Wizard|89272
OneHand|2|4|Wizard|89272
MainHand|2|14|Wizard|89272
OffHandWeapon|2|14|Wizard|89272
OneHand|2|14|Wizard|89272
TwoHand|2|5|Cleric|89282
TwoHand|2|5|Druid|89282
TwoHand|2|5|Enchanter|89282
TwoHand|2|5|Magician|89282
TwoHand|2|5|Monk|89282
TwoHand|2|5|Necromancer|89282
TwoHand|2|5|Paladin|89282
TwoHand|2|5|Ranger|89282
TwoHand|2|5|ShadowKnight|89282
TwoHand|2|5|Shaman|89282
TwoHand|2|5|Warrior|89282
TwoHand|2|5|Wizard|89282
MainHand|2|4|Bard|89288
OffHandWeapon|2|4|Bard|89288
OneHand|2|4|Bard|89288
MainHand|2|4|Cleric|89288
OffHandWeapon|2|4|Cleric|89288
OneHand|2|4|Cleric|89288
MainHand|2|4|Druid|89288
OffHandWeapon|2|4|Druid|89288
OneHand|2|4|Druid|89288
MainHand|2|4|Enchanter|89288
OffHandWeapon|2|4|Enchanter|89288
OneHand|2|4|Enchanter|89288
MainHand|2|4|Magician|89288
OffHandWeapon|2|4|Magician|89288
OneHand|2|4|Magician|89288
MainHand|2|4|Monk|89288
OffHandWeapon|2|4|Monk|89288
OneHand|2|4|Monk|89288
MainHand|2|4|Necromancer|89288
OffHandWeapon|2|4|Necromancer|89288
OneHand|2|4|Necromancer|89288
MainHand|2|4|Paladin|89288
OffHandWeapon|2|4|Paladin|89288
OneHand|2|4|Paladin|89288
MainHand|2|4|Ranger|89288
OffHandWeapon|2|4|Ranger|89288
OneHand|2|4|Ranger|89288
MainHand|2|4|ShadowKnight|89288
OffHandWeapon|2|4|ShadowKnight|89288
OneHand|2|4|ShadowKnight|89288
MainHand|2|4|Shaman|89288
OffHandWeapon|2|4|Shaman|89288
OneHand|2|4|Shaman|89288
MainHand|2|4|Warrior|89288
OffHandWeapon|2|4|Warrior|89288
OneHand|2|4|Warrior|89288
MainHand|2|4|Wizard|89288
OffHandWeapon|2|4|Wizard|89288
OneHand|2|4|Wizard|89288
TwoHand|2|5|Cleric|89290
TwoHand|2|5|Druid|89290
TwoHand|2|5|Enchanter|89290
TwoHand|2|5|Magician|89290
TwoHand|2|5|Monk|89290
TwoHand|2|5|Necromancer|89290
TwoHand|2|5|Paladin|89290
TwoHand|2|5|Ranger|89290
TwoHand|2|5|ShadowKnight|89290
TwoHand|2|5|Shaman|89290
TwoHand|2|5|Warrior|89290
TwoHand|2|5|Wizard|89290
MainHand|2|13|Bard|85319
OffHandWeapon|2|13|Bard|85319
OneHand|2|13|Bard|85319
MainHand|2|13|Cleric|85319
OffHandWeapon|2|13|Cleric|85319
OneHand|2|13|Cleric|85319
MainHand|2|13|Druid|85319
OffHandWeapon|2|13|Druid|85319
OneHand|2|13|Druid|85319
MainHand|2|13|Enchanter|85319
OffHandWeapon|2|13|Enchanter|85319
OneHand|2|13|Enchanter|85319
MainHand|2|13|Magician|85319
OffHandWeapon|2|13|Magician|85319
OneHand|2|13|Magician|85319
MainHand|2|13|Monk|85319
OffHandWeapon|2|13|Monk|85319
OneHand|2|13|Monk|85319
MainHand|2|13|Necromancer|85319
OffHandWeapon|2|13|Necromancer|85319
OneHand|2|13|Necromancer|85319
MainHand|2|13|Paladin|85319
OffHandWeapon|2|13|Paladin|85319
OneHand|2|13|Paladin|85319
MainHand|2|13|Ranger|85319
OffHandWeapon|2|13|Ranger|85319
OneHand|2|13|Ranger|85319
MainHand|2|13|ShadowKnight|85319
OffHandWeapon|2|13|ShadowKnight|85319
OneHand|2|13|ShadowKnight|85319
MainHand|2|13|Shaman|85319
OffHandWeapon|2|13|Shaman|85319
OneHand|2|13|Shaman|85319
MainHand|2|13|Warrior|85319
OffHandWeapon|2|13|Warrior|85319
OneHand|2|13|Warrior|85319
MainHand|2|13|Wizard|85319
OffHandWeapon|2|13|Wizard|85319
OneHand|2|13|Wizard|85319
MainHand|2|15|Bard|90024
OffHandWeapon|2|15|Bard|90024
OneHand|2|15|Bard|90024
MainHand|2|15|Enchanter|90024
OffHandWeapon|2|15|Enchanter|90024
OneHand|2|15|Enchanter|90024
MainHand|2|15|Magician|90024
OffHandWeapon|2|15|Magician|90024
OneHand|2|15|Magician|90024
MainHand|2|15|Necromancer|90024
OffHandWeapon|2|15|Necromancer|90024
OneHand|2|15|Necromancer|90024
MainHand|2|15|Paladin|90024
OffHandWeapon|2|15|Paladin|90024
OneHand|2|15|Paladin|90024
MainHand|2|15|Rogue|90024
OffHandWeapon|2|15|Rogue|90024
OneHand|2|15|Rogue|90024
MainHand|2|15|ShadowKnight|90024
OffHandWeapon|2|15|ShadowKnight|90024
OneHand|2|15|ShadowKnight|90024
MainHand|2|15|Shaman|90024
OffHandWeapon|2|15|Shaman|90024
OneHand|2|15|Shaman|90024
MainHand|2|15|Warrior|90024
OffHandWeapon|2|15|Warrior|90024
OneHand|2|15|Warrior|90024
MainHand|2|15|Wizard|90024
OffHandWeapon|2|15|Wizard|90024
OneHand|2|15|Wizard|90024
MainHand|2|15|Bard|90025
OffHandWeapon|2|15|Bard|90025
OneHand|2|15|Bard|90025
MainHand|2|15|Enchanter|90025
OffHandWeapon|2|15|Enchanter|90025
OneHand|2|15|Enchanter|90025
MainHand|2|15|Magician|90025
OffHandWeapon|2|15|Magician|90025
OneHand|2|15|Magician|90025
MainHand|2|15|Necromancer|90025
OffHandWeapon|2|15|Necromancer|90025
OneHand|2|15|Necromancer|90025
MainHand|2|15|Paladin|90025
OffHandWeapon|2|15|Paladin|90025
OneHand|2|15|Paladin|90025
MainHand|2|15|Rogue|90025
OffHandWeapon|2|15|Rogue|90025
OneHand|2|15|Rogue|90025
MainHand|2|15|ShadowKnight|90025
OffHandWeapon|2|15|ShadowKnight|90025
OneHand|2|15|ShadowKnight|90025
MainHand|2|15|Shaman|90025
OffHandWeapon|2|15|Shaman|90025
OneHand|2|15|Shaman|90025
MainHand|2|15|Warrior|90025
OffHandWeapon|2|15|Warrior|90025
OneHand|2|15|Warrior|90025
MainHand|2|15|Wizard|90025
OffHandWeapon|2|15|Wizard|90025
OneHand|2|15|Wizard|90025
TwoHand|2|17|Paladin|90026
TwoHand|2|17|Ranger|90026
TwoHand|2|17|ShadowKnight|90026
TwoHand|2|17|Shaman|90026
TwoHand|2|17|Warrior|90026
MainHand|2|15|Bard|90033
OffHandWeapon|2|15|Bard|90033
OneHand|2|15|Bard|90033
MainHand|2|15|Enchanter|90033
OffHandWeapon|2|15|Enchanter|90033
OneHand|2|15|Enchanter|90033
MainHand|2|15|Magician|90033
OffHandWeapon|2|15|Magician|90033
OneHand|2|15|Magician|90033
MainHand|2|15|Necromancer|90033
OffHandWeapon|2|15|Necromancer|90033
OneHand|2|15|Necromancer|90033
MainHand|2|15|Paladin|90033
OffHandWeapon|2|15|Paladin|90033
OneHand|2|15|Paladin|90033
MainHand|2|15|Rogue|90033
OffHandWeapon|2|15|Rogue|90033
OneHand|2|15|Rogue|90033
MainHand|2|15|ShadowKnight|90033
OffHandWeapon|2|15|ShadowKnight|90033
OneHand|2|15|ShadowKnight|90033
MainHand|2|15|Shaman|90033
OffHandWeapon|2|15|Shaman|90033
OneHand|2|15|Shaman|90033
MainHand|2|15|Warrior|90033
OffHandWeapon|2|15|Warrior|90033
OneHand|2|15|Warrior|90033
MainHand|2|15|Wizard|90033
OffHandWeapon|2|15|Wizard|90033
OneHand|2|15|Wizard|90033
TwoHand|2|17|Paladin|90035
TwoHand|2|17|Ranger|90035
TwoHand|2|17|ShadowKnight|90035
TwoHand|2|17|Shaman|90035
TwoHand|2|17|Warrior|90035
Thrown|2|16|Bard|90844
Thrown|2|16|Enchanter|90844
Thrown|2|16|Magician|90844
Thrown|2|16|Monk|90844
Thrown|2|16|Necromancer|90844
Thrown|2|16|Ranger|90844
Thrown|2|16|Rogue|90844
Thrown|2|16|Warrior|90844
Thrown|2|16|Wizard|90844
Ranged|2|2|Paladin|90845
RangedRight|2|2|Paladin|90845
Ranged|2|3|Paladin|90845
RangedRight|2|3|Paladin|90845
Ranged|2|18|Paladin|90845
RangedRight|2|18|Paladin|90845
Ranged|2|2|Ranger|90845
RangedRight|2|2|Ranger|90845
Ranged|2|3|Ranger|90845
RangedRight|2|3|Ranger|90845
Ranged|2|18|Ranger|90845
RangedRight|2|18|Ranger|90845
Ranged|2|2|Rogue|90845
RangedRight|2|2|Rogue|90845
Ranged|2|3|Rogue|90845
RangedRight|2|3|Rogue|90845
Ranged|2|18|Rogue|90845
RangedRight|2|18|Rogue|90845
Ranged|2|2|ShadowKnight|90845
RangedRight|2|2|ShadowKnight|90845
Ranged|2|3|ShadowKnight|90845
RangedRight|2|3|ShadowKnight|90845
Ranged|2|18|ShadowKnight|90845
RangedRight|2|18|ShadowKnight|90845
Ranged|2|2|Warrior|90845
RangedRight|2|2|Warrior|90845
Ranged|2|3|Warrior|90845
RangedRight|2|3|Warrior|90845
Ranged|2|18|Warrior|90845
RangedRight|2|18|Warrior|90845
Thrown|2|16|Bard|90850
Thrown|2|16|Enchanter|90850
Thrown|2|16|Magician|90850
Thrown|2|16|Monk|90850
Thrown|2|16|Necromancer|90850
Thrown|2|16|Ranger|90850
Thrown|2|16|Rogue|90850
Thrown|2|16|Warrior|90850
Thrown|2|16|Wizard|90850
Ranged|2|2|Paladin|90851
RangedRight|2|2|Paladin|90851
Ranged|2|3|Paladin|90851
RangedRight|2|3|Paladin|90851
Ranged|2|18|Paladin|90851
RangedRight|2|18|Paladin|90851
Ranged|2|2|Ranger|90851
RangedRight|2|2|Ranger|90851
Ranged|2|3|Ranger|90851
RangedRight|2|3|Ranger|90851
Ranged|2|18|Ranger|90851
RangedRight|2|18|Ranger|90851
Ranged|2|2|Rogue|90851
RangedRight|2|2|Rogue|90851
Ranged|2|3|Rogue|90851
RangedRight|2|3|Rogue|90851
Ranged|2|18|Rogue|90851
RangedRight|2|18|Rogue|90851
Ranged|2|2|ShadowKnight|90851
RangedRight|2|2|ShadowKnight|90851
Ranged|2|3|ShadowKnight|90851
RangedRight|2|3|ShadowKnight|90851
Ranged|2|18|ShadowKnight|90851
RangedRight|2|18|ShadowKnight|90851
Ranged|2|2|Warrior|90851
RangedRight|2|2|Warrior|90851
Ranged|2|3|Warrior|90851
RangedRight|2|3|Warrior|90851
Ranged|2|18|Warrior|90851
RangedRight|2|18|Warrior|90851
Ranged|2|2|Paladin|90853
RangedRight|2|2|Paladin|90853
Ranged|2|2|Ranger|90853
RangedRight|2|2|Ranger|90853
Ranged|2|2|Rogue|90853
RangedRight|2|2|Rogue|90853
Ranged|2|2|ShadowKnight|90853
RangedRight|2|2|ShadowKnight|90853
Ranged|2|2|Warrior|90853
RangedRight|2|2|Warrior|90853
Shield|4|6|Bard|91697
Shield|4|6|Cleric|91697
Shield|4|6|Druid|91697
Shield|4|6|Enchanter|91697
Shield|4|6|Magician|91697
Shield|4|6|Necromancer|91697
Shield|4|6|Paladin|91697
Shield|4|6|Ranger|91697
Shield|4|6|Rogue|91697
Shield|4|6|ShadowKnight|91697
Shield|4|6|Shaman|91697
Shield|4|6|Warrior|91697
Shield|4|6|Wizard|91697
Shield|4|6|Bard|91698
Shield|4|6|Cleric|91698
Shield|4|6|Druid|91698
Shield|4|6|Enchanter|91698
Shield|4|6|Magician|91698
Shield|4|6|Necromancer|91698
Shield|4|6|Paladin|91698
Shield|4|6|Ranger|91698
Shield|4|6|Rogue|91698
Shield|4|6|ShadowKnight|91698
Shield|4|6|Shaman|91698
Shield|4|6|Warrior|91698
Shield|4|6|Wizard|91698
Shield|4|6|Bard|91700
Shield|4|6|Cleric|91700
Shield|4|6|Druid|91700
Shield|4|6|Enchanter|91700
Shield|4|6|Magician|91700
Shield|4|6|Necromancer|91700
Shield|4|6|Paladin|91700
Shield|4|6|Ranger|91700
Shield|4|6|Rogue|91700
Shield|4|6|ShadowKnight|91700
Shield|4|6|Shaman|91700
Shield|4|6|Warrior|91700
Shield|4|6|Wizard|91700
Shield|4|6|Bard|91702
Shield|4|6|Cleric|91702
Shield|4|6|Druid|91702
Shield|4|6|Enchanter|91702
Shield|4|6|Magician|91702
Shield|4|6|Necromancer|91702
Shield|4|6|Paladin|91702
Shield|4|6|Ranger|91702
Shield|4|6|Rogue|91702
Shield|4|6|ShadowKnight|91702
Shield|4|6|Shaman|91702
Shield|4|6|Warrior|91702
Shield|4|6|Wizard|91702
TwoHand|2|20|Bard|95047
TwoHand|2|20|Cleric|95047
TwoHand|2|20|Druid|95047
TwoHand|2|20|Enchanter|95047
TwoHand|2|20|Magician|95047
TwoHand|2|20|Monk|95047
TwoHand|2|20|Necromancer|95047
TwoHand|2|20|Paladin|95047
TwoHand|2|20|Ranger|95047
TwoHand|2|20|Rogue|95047
TwoHand|2|20|ShadowKnight|95047
TwoHand|2|20|Shaman|95047
TwoHand|2|20|Warrior|95047
TwoHand|2|20|Wizard|95047
