id|eq_id|gotemplate_id|enabled|doorid|zone|type|model_name|model_is_skeletal|model_in_equipment|display_name|pos_x|pos_y|pos_z|heading|opentype|tradeskill_focus|eq_objecttype|lockpick|keyitem|altkeyitem|nokeyring|triggerdoor|triggertype|doorisopen|door_param|dest_zone|dest_x|dest_y|dest_z|dest_heading|invert_state|incline|size|islift|close_time|can_open|has_collision|icon|comments
799|2424|270798|1|14|unrest|Door|UNDOOR|0|0|Door|586.694|17.9768|43.9834|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
800|2425|270799|1|15|unrest|Door|UNDOOR|0|0|Door|547.493|-4.89147|43.9834|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
801|2426|270800|1|16|unrest|Door|UNDOOR|0|0|Door|559.685|-49.2839|2.00021|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
802|2427|270801|1|17|unrest|Door|UNDOOR|0|0|Door|705.664|-21.6168|35.9866|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
803|5047|270802|0|85|gfaydark|Door|FAYLEVATOR|0|0||-1895.94|-426.813|34.6542|479|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
804|5048|270803|0|86|gfaydark|Door|FAYLEVATOR|0|0||-1912.85|-364.028|36.3052|355.12|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
805|5049|270804|0|87|gfaydark|Door|FAYLEVATOR|0|0||-1886.11|-374.167|37.5796|354.1|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
806|5050|270805|0|88|gfaydark|Door|FAYLEVATOR|0|0||-1877.19|-400.018|35.4447|224.12|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|131|100|0|5|1|1|0|
807|5051|270806|0|89|gfaydark|Door|FAYLEVATOR|0|0||-1948.66|-559.54|36.9793|221.59|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
808|5052|270807|0|90|gfaydark|Door|FAYLEVATOR|0|0||-1961.11|-588.273|45.3572|225.55|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
809|5053|270808|0|91|gfaydark|Door|FAYLEVATOR|0|0||-1983.66|-601.287|41.042|98.25|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|147|100|0|5|1|1|0|
810|5054|270809|0|92|gfaydark|Door|FAYLEVATOR|0|0||-2009.59|-588.683|39.9885|94.79|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|139|100|0|5|1|1|0|
811|5057|270810|0|95|gfaydark|Door|FAYLEVATOR|0|0||-2130.44|-537.21|27.7227|95.37|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
812|5058|270811|0|96|gfaydark|Door|FAYLEVATOR|0|0||-2162.33|-523.784|27.1563|94.97|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
813|5059|270812|0|97|gfaydark|Door|FAYLEVATOR|0|0||-2173.02|-500.114|39.0774|482.91|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|127|100|0|5|1|1|0|
814|5061|270813|0|99|gfaydark|Door|FAYLEVATOR|0|0||-2157.82|-465.028|37.412|478.55|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
815|5063|270814|0|101|gfaydark|Door|FAYLEVATOR|0|0||-2106.12|-334.651|24.5783|478.97|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
816|5064|270815|0|102|gfaydark|Door|FAYLEVATOR|0|0||-2091.59|-300.849|25.8372|478.01|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
817|5066|270816|0|104|gfaydark|Door|FAYLEVATOR|0|0||-2066.78|-291.797|28.5482|353.49|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
818|5068|270817|0|106|gfaydark|Door|FAYLEVATOR|0|0||-2033.83|-306.659|29.6945|346.55|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|128|100|0|5|1|1|0|
819|5145|270818|0|29|highpass|Door|DOOR1|0|0||350.703|221.111|43.3289|0|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
820|5146|270819|0|28|highpass|Door|DOOR1|0|0||-219.792|42.4425|30.9407|126.76|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
821|5147|270820|0|27|highpass|Door|DOOR1|0|0||-229.755|42.4247|30.9139|129.1|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
822|5148|270821|0|26|highpass|Door|DOOR1|0|0||-239.69|42.2396|30.8783|128.32|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
823|5149|270822|0|25|highpass|Door|DOOR1|0|0||-249.566|41.8576|31.1978|130.56|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
824|5150|270823|0|24|highpass|Door|DOOR1|0|0||-259.317|41.8959|31.1024|127.48|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
825|5151|270824|0|23|highpass|Door|DOOR1|0|0||-154.013|358.022|37.4712|428.22|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
826|5152|270825|0|22|highpass|Door|DOOR1|0|0||-162.318|352.955|37.3692|424.1|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
827|5153|270826|0|21|highpass|Door|DOOR1|0|0||-162.438|352.879|28.001|425.86|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
828|5154|270827|0|20|highpass|Door|DOOR1|0|0||-153.893|357.931|28.001|427.16|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
829|5155|270828|0|19|highpass|Door|DOOR1|0|0||-308.06|308.208|53.0434|66.9401|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
830|5156|270829|0|18|highpass|Door|DOOR1|0|0||-301.262|301.438|50.4646|168|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
831|5157|270830|1|30|highpass|Door|DOOR1|0|0|Door|364.315|-191.836|13.9954|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
832|5158|270831|1|1|highpass|Door|DOOR1|0|0|Door|364.322|-211.848|13.9954|256.82|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
833|5159|270832|1|2|highpass|Door|DOOR1|0|0|Door|364.37|-247.895|13.9954|256.66|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
834|5160|270833|1|3|highpass|Door|DOOR1|0|0|Door|364.642|-267.814|13.9954|256.42|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
835|5161|270834|1|4|highpass|Door|DOOR1|0|0|Door|418.413|-233.889|13.9954|256.34|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
836|5162|270835|1|5|highpass|Door|DOOR1|0|0|Door|418.409|-253.886|13.9954|256.34|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
837|5163|270836|1|6|highpass|Door|DOOR1|0|0|Door|321.857|-215.893|0.000934|256.899|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
838|5164|270837|1|7|highpass|Door|DOOR1|0|0|Door|-279.81|132.045|0.001041|256.96|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
839|5165|270838|1|8|highpass|Door|DOOR1|0|0|Door|-235.843|40.9839|1.00061|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
840|5166|270839|1|9|highpass|Door|DOOR1|0|0|Door|-325.916|-139.883|0.001022|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
841|5167|270840|1|10|highpass|Door|DOOR1|0|0|Door|205.88|502.916|27.9897|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
842|5168|270841|1|11|highpass|Door|DOOR1|0|0|Door|171.967|449.171|27.9898|128.4|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
843|5169|270842|1|12|highpass|Door|DOOR1|0|0|Door|-109.869|503.781|0.001005|128.06|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
844|5170|270843|1|13|highpass|Door|DOOR1|0|0|Door|-139.281|545.834|0.001061|256.74|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
845|5171|270844|1|14|highpass|Door|DOOR1|0|0|Door|-139.279|517.84|0.001025|256.78|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
846|5172|270845|1|15|highpass|Door|DOOR1|0|0|Door|-141.988|490.454|13.9954|384.74|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
847|5173|270846|1|16|highpass|Door|DOOR1|0|0|Door|-139.28|517.847|13.9953|256.02|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
848|5174|270847|1|17|highpass|Door|DOOR1|0|0|Door|-139.34|545.844|13.9954|256.7|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
849|5175|270848|1|5|soldungb|Lever|GIANTLEV|0|0||-1237.41|-537.358|13.9954|256|40||0|0|0|0|1|2|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
850|5176|270849|1|3|soldungb|Trap|BLOCK10C|0|0||-625.942|-241.378|-74.4642|384|140||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|1|0|100|0|5|1|1|0|
851|5177|270850|1|1|soldungb|Door|PORTC2|0|0|Gate|-1345.99|-369.147|-4.99701|256|75||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
852|5178|270851|1|2|soldungb|Bridge|DRAWBRIDGE1|0|0||-1366.52|-520.912|-8.9938|0|30||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
853|5179|270852|1|4|soldungb|Door|PORTC1|0|0|Door|-1172.66|-823.927|74.971|0|76||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
854|5214|270853|1|18|runnyeye|Door|D10X12|0|0|Door|-9.95164|49.5481|-131.946|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
855|5215|270854|1|16|runnyeye|Door|D10X12|0|0|Door|9.02514|-49.6297|-131.946|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
856|5216|270855|1|15|runnyeye|Door|D10X12|0|0|Door|28.9187|-50.6558|-131.946|385.28|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
857|5217|270856|1|12|runnyeye|Door|D10X12|0|0|Door|-63.9801|-52.5516|-131.946|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
858|5218|270857|1|11|runnyeye|Door|D10X12|0|0|Door|-106.896|-15.378|-131.946|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
859|5219|270858|1|10|runnyeye|Door|D10X12|0|0|Door|-155.145|-117.924|-131.946|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
860|5220|270859|1|9|runnyeye|Door|D10X12|0|0|Door|-104.866|-80.0713|-131.946|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
861|5221|270860|1|8|runnyeye|Door|D10X12|0|0|Door|-104.537|-106.008|-131.946|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
862|5222|270861|1|6|runnyeye|Door|D10X12|0|0|Door|-94.9625|-153.921|-131.946|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
863|5223|270862|1|5|runnyeye|Door|D10X12|0|0|Door|-117.384|-174.913|-131.946|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
864|5224|270863|1|4|runnyeye|Door|D10X12|0|0|Door|-117.426|-141.885|-131.946|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
865|5225|270864|1|2|runnyeye|Door|DOOR3|0|0|Door|-139.398|-166.003|-48.9794|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
866|5226|270865|1|19|runnyeye|Door|D10X12|0|0|Door|-145.891|19.5621|-131.946|129.42|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
867|5227|270866|1|21|runnyeye|Door|DOOR3|0|0|Door|-124.034|18.4114|-131.946|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
868|5228|270867|1|22|runnyeye|Door|D10X12|0|0|Door|-133.948|88.8476|-131.946|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
869|5229|270868|1|23|runnyeye|Door|D10X12|0|0|Door|-101.27|126.902|-131.946|4.14029|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
870|5230|270869|1|24|runnyeye|Door|D10X12|0|0|Door|-123.91|105.742|-131.946|125.54|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
871|5231|270870|1|28|runnyeye|Door|D10X12|0|0|Door|-56.5995|161.981|-131.946|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
872|5232|270871|1|1|runnyeye|Door|D10X12|0|0|Door|-83.9281|163.93|-131.946|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
873|5233|270872|1|30|runnyeye|Door|D10X12|0|0|Door|-105.883|149.295|-131.946|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
874|5234|270873|1|31|runnyeye|Door|D10X12|0|0|Door|-98.2295|99.8619|-131.946|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
875|5235|270874|1|32|runnyeye|Door|D10X12|0|0|Door|-0.462887|119.949|-131.946|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
876|5236|270875|1|33|runnyeye|Door|D10X12|0|0|Door|83.1714|45.9388|-131.946|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
877|5237|270876|1|34|runnyeye|Door|D10X12|0|0|Door|106.955|110.556|-131.946|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
878|5238|270877|1|37|runnyeye|Door|D10X12|0|0|Door|164.372|-10.987|-131.946|256|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
879|5239|270878|1|38|runnyeye|Door|D10X12|0|0|Door|124.113|-51.95|-131.946|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
880|5240|270879|1|39|runnyeye|Door|D10X12|0|0|Door|109.952|-77.3736|-131.946|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
881|5241|270880|1|40|runnyeye|Door|D10X12|0|0|Door|95.991|-124.407|-131.946|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
882|5242|270881|1|42|runnyeye|Door|DOOR1|0|0|Door|69.0053|-157.835|-131.496|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
883|5243|270882|1|44|runnyeye|Door|DOOR1|0|0|Door|25.6694|-152.994|-131.596|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
884|5244|270883|1|45|runnyeye|Door|D10X12|0|0|Door|-92.9516|-128.862|-131.946|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
885|5245|270884|1|46|runnyeye|Door|D10X12|0|0|Door|165.987|-52.0223|-131.946|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
886|5246|270885|1|47|runnyeye|Door|HHCELL|0|0|Gate|-16.9459|-64.9411|-130.696|256|65||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
887|5247|270886|1|48|runnyeye|Door|DOOR3|0|0|Door|-22.8333|-67.0325|-47.9678|128.56|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
888|5303|270887|1|28|erudnint|Door|ERDOOR4|0|0|Door|657.78|784.462|-15.9924|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
889|5304|270888|1|27|erudnint|Door|ERDOOR4|0|0|Door|669.662|623.337|-15.9923|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
890|5305|270889|1|26|erudnint|Door|ERDOOR4|0|0|Door|765.675|622.868|-15.993|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
891|5306|270890|1|25|erudnint|Door|ERDOOR4|0|0|Door|753.727|784.506|-15.9929|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
892|5307|270891|1|14|erudnint|Door|ERVAULT|0|0|Door|739.741|842.235|-15.993|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
893|5308|270892|1|13|erudnint|Door|ERVAULT|0|0|Door|778.922|857.576|-15.9927|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
894|5309|270893|1|11|erudnint|Door|ERJAIL|0|0|Door|623.765|869.246|-31.9859|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
895|5310|270894|1|10|erudnint|Door|ERJAIL|0|0|Door|635.701|830.994|-31.986|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
896|5311|270895|1|9|erudnint|Door|ERJAIL|0|0|Door|599.803|869.372|-31.9859|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
897|5312|270896|1|8|erudnint|Door|ERJAIL|0|0|Door|611.68|830.926|-31.986|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
898|5313|270897|1|1|erudnint|Door|ERJAIL|0|0|Door|581.84|855.639|-31.7515|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
899|5314|270898|1|12|erudnint|Door|ERJAIL|0|0|Door|597.772|841.459|-15.9927|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
900|5315|270899|1|16|erudnint|Door|ERVAULT|0|0|Door|639.73|564.256|-15.9927|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
901|5316|270900|1|18|erudnint|Door|ERVAULT|0|0|Door|792.131|601.764|-15.9927|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
902|5317|270901|1|20|erudnint|Door|ERVAULT|0|0|Door|795.748|823.241|-15.9923|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
903|5318|270902|1|22|erudnint|Door|ERVAULT|0|0|Door|646.05|789.783|-15.9925|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
904|5319|270903|1|23|erudnint|Door|ERVAULT|0|0|Door|661.442|859.623|-15.9926|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
905|5320|270904|1|24|erudnint|Door|ERVAULT|0|0|Door|612.219|847.72|-15.9926|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
906|5321|270905|1|20|airplane|Teleport|AIRPORT|0|0||1614.13|532.838|-686.686|270.76|58||0|-1|20919|0|1|0|0|0|0|airplane|574|1463|-765|250|0|0|100|0|5|1|1|0|
907|5322|270906|1|5|airplane|NonInteract|SHAFT|0|0||379.391|1100.42|9.96093|511.684|100||0|0|0|0|1|0|0|0|0|airplane|574|1463|-765|250|1|0|100|0|5|1|1|0|
908|5323|270907|1|2|airplane|NonInteract|AIRWMBLD|0|0||-269.33|-1425.84|1405.66|256|105||0|0|0|0|1|0|0|0|0|airplane|574|1463|-765|250|1|0|100|0|5|1|0|0|
909|5324|270908|1|1|airplane|NonInteract|AIRWMBLDS|0|0||377.444|1035.65|168.147|0|105||0|0|0|0|1|0|0|0|0|airplane|574|1463|-765|250|1|0|100|0|5|1|0|0|
910|5325|270909|1|3|airplane|NonInteract|AIRWMBLDS|0|0||766.523|-530.627|328.856|256|105||0|0|0|0|1|0|0|0|0|airplane|574|1463|-765|250|1|0|100|0|5|1|0|0|
911|5326|270910|1|6|airplane|NonInteract|SHAFT|0|0||767.882|-602.935|175.116|511.684|100||0|0|0|0|1|0|0|0|0|airplane|574|1463|-765|250|1|0|100|0|5|1|1|0|
912|5327|270911|1|7|airplane|NonInteract|SHAFT|0|0||-268.268|-1488.69|1251.04|511.684|100||0|0|0|0|1|0|0|0|0|airplane|574|1463|-765|250|1|0|100|0|5|1|1|0|
913|5328|270912|1|9|airplane|Teleport|AIRPORT|0|0||1359.67|371.054|-685.717|338.5|58||0|-1|20912|0|1|0|0|0|0|airplane|-434|-103|-359|231|0|0|100|0|5|1|1|0|
914|5329|270913|1|10|airplane|Teleport|AIRPORT|0|0||185.367|233.63|-118.139|306.58|58||0|-1|20914|0|1|0|0|0|0|airplane|-781|1185|130|231|0|0|100|0|5|1|1|0|
915|5330|270914|1|13|airplane|Teleport|AIRPORT|0|0||-463.494|-578.415|-362.874|447.659|58||0|-1|20913|0|1|0|0|0|0|airplane|320|564|-55|0|0|0|100|0|5|1|1|0|
916|5331|270915|1|14|airplane|Teleport|AIRPORT|0|0||492.924|-343.799|124.446|64.7795|58||0|-1|20915|0|1|0|0|0|0|airplane|1089|-884|412|231|0|0|100|0|5|1|1|0|
917|5332|270916|1|15|airplane|Teleport|AIRPORT|0|0||-189.461|724.927|406.212|329.599|58||0|-1|20916|0|1|0|0|0|0|airplane|306|-750|772|231|0|0|100|0|5|1|1|0|
918|5333|270917|1|16|airplane|Teleport|AIRPORT|0|0||-1184.36|410.751|766.095|170.459|58||0|-1|20917|0|1|0|0|0|0|airplane|-471|-984|1013|231|0|0|100|0|5|1|1|0|
919|5334|270918|1|17|airplane|Teleport|AIRPORT|0|0||-716.549|-1340.42|1006.65|316.039|58||0|-1|20918|0|1|0|0|0|0|airplane|-1294|-262|1221|231|0|0|100|0|5|1|1|0|
920|5335|270919|1|19|airplane|Teleport|AIRPORT|0|0||1418.58|840.839|-686.936|347.6|58||0|-1|20911|0|1|0|0|0|0|airplane|1108|516|-8|231|0|0|100|0|5|1|1|0|
921|5336|270920|1|21|airplane|Teleport|AIRPORT|0|0||456.103|1173.95|-6.52011|315|58||0|-1|20912|0|1|0|0|0|0|airplane|-434|-103|-359|231|0|0|100|0|5|1|1|0|
922|5338|270921|1|108|qeynos|Door|DOOR1|0|0|Door|311.876|-102.45|28|128|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
923|5339|270922|1|107|qeynos|Door|DOOR1|0|0|Door|360.2|-135.945|28|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
924|5340|270923|0|106|qeynos|Door|DOOR1|0|0||509.453|-322.797|12.002|127.973|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
925|5341|270924|1|105|qeynos|Door|DOOR1|0|0|Door|-268.116|-224.415|0.002|381.78|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
926|5342|270925|0|94|qeynos|Door|DOOR1|0|0||475.702|-289.472|15.501|2|54||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
927|5343|270926|1|64|qeynos|NonInteract|BBBOARD|0|0||-326.309|-216.156|4.751|128|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
928|5344|270927|1|59|qeynos|Door|DOOR1|0|0|Door|30.0511|-560.18|27.9898|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
929|5345|270928|1|58|qeynos|Door|DOOR1|0|0|Door|82.0039|-560.214|0.001|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
930|5346|270929|1|57|qeynos|Door|DOOR1|0|0|Door|53.2673|-575.732|0.001|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
931|5347|270930|1|33|qeynos|Door|DOOR1|0|0|Door|419.186|-95.9453|0.000982|256.92|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
932|5348|270931|1|32|qeynos|Door|DOOR1|0|0|Door|431.776|-70.4861|0.001016|384.28|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
933|5349|270932|1|31|qeynos|Door|DOOR1|0|0|Door|305.913|-160.788|13.9954|128.94|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
934|5350|270933|1|30|qeynos|Door|DOOR1|0|0|Door|297.136|-183.946|13.9954|0.079956|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
935|5351|270934|1|29|qeynos|Door|DOOR1|0|0|Door|253.138|-175.93|13.9954|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
936|5352|270935|1|28|qeynos|Door|DOOR1|0|0|Door|255.257|-118.028|13.9954|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
