spawngroupID|npcID|chance|mintime|maxtime|min_expansion|max_expansion|content_flags|content_flags_disabled|wowcustom
92052|92052|100|0|0|-1|-1|||0
92061|92061|100|0|0|-1|-1|||0
92071|92071|100|0|0|-1|-1|||0
92076|92076|100|0|0|-1|-1|||0
92080|92080|100|0|0|-1|-1|||0
92081|92081|100|0|0|-1|-1|||0
92084|92084|100|0|0|-1|-1|||0
92090|92090|100|0|0|-1|-1|||0
92092|92092|100|0|0|-1|-1|||0
92096|92001|25|0|0|-1|-1|||0
92096|92088|25|0|0|-1|-1|||0
92096|92096|25|0|0|-1|-1|||0
92096|92119|25|0|0|-1|-1|||0
92099|92099|100|0|0|-1|-1|||0
92107|92107|100|0|0|-1|-1|||0
92109|92109|100|0|0|-1|-1|||0
92116|92116|100|0|0|-1|-1|||0
92125|92000|8|0|0|-1|-1|||0
92125|92005|8|0|0|-1|-1|||0
92125|92006|8|0|0|-1|-1|||0
92125|92016|8|0|0|-1|-1|||0
92125|92019|8|0|0|-1|-1|||0
92125|92064|8|0|0|-1|-1|||0
92125|92092|8|0|0|-1|-1|||0
92125|92116|8|0|0|-1|-1|||0
92125|92125|9|0|0|-1|-1|||0
92125|92134|9|0|0|-1|-1|||0
92125|92164|9|0|0|-1|-1|||0
92125|92196|9|0|0|-1|-1|||0
92133|92133|100|0|0|-1|-1|||0
92148|92148|100|0|0|-1|-1|||0
92164|92164|100|0|0|-1|-1|||0
92196|92196|100|0|0|-1|-1|||0
93013|93013|100|0|0|-1|-1|||0
93024|93024|100|0|0|-1|-1|||0
93029|93029|100|0|0|-1|-1|||0
93032|93032|100|0|0|-1|-1|||0
93034|93034|100|0|0|-1|-1|||0
93039|93039|100|0|0|-1|-1|||0
93043|93043|100|0|0|-1|-1|||0
93045|93045|100|0|0|-1|-1|||0
93046|93046|100|0|0|-1|-1|||0
93062|93062|100|0|0|-1|-1|||0
93064|93049|20|0|0|-1|-1|||0
93064|93064|80|0|0|-1|-1|||0
93068|93068|100|0|0|-1|-1|||0
93071|93071|100|0|0|-1|-1|||0
93075|93075|100|0|0|-1|-1|||0
93077|93077|100|0|0|-1|-1|||0
93078|93078|100|0|0|-1|-1|||0
93079|93000|30|0|0|-1|-1|||0
93079|93079|70|0|0|-1|-1|||0
93081|93027|60|0|0|-1|-1|||0
93081|93081|40|0|0|-1|-1|||0
93082|93082|100|0|0|-1|-1|||0
93084|93084|100|0|0|-1|-1|||0
93085|93085|100|0|0|-1|-1|||0
93086|93086|100|0|0|-1|-1|||0
93087|93087|100|0|0|-1|-1|||0
93089|93089|100|0|0|-1|-1|||0
93090|93090|100|0|0|-1|-1|||0
93091|93091|100|0|0|-1|-1|||0
93092|93092|100|0|0|-1|-1|||0
93094|93094|100|0|0|-1|-1|||0
93099|93099|100|0|0|-1|-1|||0
93100|93079|50|0|0|-1|-1|||0
93100|93100|50|0|0|-1|-1|||0
93109|93109|100|0|0|-1|-1|||0
93110|93110|100|0|0|-1|-1|||0
93111|93111|100|0|0|-1|-1|||0
93112|93112|100|0|0|-1|-1|||0
93113|93113|100|0|0|-1|-1|||0
93114|93114|100|0|0|-1|-1|||0
93116|93116|100|0|0|-1|-1|||0
93117|93117|100|0|0|-1|-1|||0
93118|93118|100|0|0|-1|-1|||0
93119|93119|100|0|0|-1|-1|||0
93120|93120|100|0|0|-1|-1|||0
93121|93121|100|0|0|-1|-1|||0
93122|93122|100|0|0|-1|-1|||0
93123|93123|100|0|0|-1|-1|||0
93124|93124|100|0|0|-1|-1|||0
93125|93125|100|0|0|-1|-1|||0
93126|93126|100|0|0|-1|-1|||0
93127|93127|100|0|0|-1|-1|||0
93128|93128|100|0|0|-1|-1|||0
93129|93129|100|0|0|-1|-1|||0
93130|93130|100|0|0|-1|-1|||0
93131|93131|100|0|0|-1|-1|||0
93132|93132|100|0|0|-1|-1|||0
93133|93133|100|0|0|-1|-1|||0
93134|93134|100|0|0|-1|-1|||0
93135|93135|100|0|0|-1|-1|||0
93136|93136|100|0|0|-1|-1|||0
93137|93137|100|0|0|-1|-1|||0
93138|93138|100|0|0|-1|-1|||0
93139|93139|100|0|0|-1|-1|||0
93141|93141|100|0|0|-1|-1|||0
93142|93142|100|0|0|-1|-1|||0
93143|93143|100|0|0|-1|-1|||0
93144|93144|100|0|0|-1|-1|||0
93145|93145|100|0|0|-1|-1|||0
93146|93146|100|0|0|-1|-1|||0
93147|93147|100|0|0|-1|-1|||0
93148|93148|100|0|0|-1|-1|||0
93149|93149|100|0|0|-1|-1|||0
93152|93152|100|0|0|-1|-1|||0
93154|93154|100|0|0|-1|-1|||0
93155|93155|100|0|0|-1|-1|||0
93156|93156|100|0|0|-1|-1|||0
93159|93159|100|0|0|-1|-1|||0
93161|93161|100|0|0|-1|-1|||0
93175|93175|100|0|0|-1|-1|||0
93181|93181|100|0|0|-1|-1|||0
93187|93187|100|0|0|-1|-1|||0
93188|93188|100|0|0|-1|-1|||0
94000|94000|33|0|0|-1|-1|||0
94000|94062|33|0|0|-1|-1|||0
94000|94232|34|0|0|-1|-1|||0
94005|94020|33|0|0|-1|-1|||0
94005|94055|33|0|0|-1|-1|||0
94005|94067|34|0|0|-1|-1|||0
94010|94010|100|0|0|-1|-1|||0
94014|94010|10|0|0|-1|-1|||0
94014|94014|10|0|0|-1|-1|||0
94014|94084|30|0|0|-1|-1|||0
94014|94105|35|0|0|-1|-1|||0
94014|94225|10|0|0|-1|-1|||0
94014|94236|5|0|0|-1|-1|||0
94020|94020|100|0|0|-1|-1|||0
94034|94034|50|0|0|-1|-1|||0
94034|94036|50|0|0|-1|-1|||0
94036|94036|50|0|0|-1|-1|||0
94036|94045|50|0|0|-1|-1|||0
94047|94047|100|0|0|-1|-1|||0
94052|94052|100|0|0|-1|-1|||0
94053|94053|33|0|0|-1|-1|||0
94053|94055|33|0|0|-1|-1|||0
94053|94067|34|0|0|-1|-1|||0
94055|94053|50|0|0|-1|-1|||0
94055|94055|50|0|0|-1|-1|||0
94067|94020|33|0|0|-1|-1|||0
94067|94062|33|0|0|-1|-1|||0
94067|94067|34|0|0|-1|-1|||0
94079|94036|50|0|0|-1|-1|||0
94079|94079|50|0|0|-1|-1|||0
94082|94014|25|0|0|-1|-1|||0
94082|94082|25|0|0|-1|-1|||0
94082|94084|50|0|0|-1|-1|||0
94087|94087|100|0|0|-1|-1|||0
94105|94105|100|0|0|-1|-1|||0
94133|94133|100|0|0|-1|-1|||0
94225|94047|25|0|0|-1|-1|||0
94225|94084|25|0|0|-1|-1|||0
94225|94225|25|0|0|-1|-1|||0
94225|94236|25|0|0|-1|-1|||0
94236|94105|50|0|0|-1|-1|||0
94236|94236|50|0|0|-1|-1|||0
95000|95000|73|0|0|-1|-1|||0
95000|95009|1|0|0|-1|-1|||0
95000|95011|2|0|0|-1|-1|||0
95000|95014|2|0|0|-1|-1|||0
95000|95015|2|0|0|-1|-1|||0
95000|95020|2|0|0|-1|-1|||0
95000|95021|1|0|0|-1|-1|||0
95000|95024|2|0|0|-1|-1|||0
95000|95027|2|0|0|-1|-1|||0
95000|95028|2|0|0|-1|-1|||0
95000|95029|1|0|0|-1|-1|||0
95000|95030|2|0|0|-1|-1|||0
95000|95032|1|0|0|-1|-1|||0
95000|95035|2|0|0|-1|-1|||0
95000|95036|2|0|0|-1|-1|||0
95000|95038|2|0|0|-1|-1|||0
95000|95042|1|0|0|-1|-1|||0
95001|95001|100|0|0|-1|-1|||0
95003|95003|12|0|0|-1|-1|||0
95003|95017|12|0|0|-1|-1|||0
95003|95023|12|0|0|-1|-1|||0
95003|95053|12|0|0|-1|-1|||0
95003|95054|13|0|0|-1|-1|||0
95003|95055|13|0|0|-1|-1|||0
95003|95061|13|0|0|-1|-1|||0
95003|95070|13|0|0|-1|-1|||0
95004|95002|2|0|0|-1|-1|||0
95004|95004|71|0|0|-1|-1|||0
95004|95005|2|0|0|-1|-1|||0
95004|95006|2|0|0|-1|-1|||0
95004|95008|2|0|0|-1|-1|||0
95004|95010|1|0|0|-1|-1|||0
95004|95013|2|0|0|-1|-1|||0
95004|95016|1|0|0|-1|-1|||0
95004|95018|2|0|0|-1|-1|||0
95004|95019|2|0|0|-1|-1|||0
95004|95022|2|0|0|-1|-1|||0
95004|95025|2|0|0|-1|-1|||0
95004|95031|2|0|0|-1|-1|||0
95004|95033|2|0|0|-1|-1|||0
95004|95037|2|0|0|-1|-1|||0
95004|95039|2|0|0|-1|-1|||0
95004|95185|1|0|0|-1|-1|||0
95007|95007|100|0|0|-1|-1|||0
95012|95012|100|0|0|-1|-1|||0
95026|95026|100|0|0|-1|-1|||0
95034|95034|100|0|0|-1|-1|||0
95041|95041|100|0|0|-1|-1|||0
95046|95046|100|0|0|-1|-1|||0
95047|95047|100|0|0|-1|-1|||0
95055|95095|33|0|0|-1|-1|||0
95055|95144|33|0|0|-1|-1|||0
95055|95148|34|0|0|-1|-1|||0
95073|95073|65|0|0|-1|-1|||0
95073|95104|35|0|0|-1|-1|||0
95105|95105|100|0|0|-1|-1|||0
95106|95106|100|0|0|-1|-1|||0
95142|95142|100|0|0|-1|-1|||0
95146|95146|100|0|0|-1|-1|||0
96001|96001|100|0|0|-1|-1|||0
96002|96002|100|0|0|-1|-1|||0
96003|840|100|0|0|-1|-1|||0
96004|96004|100|0|0|-1|-1|||0
96006|96006|90|0|0|-1|-1|||0
96006|96009|10|0|0|-1|-1|||0
96012|96012|44|0|0|-1|-1|||0
96012|96013|28|0|0|-1|-1|||0
96012|96016|28|0|0|-1|-1|||0
96018|96018|100|0|0|-1|-1|||0
96021|96008|20|0|0|-1|-1|||0
96021|96021|80|0|0|-1|-1|||0
96026|96007|15|0|0|-1|-1|||0
96026|96026|85|0|0|-1|-1|||0
96027|96027|100|0|0|-1|-1|||0
96032|96032|100|0|0|-1|-1|||0
96033|96033|100|0|0|-1|-1|||0
96034|96034|100|0|0|-1|-1|||0
96035|96035|100|0|0|-1|-1|||0
96036|96036|100|0|0|-1|-1|||0
96038|96038|100|0|0|-1|-1|||0
96049|96049|50|0|0|-1|-1|||0
96049|96367|50|0|0|-1|-1|||0
96052|96052|100|0|0|-1|-1|||0
96056|96056|100|0|0|-1|-1|||0
96060|96060|100|0|0|-1|-1|||0
96064|96064|100|0|0|-1|-1|||0
96066|96066|100|0|0|-1|-1|||0
96069|96069|100|0|0|-1|-1|||0
96072|96072|100|0|0|-1|-1|||0
96075|96075|100|0|0|-1|-1|||0
96079|96079|100|0|0|-1|-1|||0
96084|96084|100|0|0|-1|-1|||0
96085|96085|100|0|0|-1|-1|||0
96170|96170|100|0|0|-1|-1|||0
96215|96014|5|0|0|-1|-1|||0
96215|96215|95|0|0|-1|-1|||0
96363|96009|2|0|0|-1|-1|||0
96363|96143|49|0|0|-1|-1|||0
96363|96363|49|0|0|-1|-1|||0
96364|842|100|0|0|-1|-1|||0
96365|838|100|0|0|-1|-1|||0
97001|97001|100|0|0|-1|-1|||0
97008|97008|100|0|0|-1|-1|||0
97010|97010|100|0|0|-1|-1|||0
97019|97019|100|0|0|-1|-1|||0
97028|97028|100|0|0|-1|-1|||0
97055|97055|25|0|0|-1|-1|||0
97055|97070|25|0|0|-1|-1|||0
97055|97071|25|0|0|-1|-1|||0
97055|97072|25|0|0|-1|-1|||0
97058|97058|25|0|0|-1|-1|||0
97058|97074|25|0|0|-1|-1|||0
97058|97075|25|0|0|-1|-1|||0
97058|97076|25|0|0|-1|-1|||0
97068|97068|25|0|0|-1|-1|||0
97068|97078|25|0|0|-1|-1|||0
97068|97079|25|0|0|-1|-1|||0
97068|97080|25|0|0|-1|-1|||0
98003|98007|100|0|0|-1|-1|||0
98004|98004|100|0|0|-1|-1|||0
98009|98009|100|0|0|-1|-1|||0
98013|98013|90|0|0|-1|-1|||0
98013|98112|10|0|0|-1|-1|||0
98017|98013|8|19|4|-1|-1|||0
98017|98016|10|5|18|-1|-1|||0
98017|98017|25|0|0|-1|-1|||0
98017|98018|25|0|0|-1|-1|||0
98017|98020|37|0|0|-1|-1|||0
98017|98115|3|0|0|-1|-1|||0
98017|98117|2|19|4|-1|-1|||0
98022|98022|100|0|0|-1|-1|||0
98027|98027|100|0|0|-1|-1|||0
98028|98028|100|0|0|-1|-1|||0
98032|98032|100|0|0|-1|-1|||0
98034|98034|100|0|0|-1|-1|||0
98035|98035|100|0|0|-1|-1|||0
98036|98036|100|0|0|-1|-1|||0
98037|98037|100|0|0|-1|-1|||0
98038|98038|100|0|0|-1|-1|||0
98039|98039|100|0|0|-1|-1|||0
98040|98040|100|0|0|-1|-1|||0
98041|98041|100|0|0|-1|-1|||0
98042|98042|100|0|0|-1|-1|||0
98044|98044|100|0|0|-1|-1|||0
98090|98090|100|0|0|-1|-1|||0
98102|98102|100|0|0|-1|-1|||0
98103|98103|100|0|0|-1|-1|||0
98108|98108|100|0|0|-1|-1|||0
100011|100011|100|0|0|-1|-1|||0
100013|100013|100|0|0|-1|-1|||0
100015|100015|100|0|0|-1|-1|||0
100026|100026|100|0|0|-1|-1|||0
100033|100033|25|0|0|-1|-1|||0
100033|100070|25|0|0|-1|-1|||0
100033|100272|25|0|0|-1|-1|||0
100033|100483|25|0|0|-1|-1|||0
100037|100037|40|0|0|-1|-1|||0
100037|100061|20|0|0|-1|-1|||0
100037|100157|10|0|0|-1|-1|||0
100037|100223|10|0|0|-1|-1|||0
100037|100486|20|0|0|-1|-1|||0
100042|100042|100|0|0|-1|-1|||0
100044|100002|5|0|0|-1|-1|||0
100044|100044|35|0|0|-1|-1|||0
100044|100049|25|0|0|-1|-1|||0
100044|100488|35|0|0|-1|-1|||0
100047|100047|100|0|0|-1|-1|||0
100066|100066|100|0|0|-1|-1|||0
100078|100078|100|0|0|-1|-1|||0
100083|100056|27|0|0|-1|-1|||0
100083|100083|19|0|0|-1|-1|||0
100083|100148|8|0|0|-1|-1|||0
100083|100243|27|0|0|-1|-1|||0
100083|100490|19|0|0|-1|-1|||0
100088|100088|100|0|0|-1|-1|||0
100091|100091|100|0|0|-1|-1|||0
100099|100099|100|0|0|-1|-1|||0
100109|100109|100|0|0|-1|-1|||0
100111|100111|100|0|0|-1|-1|||0
100116|100116|100|0|0|-1|-1|||0
100118|100005|2|0|0|-1|-1|||0
100118|100023|39|0|0|-1|-1|||0
100118|100118|59|0|0|-1|-1|||0
100130|100130|100|0|0|-1|-1|||0
100132|100132|100|0|0|-1|-1|||0
100133|100133|100|0|0|-1|-1|||0
100135|100135|100|0|0|-1|-1|||0
100140|100140|100|0|0|-1|-1|||0
100143|100143|100|0|0|-1|-1|||0
100144|100144|100|0|0|-1|-1|||0
100149|100149|100|0|0|-1|-1|||0
100150|100150|100|0|0|-1|-1|||0
100151|100151|100|0|0|-1|-1|||0
100152|100152|100|0|0|-1|-1|||0
100153|100153|100|0|0|-1|-1|||0
100159|100013|33|0|0|-1|-1|||0
100159|100153|33|0|0|-1|-1|||0
100159|100159|34|0|0|-1|-1|||0
100160|100021|35|0|0|-1|-1|||0
100160|100160|65|0|0|-1|-1|||0
100176|100176|100|0|0|-1|-1|||0
100177|100116|25|0|0|-1|-1|||0
100177|100176|25|0|0|-1|-1|||0
100177|100177|25|0|0|-1|-1|||0
100177|100201|25|0|0|-1|-1|||0
100179|100179|100|0|0|-1|-1|||0
100180|100180|100|0|0|-1|-1|||0
100181|100181|100|0|0|-1|-1|||0
100185|100185|100|0|0|-1|-1|||0
100191|100191|100|0|0|-1|-1|||0
100195|100195|100|0|0|-1|-1|||0
100197|100197|100|0|0|-1|-1|||0
100217|100217|100|0|0|-1|-1|||0
101002|101002|100|0|0|-1|-1|||0
101003|101003|100|0|0|-1|-1|||0
101005|101005|100|0|0|-1|-1|||0
101009|101009|100|0|0|-1|-1|||0
101016|101016|100|0|0|-1|-1|||0
101017|101017|100|0|0|-1|-1|||0
101018|101018|100|0|0|-1|-1|||0
101019|101019|100|0|0|-1|-1|||0
101020|101020|100|0|0|-1|-1|||0
101026|101026|100|0|0|-1|-1|||0
101029|101029|100|0|0|-1|-1|||0
101031|101031|100|0|0|-1|-1|||0
101034|101034|100|0|0|-1|-1|||0
101043|101043|100|0|0|-1|-1|||0
101045|101025|25|0|0|-1|-1|||0
101045|101032|25|0|0|-1|-1|||0
101045|101045|25|0|0|-1|-1|||0
101045|101052|25|0|0|-1|-1|||0
101047|101047|100|0|0|-1|-1|||0
101049|101049|100|0|0|-1|-1|||0
101060|101060|100|0|0|-1|-1|||0
101062|101062|100|0|0|-1|-1|||0
101063|101063|100|0|0|-1|-1|||0
101064|101064|100|0|0|-1|-1|||0
101065|101065|100|0|0|-1|-1|||0
101066|101066|100|0|0|-1|-1|||0
101067|101067|100|0|0|-1|-1|||0
101068|101068|100|0|0|-1|-1|||0
101069|101069|100|0|0|-1|-1|||0
101070|101070|100|0|0|-1|-1|||0
101075|101075|100|0|0|-1|-1|||0
101083|101083|100|0|0|-1|-1|||0
101088|101088|100|0|0|-1|-1|||0
101092|101092|100|0|0|-1|-1|||0
101093|101093|100|0|0|-1|-1|||0
101095|101095|100|0|0|-1|-1|||0
101098|101098|100|0|0|-1|-1|||0
101108|101108|100|0|0|-1|-1|||0
101109|101109|100|0|0|-1|-1|||0
101110|101008|35|0|0|-1|-1|||0
101110|101110|65|0|0|-1|-1|||0
101111|101111|100|0|0|-1|-1|||0
101114|101098|50|0|0|-1|-1|||0
101114|101114|50|0|0|-1|-1|||0
101118|101058|50|0|0|-1|-1|||0
101118|101118|50|0|0|-1|-1|||0
101120|101120|100|0|0|-1|-1|||0
101124|101124|100|0|0|-1|-1|||0
101129|101007|15|0|0|-1|-1|||0
101129|101129|85|0|0|-1|-1|||0
101130|101037|33|0|0|-1|-1|||0
101130|101118|33|0|0|-1|-1|||0
101130|101130|34|0|0|-1|-1|||0
101136|101136|100|0|0|-1|-1|||0
101137|101137|100|0|0|-1|-1|||0
101252|101252|100|0|0|-1|-1|||0
101284|101284|50|0|0|-1|-1|||0
101284|101286|50|0|0|-1|-1|||0
102020|102001|15|0|0|-1|-1|||0
102020|102020|85|0|0|-1|-1|||0
102026|102016|20|0|0|-1|-1|||0
102026|102023|30|0|0|-1|-1|||0
102026|102026|10|0|0|-1|-1|||0
102026|102098|20|0|0|-1|-1|||0
102026|102133|20|0|0|-1|-1|||0
102040|102040|100|0|0|-1|-1|||0
102047|102002|45|0|0|-1|-1|||0
102047|102047|5|0|0|-1|-1|||0
102047|102127|50|0|0|-1|-1|||0
102053|102053|50|0|0|-1|-1|||0
102053|102123|50|0|0|-1|-1|||0
102077|102023|50|0|0|-1|-1|||0
102077|102127|50|0|0|-1|-1|||0
102088|102003|10|0|0|-1|-1|||0
102088|102088|90|0|0|-1|-1|||0
102093|102093|50|0|0|-1|-1|||0
102093|102129|50|0|0|-1|-1|||0
102095|102006|23|0|0|-1|-1|||0
102095|102007|24|0|0|-1|-1|||0
102095|102008|5|0|0|-1|-1|||0
102095|102095|24|0|0|-1|-1|||0
102095|102131|24|0|0|-1|-1|||0
102098|102098|50|0|0|-1|-1|||0
102098|102133|50|0|0|-1|-1|||0
102099|102099|100|0|0|-1|-1|||0
102109|102109|50|0|0|-1|-1|||0
102109|102135|50|0|0|-1|-1|||0
102120|102002|19|0|0|-1|-1|||0
102120|102040|19|0|0|-1|-1|||0
102120|102098|9|0|0|-1|-1|||0
102120|102127|44|0|0|-1|-1|||0
102120|102133|9|0|0|-1|-1|||0
102121|102093|46|0|0|-1|-1|||0
102121|102121|8|0|0|-1|-1|||0
102121|102129|46|0|0|-1|-1|||0
103000|103000|60|0|0|-1|-1|||0
103000|103064|25|0|0|-1|-1|||0
103000|103065|15|0|0|-1|-1|||0
103001|103001|100|0|0|-1|-1|||0
103005|103005|70|0|0|-1|-1|||0
103005|103069|30|0|0|-1|-1|||0
103007|103007|100|0|0|-1|-1|||0
103009|103009|75|0|0|-1|-1|||0
103009|103051|25|0|0|-1|-1|||0
103013|103013|100|0|0|-1|-1|||0
103014|103014|100|0|0|-1|-1|||0
103016|103014|33|0|0|-1|-1|||0
103016|103016|33|0|0|-1|-1|||0
103016|103020|34|0|0|-1|-1|||0
103017|103017|70|0|0|-1|-1|||0
103017|103064|10|0|0|-1|-1|||0
103017|103071|20|0|0|-1|-1|||0
103018|103018|50|0|0|-1|-1|||0
103018|103034|50|0|0|-1|-1|||0
103019|103019|33|0|0|-1|-1|||0
103019|103030|33|0|0|-1|-1|||0
103019|103150|34|0|0|-1|-1|||0
103021|103018|25|0|0|-1|-1|||0
103021|103019|25|0|0|-1|-1|||0
103021|103021|25|0|0|-1|-1|||0
103021|103034|25|0|0|-1|-1|||0
103022|103019|33|0|0|-1|-1|||0
103022|103022|33|0|0|-1|-1|||0
103022|103030|34|0|0|-1|-1|||0
103024|103018|25|0|0|-1|-1|||0
103024|103024|25|0|0|-1|-1|||0
103024|103039|25|0|0|-1|-1|||0
103024|103085|25|0|0|-1|-1|||0
103025|103019|20|0|0|-1|-1|||0
103025|103025|20|0|0|-1|-1|||0
103025|103026|20|0|0|-1|-1|||0
103025|103034|40|0|0|-1|-1|||0
103026|103026|25|0|0|-1|-1|||0
103026|103030|25|0|0|-1|-1|||0
103026|103034|25|0|0|-1|-1|||0
103026|103083|25|0|0|-1|-1|||0
103027|103027|100|0|0|-1|-1|||0
103028|103028|70|0|0|-1|-1|||0
103028|103060|30|0|0|-1|-1|||0
103029|103029|33|0|0|-1|-1|||0
103029|103047|33|0|0|-1|-1|||0
103029|103048|34|0|0|-1|-1|||0
103030|103019|33|0|0|-1|-1|||0
103030|103025|33|0|0|-1|-1|||0
103030|103030|34|0|0|-1|-1|||0
103031|103021|25|0|0|-1|-1|||0
103031|103031|25|0|0|-1|-1|||0
103031|103034|25|0|0|-1|-1|||0
103031|103083|25|0|0|-1|-1|||0
103034|103019|50|0|0|-1|-1|||0
103034|103034|50|0|0|-1|-1|||0
103038|103038|100|0|0|-1|-1|||0
103039|103018|50|0|0|-1|-1|||0
103039|103039|50|0|0|-1|-1|||0
103043|103014|50|0|0|-1|-1|||0
103043|103043|50|0|0|-1|-1|||0
103044|103044|100|0|0|-1|-1|||0
103045|103018|25|0|0|-1|-1|||0
103045|103034|25|0|0|-1|-1|||0
103045|103045|25|0|0|-1|-1|||0
103045|103181|25|0|0|-1|-1|||0
103047|103047|33|0|0|-1|-1|||0
103047|103048|33|0|0|-1|-1|||0
103047|103088|34|0|0|-1|-1|||0
103048|103048|33|0|0|-1|-1|||0
103048|103054|33|0|0|-1|-1|||0
103048|103088|34|0|0|-1|-1|||0
103049|103049|50|0|0|-1|-1|||0
103049|103087|50|0|0|-1|-1|||0
103054|103029|33|0|0|-1|-1|||0
103054|103048|33|0|0|-1|-1|||0
103054|103054|34|0|0|-1|-1|||0
103055|103055|100|0|0|-1|-1|||0
103056|103056|100|0|0|-1|-1|||0
103057|103008|10|0|0|-1|-1|||0
103057|103057|90|0|0|-1|-1|||0
103058|103058|50|0|0|-1|-1|||0
103058|103132|50|0|0|-1|-1|||0
103059|103059|33|0|0|-1|-1|||0
103059|103092|33|0|0|-1|-1|||0
103059|103111|34|0|0|-1|-1|||0
103062|103062|100|0|0|-1|-1|||0
103063|103063|100|0|0|-1|-1|||0
103072|103072|100|0|0|-1|-1|||0
103075|103075|50|0|0|-1|-1|||0
103075|103076|50|0|0|-1|-1|||0
103076|103074|50|0|0|-1|-1|||0
103076|103076|50|0|0|-1|-1|||0
103077|103077|50|0|0|-1|-1|||0
103077|103078|50|0|0|-1|-1|||0
103079|103079|100|0|0|-1|-1|||0
103080|103080|100|0|0|-1|-1|||0
103081|103046|20|0|0|-1|-1|||0
103081|103081|80|0|0|-1|-1|||0
103084|103084|33|0|0|-1|-1|||0
103084|103086|33|0|0|-1|-1|||0
103084|103127|34|0|0|-1|-1|||0
103086|103086|50|0|0|-1|-1|||0
103086|103127|50|0|0|-1|-1|||0
103090|103090|100|0|0|-1|-1|||0
103091|103091|100|0|0|-1|-1|||0
103093|103093|85|0|0|-1|-1|||0
103093|103144|15|0|0|-1|-1|||0
103095|103094|50|0|0|-1|-1|||0
103095|103095|50|0|0|-1|-1|||0
103097|103097|33|0|0|-1|-1|||0
103097|103122|33|0|0|-1|-1|||0
103097|103248|34|0|0|-1|-1|||0
103098|103007|33|0|0|-1|-1|||0
103098|103098|33|0|0|-1|-1|||0
103098|103147|34|0|0|-1|-1|||0
103099|103099|100|0|0|-1|-1|||0
103100|103100|100|0|0|-1|-1|||0
103107|103041|20|0|0|-1|-1|||0
103107|103107|80|0|0|-1|-1|||0
103110|103040|25|0|0|-1|-1|||0
103110|103110|75|0|0|-1|-1|||0
103112|103112|100|0|0|-1|-1|||0
103113|103066|35|0|0|-1|-1|||0
103113|103113|65|0|0|-1|-1|||0
103115|103115|100|0|0|-1|-1|||0
103116|103053|25|0|0|-1|-1|||0
103116|103116|75|0|0|-1|-1|||0
103117|103038|50|0|0|-1|-1|||0
103117|103117|50|0|0|-1|-1|||0
103119|103118|50|0|0|-1|-1|||0
103119|103119|50|0|0|-1|-1|||0
103120|103120|50|0|0|-1|-1|||0
103120|103250|50|0|0|-1|-1|||0
103125|103125|100|0|0|-1|-1|||0
103130|103061|33|0|0|-1|-1|||0
103130|103129|33|0|0|-1|-1|||0
103130|103130|34|0|0|-1|-1|||0
103132|103096|33|0|0|-1|-1|||0
103132|103103|33|0|0|-1|-1|||0
103132|103132|34|0|0|-1|-1|||0
103133|103023|25|0|0|-1|-1|||0
103133|103133|75|0|0|-1|-1|||0
103134|103037|10|0|0|-1|-1|||0
103134|103134|90|0|0|-1|-1|||0
103135|103135|100|0|0|-1|-1|||0
103136|103136|75|0|0|-1|-1|||0
103136|103145|25|0|0|-1|-1|||0
103137|103052|25|0|0|-1|-1|||0
103137|103137|75|0|0|-1|-1|||0
103138|103138|100|0|0|-1|-1|||0
103141|103091|50|0|0|-1|-1|||0
103141|103141|50|0|0|-1|-1|||0
103142|103073|30|0|0|-1|-1|||0
103142|103142|70|0|0|-1|-1|||0
103146|103039|25|0|0|-1|-1|||0
103146|103045|25|0|0|-1|-1|||0
103146|103085|25|0|0|-1|-1|||0
103146|103146|25|0|0|-1|-1|||0
103147|103007|33|0|0|-1|-1|||0
103147|103147|33|0|0|-1|-1|||0
103147|103154|34|0|0|-1|-1|||0
103149|103149|33|0|0|-1|-1|||0
103149|103156|33|0|0|-1|-1|||0
103149|103157|34|0|0|-1|-1|||0
103150|103025|25|0|0|-1|-1|||0
103150|103030|25|0|0|-1|-1|||0
103150|103083|25|0|0|-1|-1|||0
103150|103150|25|0|0|-1|-1|||0
103151|103151|100|0|0|-1|-1|||0
103168|103168|100|0|0|-1|-1|||0
103169|103006|60|0|0|-1|-1|||0
103169|103169|40|0|0|-1|-1|||0
103174|103160|25|0|0|-1|-1|||0
103174|103161|25|0|0|-1|-1|||0
103174|103174|25|0|0|-1|-1|||0
103174|103210|25|0|0|-1|-1|||0
103176|103176|100|0|0|-1|-1|||0
103178|103178|100|0|0|-1|-1|||0
103179|103162|25|0|0|-1|-1|||0
103179|103163|25|0|0|-1|-1|||0
103179|103179|25|0|0|-1|-1|||0
103179|103194|25|0|0|-1|-1|||0
103181|103018|33|0|0|-1|-1|||0
103181|103024|33|0|0|-1|-1|||0
103181|103181|34|0|0|-1|-1|||0
103187|103187|100|0|0|-1|-1|||0
103188|103092|33|0|0|-1|-1|||0
103188|103096|33|0|0|-1|-1|||0
103188|103188|34|0|0|-1|-1|||0
103193|103029|35|0|0|-1|-1|||0
103193|103048|20|0|0|-1|-1|||0
103193|103054|20|0|0|-1|-1|||0
103193|103088|20|0|0|-1|-1|||0
103193|103193|5|0|0|-1|-1|||0
103195|103089|70|0|0|-1|-1|||0
103195|103195|30|0|0|-1|-1|||0
103196|103196|100|0|0|-1|-1|||0
