raceid|genderid|helmtextureid|textureindex|colortintid|faceindex|creaturedisplay_dbcid
8|0|0|2|20007|4|44431
8|0|0|2|20007|5|44432
8|0|0|2|20007|6|44433
8|0|0|2|20007|7|44434
8|0|2|2|20007|1|44435
8|0|2|2|20007|2|44436
8|0|2|2|20007|3|44437
8|0|2|2|20007|4|44438
8|0|2|2|20007|5|44439
8|0|2|2|20007|6|44440
8|0|2|2|20007|7|44441
8|0|0|2|20008|1|44442
8|0|0|2|20008|2|44443
8|0|0|2|20008|3|44444
8|0|0|2|20008|4|44445
8|0|0|2|20008|5|44446
8|0|0|2|20008|6|44447
8|0|0|2|20008|7|44448
8|0|2|2|20008|1|44449
8|0|2|2|20008|2|44450
8|0|2|2|20008|3|44451
8|0|2|2|20008|4|44452
8|0|2|2|20008|5|44453
8|0|2|2|20008|6|44454
8|0|2|2|20008|7|44455
8|0|0|2|20009|1|44456
8|0|0|2|20009|2|44457
8|0|0|2|20009|3|44458
8|0|0|2|20009|4|44459
8|0|0|2|20009|5|44460
8|0|0|2|20009|6|44461
8|0|0|2|20009|7|44462
8|0|2|2|20009|1|44463
8|0|2|2|20009|2|44464
8|0|2|2|20009|3|44465
8|0|2|2|20009|4|44466
8|0|2|2|20009|5|44467
8|0|2|2|20009|6|44468
8|0|2|2|20009|7|44469
8|0|0|2|20010|1|44470
8|0|0|2|20010|2|44471
8|0|0|2|20010|3|44472
8|0|0|2|20010|4|44473
8|0|0|2|20010|5|44474
8|0|0|2|20010|6|44475
8|0|0|2|20010|7|44476
8|0|2|2|20010|1|44477
8|0|2|2|20010|2|44478
8|0|2|2|20010|3|44479
8|0|2|2|20010|4|44480
8|0|2|2|20010|5|44481
8|0|2|2|20010|6|44482
8|0|2|2|20010|7|44483
8|0|0|2|20011|1|44484
8|0|0|2|20011|2|44485
8|0|0|2|20011|3|44486
8|0|0|2|20011|4|44487
8|0|0|2|20011|5|44488
8|0|0|2|20011|6|44489
8|0|0|2|20011|7|44490
8|0|2|2|20011|1|44491
8|0|2|2|20011|2|44492
8|0|2|2|20011|3|44493
8|0|2|2|20011|4|44494
8|0|2|2|20011|5|44495
8|0|2|2|20011|6|44496
8|0|2|2|20011|7|44497
8|0|0|3|0|1|44498
8|0|0|3|0|2|44499
8|0|0|3|0|3|44500
8|0|0|3|0|4|44501
8|0|0|3|0|5|44502
8|0|0|3|0|6|44503
8|0|0|3|0|7|44504
8|0|3|3|0|1|44505
8|0|3|3|0|2|44506
8|0|3|3|0|3|44507
8|0|3|3|0|4|44508
8|0|3|3|0|5|44509
8|0|3|3|0|6|44510
8|0|3|3|0|7|44511
8|0|0|3|20001|1|44512
8|0|0|3|20001|2|44513
8|0|0|3|20001|3|44514
8|0|0|3|20001|4|44515
8|0|0|3|20001|5|44516
8|0|0|3|20001|6|44517
8|0|0|3|20001|7|44518
8|0|3|3|20001|1|44519
8|0|3|3|20001|2|44520
8|0|3|3|20001|3|44521
8|0|3|3|20001|4|44522
8|0|3|3|20001|5|44523
8|0|3|3|20001|6|44524
8|0|3|3|20001|7|44525
8|0|0|3|20002|1|44526
8|0|0|3|20002|2|44527
8|0|0|3|20002|3|44528
8|0|0|3|20002|4|44529
8|0|0|3|20002|5|44530
8|0|0|3|20002|6|44531
8|0|0|3|20002|7|44532
8|0|3|3|20002|1|44533
8|0|3|3|20002|2|44534
8|0|3|3|20002|3|44535
8|0|3|3|20002|4|44536
8|0|3|3|20002|5|44537
8|0|3|3|20002|6|44538
8|0|3|3|20002|7|44539
8|0|0|3|20003|1|44540
8|0|0|3|20003|2|44541
8|0|0|3|20003|3|44542
8|0|0|3|20003|4|44543
8|0|0|3|20003|5|44544
8|0|0|3|20003|6|44545
8|0|0|3|20003|7|44546
8|0|3|3|20003|1|44547
8|0|3|3|20003|2|44548
8|0|3|3|20003|3|44549
8|0|3|3|20003|4|44550
8|0|3|3|20003|5|44551
8|0|3|3|20003|6|44552
8|0|3|3|20003|7|44553
8|0|0|3|20004|1|44554
8|0|0|3|20004|2|44555
8|0|0|3|20004|3|44556
8|0|0|3|20004|4|44557
8|0|0|3|20004|5|44558
8|0|0|3|20004|6|44559
8|0|0|3|20004|7|44560
8|0|3|3|20004|1|44561
8|0|3|3|20004|2|44562
8|0|3|3|20004|3|44563
8|0|3|3|20004|4|44564
8|0|3|3|20004|5|44565
8|0|3|3|20004|6|44566
8|0|3|3|20004|7|44567
8|0|0|3|20005|1|44568
8|0|0|3|20005|2|44569
8|0|0|3|20005|3|44570
8|0|0|3|20005|4|44571
8|0|0|3|20005|5|44572
8|0|0|3|20005|6|44573
8|0|0|3|20005|7|44574
8|0|3|3|20005|1|44575
8|0|3|3|20005|2|44576
8|0|3|3|20005|3|44577
8|0|3|3|20005|4|44578
8|0|3|3|20005|5|44579
8|0|3|3|20005|6|44580
8|0|3|3|20005|7|44581
8|0|0|3|20006|1|44582
8|0|0|3|20006|2|44583
8|0|0|3|20006|3|44584
8|0|0|3|20006|4|44585
8|0|0|3|20006|5|44586
8|0|0|3|20006|6|44587
8|0|0|3|20006|7|44588
8|0|3|3|20006|1|44589
8|0|3|3|20006|2|44590
8|0|3|3|20006|3|44591
8|0|3|3|20006|4|44592
8|0|3|3|20006|5|44593
8|0|3|3|20006|6|44594
8|0|3|3|20006|7|44595
8|0|0|3|20007|1|44596
8|0|0|3|20007|2|44597
8|0|0|3|20007|3|44598
8|0|0|3|20007|4|44599
8|0|0|3|20007|5|44600
8|0|0|3|20007|6|44601
8|0|0|3|20007|7|44602
8|0|3|3|20007|1|44603
8|0|3|3|20007|2|44604
8|0|3|3|20007|3|44605
8|0|3|3|20007|4|44606
8|0|3|3|20007|5|44607
8|0|3|3|20007|6|44608
8|0|3|3|20007|7|44609
8|0|0|3|20008|1|44610
8|0|0|3|20008|2|44611
8|0|0|3|20008|3|44612
8|0|0|3|20008|4|44613
8|0|0|3|20008|5|44614
8|0|0|3|20008|6|44615
8|0|0|3|20008|7|44616
8|0|3|3|20008|1|44617
8|0|3|3|20008|2|44618
8|0|3|3|20008|3|44619
8|0|3|3|20008|4|44620
8|0|3|3|20008|5|44621
8|0|3|3|20008|6|44622
8|0|3|3|20008|7|44623
8|0|0|3|20009|1|44624
8|0|0|3|20009|2|44625
8|0|0|3|20009|3|44626
8|0|0|3|20009|4|44627
8|0|0|3|20009|5|44628
8|0|0|3|20009|6|44629
8|0|0|3|20009|7|44630
8|0|3|3|20009|1|44631
8|0|3|3|20009|2|44632
8|0|3|3|20009|3|44633
8|0|3|3|20009|4|44634
8|0|3|3|20009|5|44635
8|0|3|3|20009|6|44636
8|0|3|3|20009|7|44637
8|0|0|3|20010|1|44638
8|0|0|3|20010|2|44639
8|0|0|3|20010|3|44640
8|0|0|3|20010|4|44641
8|0|0|3|20010|5|44642
8|0|0|3|20010|6|44643
8|0|0|3|20010|7|44644
8|0|3|3|20010|1|44645
8|0|3|3|20010|2|44646
8|0|3|3|20010|3|44647
8|0|3|3|20010|4|44648
8|0|3|3|20010|5|44649
8|0|3|3|20010|6|44650
8|0|3|3|20010|7|44651
8|0|0|3|20011|1|44652
8|0|0|3|20011|2|44653
8|0|0|3|20011|3|44654
8|0|0|3|20011|4|44655
8|0|0|3|20011|5|44656
8|0|0|3|20011|6|44657
8|0|0|3|20011|7|44658
8|0|3|3|20011|1|44659
8|0|3|3|20011|2|44660
8|0|3|3|20011|3|44661
8|0|3|3|20011|4|44662
8|0|3|3|20011|5|44663
8|0|3|3|20011|6|44664
8|0|3|3|20011|7|44665
8|1|0|0|0|1|44666
8|1|0|0|0|2|44667
8|1|0|0|0|3|44668
8|1|0|0|0|4|44669
8|1|0|0|0|5|44670
8|1|0|0|0|6|44671
8|1|0|0|0|7|44672
8|1|0|0|20001|1|44673
8|1|0|0|20001|2|44674
8|1|0|0|20001|3|44675
8|1|0|0|20001|4|44676
8|1|0|0|20001|5|44677
8|1|0|0|20001|6|44678
8|1|0|0|20001|7|44679
8|1|0|0|20002|1|44680
8|1|0|0|20002|2|44681
8|1|0|0|20002|3|44682
8|1|0|0|20002|4|44683
8|1|0|0|20002|5|44684
8|1|0|0|20002|6|44685
8|1|0|0|20002|7|44686
8|1|0|0|20003|1|44687
8|1|0|0|20003|2|44688
8|1|0|0|20003|3|44689
8|1|0|0|20003|4|44690
8|1|0|0|20003|5|44691
8|1|0|0|20003|6|44692
8|1|0|0|20003|7|44693
8|1|0|0|20004|1|44694
8|1|0|0|20004|2|44695
8|1|0|0|20004|3|44696
8|1|0|0|20004|4|44697
8|1|0|0|20004|5|44698
8|1|0|0|20004|6|44699
8|1|0|0|20004|7|44700
8|1|0|0|20005|1|44701
8|1|0|0|20005|2|44702
8|1|0|0|20005|3|44703
8|1|0|0|20005|4|44704
8|1|0|0|20005|5|44705
8|1|0|0|20005|6|44706
8|1|0|0|20005|7|44707
8|1|0|0|20009|1|44708
8|1|0|0|20009|2|44709
8|1|0|0|20009|3|44710
8|1|0|0|20009|4|44711
8|1|0|0|20009|5|44712
8|1|0|0|20009|6|44713
8|1|0|0|20009|7|44714
8|1|0|1|0|1|44715
8|1|0|1|0|2|44716
8|1|0|1|0|3|44717
8|1|0|1|0|4|44718
8|1|0|1|0|5|44719
8|1|0|1|0|6|44720
8|1|0|1|0|7|44721
8|1|1|1|0|1|44722
8|1|1|1|0|2|44723
8|1|1|1|0|3|44724
8|1|1|1|0|4|44725
8|1|1|1|0|5|44726
8|1|1|1|0|6|44727
8|1|1|1|0|7|44728
8|1|0|1|20001|1|44729
8|1|0|1|20001|2|44730
8|1|0|1|20001|3|44731
8|1|0|1|20001|4|44732
8|1|0|1|20001|5|44733
8|1|0|1|20001|6|44734
8|1|0|1|20001|7|44735
8|1|1|1|20001|1|44736
8|1|1|1|20001|2|44737
8|1|1|1|20001|3|44738
8|1|1|1|20001|4|44739
8|1|1|1|20001|5|44740
8|1|1|1|20001|6|44741
8|1|1|1|20001|7|44742
8|1|0|1|20002|1|44743
8|1|0|1|20002|2|44744
8|1|0|1|20002|3|44745
8|1|0|1|20002|4|44746
8|1|0|1|20002|5|44747
8|1|0|1|20002|6|44748
8|1|0|1|20002|7|44749
8|1|1|1|20002|1|44750
8|1|1|1|20002|2|44751
8|1|1|1|20002|3|44752
8|1|1|1|20002|4|44753
8|1|1|1|20002|5|44754
8|1|1|1|20002|6|44755
8|1|1|1|20002|7|44756
8|1|0|1|20003|1|44757
8|1|0|1|20003|2|44758
8|1|0|1|20003|3|44759
8|1|0|1|20003|4|44760
8|1|0|1|20003|5|44761
8|1|0|1|20003|6|44762
8|1|0|1|20003|7|44763
8|1|1|1|20003|1|44764
8|1|1|1|20003|2|44765
8|1|1|1|20003|3|44766
8|1|1|1|20003|4|44767
8|1|1|1|20003|5|44768
8|1|1|1|20003|6|44769
8|1|1|1|20003|7|44770
8|1|0|1|20004|1|44771
8|1|0|1|20004|2|44772
8|1|0|1|20004|3|44773
8|1|0|1|20004|4|44774
8|1|0|1|20004|5|44775
8|1|0|1|20004|6|44776
8|1|0|1|20004|7|44777
8|1|1|1|20004|1|44778
8|1|1|1|20004|2|44779
8|1|1|1|20004|3|44780
8|1|1|1|20004|4|44781
8|1|1|1|20004|5|44782
8|1|1|1|20004|6|44783
8|1|1|1|20004|7|44784
8|1|0|1|20005|1|44785
8|1|0|1|20005|2|44786
8|1|0|1|20005|3|44787
8|1|0|1|20005|4|44788
8|1|0|1|20005|5|44789
8|1|0|1|20005|6|44790
8|1|0|1|20005|7|44791
8|1|1|1|20005|1|44792
8|1|1|1|20005|2|44793
8|1|1|1|20005|3|44794
8|1|1|1|20005|4|44795
8|1|1|1|20005|5|44796
8|1|1|1|20005|6|44797
8|1|1|1|20005|7|44798
8|1|0|1|20006|1|44799
8|1|0|1|20006|2|44800
8|1|0|1|20006|3|44801
8|1|0|1|20006|4|44802
8|1|0|1|20006|5|44803
8|1|0|1|20006|6|44804
8|1|0|1|20006|7|44805
8|1|1|1|20006|1|44806
8|1|1|1|20006|2|44807
8|1|1|1|20006|3|44808
8|1|1|1|20006|4|44809
8|1|1|1|20006|5|44810
8|1|1|1|20006|6|44811
8|1|1|1|20006|7|44812
8|1|0|1|20007|1|44813
8|1|0|1|20007|2|44814
8|1|0|1|20007|3|44815
8|1|0|1|20007|4|44816
8|1|0|1|20007|5|44817
8|1|0|1|20007|6|44818
8|1|0|1|20007|7|44819
8|1|1|1|20007|1|44820
8|1|1|1|20007|2|44821
8|1|1|1|20007|3|44822
8|1|1|1|20007|4|44823
8|1|1|1|20007|5|44824
8|1|1|1|20007|6|44825
8|1|1|1|20007|7|44826
8|1|0|1|20008|1|44827
8|1|0|1|20008|2|44828
8|1|0|1|20008|3|44829
8|1|0|1|20008|4|44830
8|1|0|1|20008|5|44831
8|1|0|1|20008|6|44832
8|1|0|1|20008|7|44833
8|1|1|1|20008|1|44834
8|1|1|1|20008|2|44835
8|1|1|1|20008|3|44836
8|1|1|1|20008|4|44837
8|1|1|1|20008|5|44838
8|1|1|1|20008|6|44839
8|1|1|1|20008|7|44840
8|1|0|1|20009|1|44841
8|1|0|1|20009|2|44842
8|1|0|1|20009|3|44843
8|1|0|1|20009|4|44844
8|1|0|1|20009|5|44845
8|1|0|1|20009|6|44846
8|1|0|1|20009|7|44847
8|1|1|1|20009|1|44848
8|1|1|1|20009|2|44849
8|1|1|1|20009|3|44850
8|1|1|1|20009|4|44851
8|1|1|1|20009|5|44852
8|1|1|1|20009|6|44853
8|1|1|1|20009|7|44854
8|1|0|1|20010|1|44855
8|1|0|1|20010|2|44856
8|1|0|1|20010|3|44857
8|1|0|1|20010|4|44858
8|1|0|1|20010|5|44859
8|1|0|1|20010|6|44860
8|1|0|1|20010|7|44861
8|1|1|1|20010|1|44862
8|1|1|1|20010|2|44863
8|1|1|1|20010|3|44864
8|1|1|1|20010|4|44865
8|1|1|1|20010|5|44866
8|1|1|1|20010|6|44867
8|1|1|1|20010|7|44868
8|1|0|1|20011|1|44869
8|1|0|1|20011|2|44870
8|1|0|1|20011|3|44871
8|1|0|1|20011|4|44872
8|1|0|1|20011|5|44873
8|1|0|1|20011|6|44874
8|1|0|1|20011|7|44875
8|1|1|1|20011|1|44876
8|1|1|1|20011|2|44877
8|1|1|1|20011|3|44878
8|1|1|1|20011|4|44879
8|1|1|1|20011|5|44880
8|1|1|1|20011|6|44881
8|1|1|1|20011|7|44882
8|1|0|2|0|1|44883
8|1|0|2|0|2|44884
8|1|0|2|0|3|44885
8|1|0|2|0|4|44886
8|1|0|2|0|5|44887
8|1|0|2|0|6|44888
8|1|0|2|0|7|44889
8|1|2|2|0|1|44890
8|1|2|2|0|2|44891
8|1|2|2|0|3|44892
8|1|2|2|0|4|44893
8|1|2|2|0|5|44894
8|1|2|2|0|6|44895
8|1|2|2|0|7|44896
8|1|0|2|20001|1|44897
8|1|0|2|20001|2|44898
8|1|0|2|20001|3|44899
8|1|0|2|20001|4|44900
8|1|0|2|20001|5|44901
8|1|0|2|20001|6|44902
8|1|0|2|20001|7|44903
8|1|2|2|20001|1|44904
8|1|2|2|20001|2|44905
8|1|2|2|20001|3|44906
8|1|2|2|20001|4|44907
8|1|2|2|20001|5|44908
8|1|2|2|20001|6|44909
8|1|2|2|20001|7|44910
8|1|0|2|20002|1|44911
8|1|0|2|20002|2|44912
8|1|0|2|20002|3|44913
8|1|0|2|20002|4|44914
8|1|0|2|20002|5|44915
8|1|0|2|20002|6|44916
8|1|0|2|20002|7|44917
8|1|2|2|20002|1|44918
8|1|2|2|20002|2|44919
8|1|2|2|20002|3|44920
8|1|2|2|20002|4|44921
8|1|2|2|20002|5|44922
8|1|2|2|20002|6|44923
8|1|2|2|20002|7|44924
8|1|0|2|20003|1|44925
8|1|0|2|20003|2|44926
8|1|0|2|20003|3|44927
8|1|0|2|20003|4|44928
8|1|0|2|20003|5|44929
8|1|0|2|20003|6|44930
8|1|0|2|20003|7|44931
8|1|2|2|20003|1|44932
8|1|2|2|20003|2|44933
8|1|2|2|20003|3|44934
8|1|2|2|20003|4|44935
8|1|2|2|20003|5|44936
8|1|2|2|20003|6|44937
8|1|2|2|20003|7|44938
8|1|0|2|20004|1|44939
8|1|0|2|20004|2|44940
8|1|0|2|20004|3|44941
8|1|0|2|20004|4|44942
8|1|0|2|20004|5|44943
8|1|0|2|20004|6|44944
8|1|0|2|20004|7|44945
8|1|2|2|20004|1|44946
8|1|2|2|20004|2|44947
8|1|2|2|20004|3|44948
8|1|2|2|20004|4|44949
8|1|2|2|20004|5|44950
8|1|2|2|20004|6|44951
8|1|2|2|20004|7|44952
8|1|0|2|20005|1|44953
8|1|0|2|20005|2|44954
8|1|0|2|20005|3|44955
8|1|0|2|20005|4|44956
8|1|0|2|20005|5|44957
8|1|0|2|20005|6|44958
8|1|0|2|20005|7|44959
8|1|2|2|20005|1|44960
8|1|2|2|20005|2|44961
8|1|2|2|20005|3|44962
8|1|2|2|20005|4|44963
8|1|2|2|20005|5|44964
8|1|2|2|20005|6|44965
8|1|2|2|20005|7|44966
8|1|0|2|20006|1|44967
8|1|0|2|20006|2|44968
8|1|0|2|20006|3|44969
8|1|0|2|20006|4|44970
8|1|0|2|20006|5|44971
8|1|0|2|20006|6|44972
8|1|0|2|20006|7|44973
8|1|2|2|20006|1|44974
8|1|2|2|20006|2|44975
8|1|2|2|20006|3|44976
8|1|2|2|20006|4|44977
8|1|2|2|20006|5|44978
8|1|2|2|20006|6|44979
8|1|2|2|20006|7|44980
8|1|0|2|20007|1|44981
8|1|0|2|20007|2|44982
8|1|0|2|20007|3|44983
8|1|0|2|20007|4|44984
8|1|0|2|20007|5|44985
8|1|0|2|20007|6|44986
8|1|0|2|20007|7|44987
8|1|2|2|20007|1|44988
8|1|2|2|20007|2|44989
8|1|2|2|20007|3|44990
8|1|2|2|20007|4|44991
8|1|2|2|20007|5|44992
8|1|2|2|20007|6|44993
8|1|2|2|20007|7|44994
8|1|0|2|20008|1|44995
8|1|0|2|20008|2|44996
8|1|0|2|20008|3|44997
8|1|0|2|20008|4|44998
8|1|0|2|20008|5|44999
8|1|0|2|20008|6|45000
8|1|0|2|20008|7|45001
8|1|2|2|20008|1|45002
8|1|2|2|20008|2|45003
8|1|2|2|20008|3|45004
8|1|2|2|20008|4|45005
8|1|2|2|20008|5|45006
8|1|2|2|20008|6|45007
8|1|2|2|20008|7|45008
8|1|0|2|20009|1|45009
8|1|0|2|20009|2|45010
8|1|0|2|20009|3|45011
8|1|0|2|20009|4|45012
8|1|0|2|20009|5|45013
8|1|0|2|20009|6|45014
8|1|0|2|20009|7|45015
8|1|2|2|20009|1|45016
8|1|2|2|20009|2|45017
8|1|2|2|20009|3|45018
8|1|2|2|20009|4|45019
8|1|2|2|20009|5|45020
8|1|2|2|20009|6|45021
8|1|2|2|20009|7|45022
8|1|0|2|20010|1|45023
8|1|0|2|20010|2|45024
8|1|0|2|20010|3|45025
8|1|0|2|20010|4|45026
8|1|0|2|20010|5|45027
8|1|0|2|20010|6|45028
8|1|0|2|20010|7|45029
8|1|2|2|20010|1|45030
8|1|2|2|20010|2|45031
8|1|2|2|20010|3|45032
8|1|2|2|20010|4|45033
8|1|2|2|20010|5|45034
8|1|2|2|20010|6|45035
8|1|2|2|20010|7|45036
8|1|0|2|20011|1|45037
8|1|0|2|20011|2|45038
8|1|0|2|20011|3|45039
8|1|0|2|20011|4|45040
8|1|0|2|20011|5|45041
8|1|0|2|20011|6|45042
8|1|0|2|20011|7|45043
8|1|2|2|20011|1|45044
8|1|2|2|20011|2|45045
8|1|2|2|20011|3|45046
8|1|2|2|20011|4|45047
8|1|2|2|20011|5|45048
8|1|2|2|20011|6|45049
8|1|2|2|20011|7|45050
8|1|0|3|0|1|45051
8|1|0|3|0|2|45052
8|1|0|3|0|3|45053
8|1|0|3|0|4|45054
8|1|0|3|0|5|45055
8|1|0|3|0|6|45056
8|1|0|3|0|7|45057
8|1|3|3|0|1|45058
8|1|3|3|0|2|45059
8|1|3|3|0|3|45060
8|1|3|3|0|4|45061
8|1|3|3|0|5|45062
8|1|3|3|0|6|45063
8|1|3|3|0|7|45064
8|1|0|3|20001|1|45065
8|1|0|3|20001|2|45066
8|1|0|3|20001|3|45067
8|1|0|3|20001|4|45068
8|1|0|3|20001|5|45069
8|1|0|3|20001|6|45070
8|1|0|3|20001|7|45071
8|1|3|3|20001|1|45072
8|1|3|3|20001|2|45073
8|1|3|3|20001|3|45074
8|1|3|3|20001|4|45075
8|1|3|3|20001|5|45076
8|1|3|3|20001|6|45077
8|1|3|3|20001|7|45078
8|1|0|3|20002|1|45079
8|1|0|3|20002|2|45080
8|1|0|3|20002|3|45081
8|1|0|3|20002|4|45082
8|1|0|3|20002|5|45083
8|1|0|3|20002|6|45084
8|1|0|3|20002|7|45085
8|1|3|3|20002|1|45086
8|1|3|3|20002|2|45087
8|1|3|3|20002|3|45088
8|1|3|3|20002|4|45089
8|1|3|3|20002|5|45090
8|1|3|3|20002|6|45091
8|1|3|3|20002|7|45092
8|1|0|3|20003|1|45093
8|1|0|3|20003|2|45094
8|1|0|3|20003|3|45095
8|1|0|3|20003|4|45096
8|1|0|3|20003|5|45097
8|1|0|3|20003|6|45098
8|1|0|3|20003|7|45099
8|1|3|3|20003|1|45100
8|1|3|3|20003|2|45101
8|1|3|3|20003|3|45102
8|1|3|3|20003|4|45103
8|1|3|3|20003|5|45104
8|1|3|3|20003|6|45105
8|1|3|3|20003|7|45106
8|1|0|3|20004|1|45107
8|1|0|3|20004|2|45108
8|1|0|3|20004|3|45109
8|1|0|3|20004|4|45110
8|1|0|3|20004|5|45111
8|1|0|3|20004|6|45112
8|1|0|3|20004|7|45113
8|1|3|3|20004|1|45114
8|1|3|3|20004|2|45115
8|1|3|3|20004|3|45116
8|1|3|3|20004|4|45117
8|1|3|3|20004|5|45118
8|1|3|3|20004|6|45119
8|1|3|3|20004|7|45120
8|1|0|3|20005|1|45121
8|1|0|3|20005|2|45122
8|1|0|3|20005|3|45123
8|1|0|3|20005|4|45124
8|1|0|3|20005|5|45125
8|1|0|3|20005|6|45126
8|1|0|3|20005|7|45127
8|1|3|3|20005|1|45128
8|1|3|3|20005|2|45129
8|1|3|3|20005|3|45130
8|1|3|3|20005|4|45131
8|1|3|3|20005|5|45132
8|1|3|3|20005|6|45133
8|1|3|3|20005|7|45134
8|1|0|3|20006|1|45135
8|1|0|3|20006|2|45136
8|1|0|3|20006|3|45137
8|1|0|3|20006|4|45138
8|1|0|3|20006|5|45139
8|1|0|3|20006|6|45140
8|1|0|3|20006|7|45141
8|1|3|3|20006|1|45142
8|1|3|3|20006|2|45143
8|1|3|3|20006|3|45144
8|1|3|3|20006|4|45145
8|1|3|3|20006|5|45146
8|1|3|3|20006|6|45147
8|1|3|3|20006|7|45148
8|1|0|3|20007|1|45149
8|1|0|3|20007|2|45150
8|1|0|3|20007|3|45151
8|1|0|3|20007|4|45152
8|1|0|3|20007|5|45153
8|1|0|3|20007|6|45154
8|1|0|3|20007|7|45155
8|1|3|3|20007|1|45156
8|1|3|3|20007|2|45157
8|1|3|3|20007|3|45158
8|1|3|3|20007|4|45159
8|1|3|3|20007|5|45160
8|1|3|3|20007|6|45161
8|1|3|3|20007|7|45162
8|1|0|3|20008|1|45163
8|1|0|3|20008|2|45164
8|1|0|3|20008|3|45165
8|1|0|3|20008|4|45166
8|1|0|3|20008|5|45167
8|1|0|3|20008|6|45168
8|1|0|3|20008|7|45169
8|1|3|3|20008|1|45170
8|1|3|3|20008|2|45171
8|1|3|3|20008|3|45172
8|1|3|3|20008|4|45173
8|1|3|3|20008|5|45174
8|1|3|3|20008|6|45175
8|1|3|3|20008|7|45176
8|1|0|3|20009|1|45177
8|1|0|3|20009|2|45178
8|1|0|3|20009|3|45179
8|1|0|3|20009|4|45180
8|1|0|3|20009|5|45181
8|1|0|3|20009|6|45182
8|1|0|3|20009|7|45183
8|1|3|3|20009|1|45184
8|1|3|3|20009|2|45185
8|1|3|3|20009|3|45186
8|1|3|3|20009|4|45187
8|1|3|3|20009|5|45188
8|1|3|3|20009|6|45189
8|1|3|3|20009|7|45190
8|1|0|3|20010|1|45191
8|1|0|3|20010|2|45192
8|1|0|3|20010|3|45193
8|1|0|3|20010|4|45194
8|1|0|3|20010|5|45195
8|1|0|3|20010|6|45196
8|1|0|3|20010|7|45197
8|1|3|3|20010|1|45198
8|1|3|3|20010|2|45199
8|1|3|3|20010|3|45200
8|1|3|3|20010|4|45201
8|1|3|3|20010|5|45202
8|1|3|3|20010|6|45203
8|1|3|3|20010|7|45204
8|1|0|3|20011|1|45205
8|1|0|3|20011|2|45206
8|1|0|3|20011|3|45207
8|1|0|3|20011|4|45208
8|1|0|3|20011|5|45209
8|1|0|3|20011|6|45210
8|1|0|3|20011|7|45211
8|1|3|3|20011|1|45212
8|1|3|3|20011|2|45213
8|1|3|3|20011|3|45214
8|1|3|3|20011|4|45215
8|1|3|3|20011|5|45216
8|1|3|3|20011|6|45217
8|1|3|3|20011|7|45218
3|0|0|0|0|1|45219
3|0|0|0|0|2|45220
3|0|0|0|0|3|45221
3|0|0|0|0|4|45222
3|0|0|0|0|5|45223
3|0|0|0|0|6|45224
3|0|0|0|0|7|45225
3|0|0|0|20001|1|45226
3|0|0|0|20001|2|45227
3|0|0|0|20001|3|45228
3|0|0|0|20001|4|45229
3|0|0|0|20001|5|45230
3|0|0|0|20001|6|45231
3|0|0|0|20001|7|45232
3|0|0|0|20002|1|45233
3|0|0|0|20002|2|45234
3|0|0|0|20002|3|45235
3|0|0|0|20002|4|45236
3|0|0|0|20002|5|45237
3|0|0|0|20002|6|45238
3|0|0|0|20002|7|45239
3|0|0|0|20003|1|45240
3|0|0|0|20003|2|45241
3|0|0|0|20003|3|45242
3|0|0|0|20003|4|45243
3|0|0|0|20003|5|45244
3|0|0|0|20003|6|45245
3|0|0|0|20003|7|45246
3|0|0|0|20004|1|45247
3|0|0|0|20004|2|45248
3|0|0|0|20004|3|45249
3|0|0|0|20004|4|45250
3|0|0|0|20004|5|45251
3|0|0|0|20004|6|45252
3|0|0|0|20004|7|45253
3|0|0|0|20005|1|45254
3|0|0|0|20005|2|45255
3|0|0|0|20005|3|45256
3|0|0|0|20005|4|45257
3|0|0|0|20005|5|45258
3|0|0|0|20005|6|45259
3|0|0|0|20005|7|45260
3|0|0|0|20009|1|45261
3|0|0|0|20009|2|45262
3|0|0|0|20009|3|45263
3|0|0|0|20009|4|45264
3|0|0|0|20009|5|45265
3|0|0|0|20009|6|45266
3|0|0|0|20009|7|45267
3|0|0|1|0|1|45268
3|0|0|1|0|2|45269
3|0|0|1|0|3|45270
3|0|0|1|0|4|45271
3|0|0|1|0|5|45272
3|0|0|1|0|6|45273
3|0|0|1|0|7|45274
3|0|1|1|0|1|45275
3|0|1|1|0|2|45276
3|0|1|1|0|3|45277
3|0|1|1|0|4|45278
3|0|1|1|0|5|45279
3|0|1|1|0|6|45280
3|0|1|1|0|7|45281
3|0|0|1|20001|1|45282
3|0|0|1|20001|2|45283
3|0|0|1|20001|3|45284
3|0|0|1|20001|4|45285
3|0|0|1|20001|5|45286
3|0|0|1|20001|6|45287
3|0|0|1|20001|7|45288
3|0|1|1|20001|1|45289
3|0|1|1|20001|2|45290
3|0|1|1|20001|3|45291
3|0|1|1|20001|4|45292
3|0|1|1|20001|5|45293
3|0|1|1|20001|6|45294
3|0|1|1|20001|7|45295
3|0|0|1|20002|1|45296
3|0|0|1|20002|2|45297
3|0|0|1|20002|3|45298
3|0|0|1|20002|4|45299
3|0|0|1|20002|5|45300
3|0|0|1|20002|6|45301
3|0|0|1|20002|7|45302
3|0|1|1|20002|1|45303
3|0|1|1|20002|2|45304
3|0|1|1|20002|3|45305
3|0|1|1|20002|4|45306
3|0|1|1|20002|5|45307
