id|zone|name|spawn_limit|max_x|min_x|max_y|min_y|delay|mindelay|despawn|despawn_timer|rand_spawns|rand_respawntime|rand_variance|rand_condition_|wp_spawns|wowcustom|spawn_zone_event_id|despawn_zone_event_id
20191|kithicor|kithicor_a_large_piranha191|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|1|-1
20204|kithicor|kithicor_skeleton_guard22311|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|1|-1
20209|kithicor|kithicor_decaying_swordsman3911|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|1|-1
20213|kithicor|kithicor_rotted_tactician16611|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|-1
20215|kithicor|kithicor_Bevlok_Shralok28|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
20250|kithicor|kithicor_decayed_soldier3311|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|1|-1
20389|kithicor|kithicor_risen_squad_leader17311|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|1|-1
20404|kithicor|kithicor_revenging_knight2611|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|-1
20433|kithicor|kithicor_rotting_priest21611|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|1|-1
20434|kithicor|kithicor_zombie_guard21811|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|1|-1
21006|commons|commons_Kizdean_Gix84|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21009|commons|commons_a_black_bear3|0|2000|-1666|400|-500|45000|15000|0|100|0|1200|0|0|0|0|-1|-1
21011|commons|commons_Simon_Aldicott121|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21013|commons|commons_a_young_kodiak4|0|3900|3200|1160|-500|45000|15000|0|100|0|1200|0|0|0|0|-1|-1
21029|commons|commons_Ceel_Moonwhisper39|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21033|commons|commons_a_shadowed_man32|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21040|commons|commons_Timtok_Tonsmith59|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21041|commons|commons_Ranvigoz_Tonsmith60|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21043|commons|commons_Jahsohn_Aksot146|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21049|commons|commons_Wallin_Slyfoot101|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21053|commons|commons_Slea_Pinewhisper31|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21055|commons|commons_Parus_the_Strong46|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21056|commons|commons_Skipynn_Stoneheart36|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21058|commons|commons_a_large_piranha78|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21059|commons|commons_Sorsha_Hobbitfriend42|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21060|commons|commons_Innkeep_Seke43|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21061|commons|commons_Innkeep_Roster44|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21062|commons|commons_Ruby_Boxcrafter45|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21063|commons|commons_Peron_ThreadSpinner47|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21064|commons|commons_Innkeep_Redthorn48|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21065|commons|commons_Innkeep_Olissa49|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21066|commons|commons_Ranon_Strongarm50|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21067|commons|commons_Opal_Woodchopper51|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21068|commons|commons_Maula_Fishcatcher53|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21069|commons|commons_Noresa_Sparkle54|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21080|commons|commons_a_Dervish_Cutthroat85|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21090|commons|commons_Shadow_Treebright38|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21095|commons|commons_Modren_Fishcatcher52|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21097|commons|commons_orc_centurion61|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21098|commons|commons_a_kodiak98|0|3000|-1666|1100|400|30000|15000|0|100|0|1200|0|0|0|0|-1|-1
21102|commons|commons_an_orc_centurion14|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21107|commons|commons_an_orc_legionnaire99|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21109|commons|commons_Guard_Valon40|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21117|commons|commons_Guard_Colin41|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21120|commons|commons_Mojax_Hikspin37|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21127|commons|commons_a_ghoul127|0|3600|-1666|-500|-958|40000|15000|0|100|0|1200|0|0|0|0|-1|-1
21137|commons|commons_spider147|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
21155|commons|commons_a_lesser_mummy55|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22000|ecommons|ecommons_a_fire_beetle25|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22001|ecommons|ecommons_a_black_bear66|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22002|ecommons|ecommons_a_black_wolf14|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22003|ecommons|ecommons_a_decaying_skeleton22|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22005|ecommons|ecommons_orc_pawn16|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22007|ecommons|ecommons_a_giant_fire_beetle0|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22011|ecommons|ecommons_a_young_plains_cat15|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22014|ecommons|ecommons_Jimble_Woodentoe36|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22015|ecommons|ecommons_a_moss_snake13|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22019|ecommons|ecommons_a_large_leaf_scarab61|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22021|ecommons|ecommons_a_large_fire_beetle59|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22023|ecommons|ecommons_a_spiderling17|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22029|ecommons|ecommons_a_large_spider35|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22033|ecommons|ecommons_Bubar151|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22034|ecommons|ecommons_a_shadow_wolf40|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22035|ecommons|ecommons_Guard_Tolus134|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22037|ecommons|ecommons_a_willowisp2|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22039|ecommons|ecommons_a_young_puma137|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22042|ecommons|ecommons_a_giant_rattlesnake4|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22044|ecommons|ecommons_a_puma184|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22045|ecommons|ecommons_a_sand_scarab_hatchling1|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22048|ecommons|ecommons_a_large_rattlesnake5|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22053|ecommons|ecommons_orc_centurion122|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22054|ecommons|ecommons_a_darkweed_snake52|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22064|ecommons|ecommons_a_giant_spider64|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22066|ecommons|ecommons_Guard_Reskin146|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22067|ecommons|ecommons_Sergeant_Slate169|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22069|ecommons|ecommons_Altunic_Jartin200|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22072|ecommons|ecommons_Parthar177|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22073|ecommons|ecommons_Rushka_Deklamoor150|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22074|ecommons|ecommons_Pardor_the_Blessed175|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22075|ecommons|ecommons_Ponila_Quickfingers176|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22076|ecommons|ecommons_Innkeep_Harold193|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22077|ecommons|ecommons_Merra_Clayfinger168|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22079|ecommons|ecommons_Innkeep_Dolman196|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22080|ecommons|ecommons_Romya180|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22083|ecommons|ecommons_a_woodland_lioness83|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22089|ecommons|ecommons_A_Shady_Swashbuckler148|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22090|ecommons|ecommons_Rinna_Lightshadow174|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22091|ecommons|ecommons_Joryd_Longarms179|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22092|ecommons|ecommons_Katha_Firespinner181|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22093|ecommons|ecommons_Lyth_Spellstar182|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22094|ecommons|ecommons_Loric_Weaver188|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22095|ecommons|ecommons_Innkeep_Leo189|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22096|ecommons|ecommons_Innkeep_Juna190|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22097|ecommons|ecommons_Jelda_Needlefinger191|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22098|ecommons|ecommons_Innkeep_Elora192|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22099|ecommons|ecommons_Germe_Threadspinner194|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22100|ecommons|ecommons_Innkeep_Fenia195|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22101|ecommons|ecommons_Dena_Loommistress187|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22102|ecommons|ecommons_Innkeep_Calen198|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22103|ecommons|ecommons_Innkeep_Blaise199|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22125|ecommons|ecommons_a_young_kodiak56|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22140|ecommons|ecommons_a_skeleton128|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22146|ecommons|ecommons_Guard_Eridals142|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22152|ecommons|ecommons_Voli_Greenwhisper171|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22159|ecommons|ecommons_Guard_Deisnak158|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22160|ecommons|ecommons_Guard_Walorinags143|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22161|ecommons|ecommons_Initiate_Firansad6|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22166|ecommons|ecommons_Guard_Fefslan145|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22167|ecommons|ecommons_High_Chief_Diedridans3|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22169|ecommons|ecommons_Mytha_Wintersong170|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22172|ecommons|ecommons_orc_legionnaire38|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22173|ecommons|ecommons_High_Chief_Fosloas63|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22175|ecommons|ecommons_a_zombie127|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22177|ecommons|ecommons_Guard_Gnoosals144|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22178|ecommons|ecommons_Guard_Teridsan139|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22185|ecommons|ecommons_High_Chief_Kellerus119|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22197|ecommons|ecommons_a_parched_zombie108|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
22198|ecommons|ecommons_the_ground149|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
22202|ecommons|ecommons_a_woodland_lion10|0|0|0|0|0|0|15000|0|100|0|1200|0|0|1|0|-1|-1
23000|erudnint|erudnint_Nolusia_Finharn0|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23002|erudnint|erudnint_Barstall_Methinon1|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23003|erudnint|erudnint_Effunic_Korett2|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23004|erudnint|erudnint_Gissa_Brist3|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23005|erudnint|erudnint_Wistcona4|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23006|erudnint|erudnint_Tuballi_Stellari5|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23007|erudnint|erudnint_Kestall_Tulenci6|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23008|erudnint|erudnint_Onyssa_Vroce7|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23009|erudnint|erudnint_Killi_Frillep8|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23010|erudnint|erudnint_Elentar_Bealtarik9|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23011|erudnint|erudnint_Horacia_Garnellia10|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23012|erudnint|erudnint_Estra_Nancer11|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23013|erudnint|erudnint_Danilla_Delucic12|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23014|erudnint|erudnint_Vellenon_Harrance13|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23015|erudnint|erudnint_Pinilla14|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23016|erudnint|erudnint_Telor_Beteria15|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23017|erudnint|erudnint_Sparlus_Penfold16|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23018|erudnint|erudnint_Syreth_the_Fathomkeeper17|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23019|erudnint|erudnint_Mairee_Silentone18|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23020|erudnint|erudnint_Trilani_Parlone19|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23021|erudnint|erudnint_Shondo_Billin20|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23022|erudnint|erudnint_Warden_Lius21|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23023|erudnint|erudnint_Sentinel_Hylin22|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23024|erudnint|erudnint_Sentinel_Lixen23|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23025|erudnint|erudnint_Sentinel_Balthar24|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23026|erudnint|erudnint_Sentinel_Desde25|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23027|erudnint|erudnint_Sentinel_Laphis26|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23028|erudnint|erudnint_Jeliala_Glimmercharm27|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23029|erudnint|erudnint_Frena_Runeflash28|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23030|erudnint|erudnint_Tika_Shockstep29|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23031|erudnint|erudnint_Sentinel_Jeast30|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23032|erudnint|erudnint_Gwynora_Armista31|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23033|erudnint|erudnint_Nikina_Sparlek32|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23034|erudnint|erudnint_Lanken_Rjarn33|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23035|erudnint|erudnint_Sentinel_Edan34|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23036|erudnint|erudnint_Harban_Ranflash35|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23037|erudnint|erudnint_Markus_Jaevins36|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23038|erudnint|erudnint_Reba_Garus37|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23039|erudnint|erudnint_Sentinel_Dadil38|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23040|erudnint|erudnint_Andane_Starinen39|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23041|erudnint|erudnint_Raskena_Djor40|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23042|erudnint|erudnint_Ghanlin_Skyphire41|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23043|erudnint|erudnint_Sentinel_Charin42|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23044|erudnint|erudnint_Sentinel_Golas43|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23045|erudnint|erudnint_Sentinel_Thron44|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23046|erudnint|erudnint_Sothure_Gemcutter45|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23047|erudnint|erudnint_Anite_Gemcutter46|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23048|erudnint|erudnint_Sentinel_Ogen47|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23049|erudnint|erudnint_Sharin_Denuen48|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23050|erudnint|erudnint_Glysin_Denuen49|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23051|erudnint|erudnint_Myrcin_Denuen50|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23052|erudnint|erudnint_Elbsin_Denuen51|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23053|erudnint|erudnint_Chief_Adair52|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23054|erudnint|erudnint_Vall_Stonewisp53|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23055|erudnint|erudnint_Tan_Monosty54|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23056|erudnint|erudnint_Judge_Monosty55|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23057|erudnint|erudnint_Sentinel_Cholis56|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23058|erudnint|erudnint_Sentinel_Wren57|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23059|erudnint|erudnint_Sentinel_Rysin58|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23060|erudnint|erudnint_Sentinel_Vanil59|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23061|erudnint|erudnint_Sentinel_Colm60|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23062|erudnint|erudnint_Tyrena_Monosty61|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23063|erudnint|erudnint_Wick_Ashfield62|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23064|erudnint|erudnint_Sahana_Heartlyn63|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23065|erudnint|erudnint_Agryn_Moonfield64|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23066|erudnint|erudnint_Sentinel_Knox65|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23067|erudnint|erudnint_Sentinel_Phis66|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23068|erudnint|erudnint_Sentinel_Nolbain67|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23069|erudnint|erudnint_Sentinel_Tigonus68|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23070|erudnint|erudnint_Sentinel_Corin69|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23071|erudnint|erudnint_Whes_Nareya70|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23072|erudnint|erudnint_Josper_Kenshed71|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23073|erudnint|erudnint_Toresian_Fhabel72|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23074|erudnint|erudnint_Vasile_Jahnir73|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23075|erudnint|erudnint_Dalles_Cekus74|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23076|erudnint|erudnint_Reko_Saltamer76|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
23077|erudnint|erudnint_Akbaq_Salid75|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24000|erudnext|erudnext_Buzzlin_Bornahm0|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24003|erudnext|erudnext_Nolusia_Finharn1|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24004|erudnext|erudnext_Camin8|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24009|erudnext|erudnext_a_giant_piranha89|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24011|erudnext|erudnext_a_fish2|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24013|erudnext|erudnext_Stofo_Olan17|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24014|erudnext|erudnext_Chembla_Ellent19|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24015|erudnext|erudnext_Ignacia_Rellasp20|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24016|erudnext|erudnext_Qualtis_Weslent21|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24017|erudnext|erudnext_Weltria_Ostriss22|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24018|erudnext|erudnext_Sornita_Eltern23|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24019|erudnext|erudnext_Altrusan_Belstince24|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24020|erudnext|erudnext_Tollari_Mistell25|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24021|erudnext|erudnext_Raine_Beteria26|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24022|erudnext|erudnext_Issibla_Belstince27|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24023|erudnext|erudnext_Kathar_Varselli28|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24024|erudnext|erudnext_Selint_Chency29|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24025|erudnext|erudnext_Junice_Weslent30|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24026|erudnext|erudnext_Alysa_Eltern31|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24027|erudnext|erudnext_Stolace_Printell32|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24028|erudnext|erudnext_Mertitt_Phentilly33|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24029|erudnext|erudnext_Syra_Printell34|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24030|erudnext|erudnext_Lissa_Respelti35|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24034|erudnext|erudnext_Tomekeeper_Danl36|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24035|erudnext|erudnext_Soulbinder_Altira_Mamar37|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24036|erudnext|erudnext_Illithi_Nollith38|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24037|erudnext|erudnext_Tol_Nicelot39|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24038|erudnext|erudnext_Sinnkin_Highbrow40|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24039|erudnext|erudnext_Phloatin_Highbrow41|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
24040|erudnext|erudnext_Gayle_Weaven42|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
