eq_id|wow_id|spawnzones|difficulty_type|name|lastname|enabled|non_npc|levelEQ|maxlevelEQ|level60|maxlevel60|level80|race|class|skill_trainer|bodytype|size|gender|texture|helmtexture|face|loottable_id|merchant_id|armortint_id|mana|hp|hp_multi_override|avgdmg|avgdmg_multi_override|hide_for_guild_bank|idle_emote_id|d_melee_texture1|d_melee_texture2|hp_regen_rate|mana_regen_rate|creaturespelllistid|mindmg|maxdmg|attack_count|aggroradius|assistradius|luclin_hairstyle|luclin_haircolor|luclin_eyecolor|luclin_eyecolor2|luclin_beardcolor|luclin_beard|prim_melee_type|sec_melee_type|ranged_type|runspeed|MR|CR|DR|FR|PR|see_invis|see_invis_undead|qglobal|AC|npc_aggro|spawn_limit|attack_delay|STR|STA|DEX|AGI|_INT|WIS|CHA|see_sneak|see_improved_hide|npc_faction_id|faction_id|ATK|Accuracy|slow_mitigation|scalerate|private_corpse|unique_spawn_by_name|underwater|isquest|emoteid|spellscale|healscale|raid_target|chesttexture|armtexture|bracertexture|handtexture|legtexture|feettexture|light|walkspeed|combat_hp_regen|combat_mana_regen|aggro_pc|ignore_distance|encounter|ignore_despawn|avoidance|exp_pct|greed|engage_notice|stuck_behavior|flymode|skip_global_loot|rare_spawn|wowcustom|special_abilities
27016|47554|lavastorm|normal|Jengo_Smirt||1|0|35|0|35|0|35|71|41|-1|1|6|0|2|0|0|0|27016|0|0|1675|-1|46|-1|0|-1|0|0|50|0|0|14|78|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|35|35|25|35|25|0|1|0|128|0|0|30|115|115|115|115|115|115|115|0|0|319|121|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|5|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27017|47555|lavastorm|normal|Cyspeth_Romtai||1|0|35|0|35|0|35|71|41|-1|1|6|1|0|0|0|0|27017|0|0|1675|-1|46|-1|0|-1|0|0|50|0|0|14|78|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|35|35|25|35|25|0|1|0|128|0|0|30|115|115|115|115|115|115|115|0|0|319|121|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|5|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27018|47556|lavastorm|normal|Tizina||1|0|30|0|30|0|30|71|14|-1|1|6|1|0|0|0|91811|0|0|990|627|-1|40|-1|0|-1|0|0|19|38|517|12|68|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|35|35|25|35|25|1|1|0|108|0|0|30|105|105|105|105|105|105|105|0|0|319|121|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|0.5|4|1|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27019|47557|lavastorm|normal|Jenah_Wheelspinner||1|0|35|0|35|0|35|71|41|-1|1|6|1|0|0|0|0|27019|0|0|1675|-1|46|-1|0|-1|0|0|50|0|0|14|78|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|35|35|25|35|25|0|1|0|128|0|0|30|115|115|115|115|115|115|115|0|0|319|121|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|5|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27027|47558|lavastorm|normal|a_fire_goblin_scout||1|0|9|11|9|11|9|40|1|-1|1|6|2|1|0|0|94140|0|0|0|220|-1|10.5|-1|0|-1|0|0|7|0|0|1|20|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|27|0|0|30|92|92|92|92|92|92|92|0|0|244|258|0|0|0|0|0|0|0|0|242|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27034|47559|lavastorm|normal|a_lava_basilisk||1|0|11|15|11|15|11|91|1|-1|21|10|2|1|1|0|94138|0|0|0|280|-1|12.5|-1|0|-1|0|0|8|0|156|1|24|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|33|0|0|30|94|94|94|94|94|94|94|0|0|0|0|0|0|0|0|0|0|0|0|249|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^23,1
27038|47560|lavastorm|normal|a_shadowed_man||1|0|24|26|24|26|24|127|1|-1|28|6|0|0|0|0|95906|0|0|0|790|-1|26.5|-1|0|-1|0|0|24|0|0|3|50|-1|25|70|255|255|255|255|255|255|28|28|7|3|25|25|25|25|25|0|1|0|83|0|0|30|101|101|101|101|101|101|101|1|0|73|416|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|1.2|3|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^21,1^23,1^10,1
27041|47561|lavastorm|normal|a_lava_crawler||1|0|13|17|13|17|13|37|1|-1|21|6|2|3|0|0|94137|0|0|0|370|-1|14.5|-1|0|-1|0|0|11|0|1083|1|28|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|39|0|0|30|95|95|95|95|95|95|95|0|0|1497|87|0|0|0|0|0|0|0|0|250|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^23,1^10,1
27043|47562|lavastorm|normal|_||1|1|50|0|50|0|50|127|1|-1|66|6|0|0|0|0|0|0|0|0|100000000|-1|0|-1|0|-1|0|0|0|0|0|0|4|-1|0|0|255|255|255|255|255|255|28|28|7|0|35|35|25|35|25|0|1|0|190|0|0|30|75|75|75|75|75|75|75|0|0|0|0|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0|0|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^19,1^20,1^24,1^35,1
27050|47563|lavastorm|normal|a_firescale_crocodile||1|0|26|30|26|30|26|91|1|-1|21|16|2|0|0|0|93405|0|0|0|920|-1|37.5|-1|0|-1|0|0|28|0|0|11|64|-1|55|0|255|255|255|255|255|255|28|28|7|1.5|35|35|25|35|25|0|1|0|91|0|0|30|103|103|103|103|103|103|103|0|0|0|0|0|0|0|0|0|0|0|0|247|100|100|0|0|0|0|0|0|0|0|0.6|4|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27055|47564|lavastorm|normal|a_fire_elemental||1|0|10|16|10|16|10|75|1|-1|27|6|2|1|0|0|94141|0|0|0|240|-1|11.5|-1|0|-1|0|0|7|0|1082|1|22|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|30|1|0|30|93|93|93|93|93|93|93|1|0|1586|125|0|0|0|0|0|0|0|0|246|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^23,1
27062|47565|lavastorm|normal|Tisiana||1|0|45|0|45|0|45|71|41|-1|1|6|1|0|0|255|0|27062|0|0|5875|-1|132|-1|0|-1|0|0|176|0|0|40|224|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|35|35|25|35|25|0|1|0|169|0|0|29|155|155|155|155|155|155|155|0|0|614|344|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27063|47566|lavastorm|normal|#Ruathey||1|0|32|0|32|0|32|2|1|-1|1|7|1|1|0|3|91814|0|0|0|1344|-1|42.5|-1|0|-1|0|0|40|0|0|13|72|-1|55|0|0|0|255|255|255|255|28|28|7|1.25|35|35|25|35|25|0|1|1|116|0|0|30|108|108|108|108|108|108|108|0|0|0|0|0|0|0|0|0|0|0|1|0|100|100|0|1|1|1|1|1|1|0|0.5|4|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27103|47567|lavastorm|normal|Ruathcom||1|1|1|0|1|0|1|127|1|-1|66|6|0|0|0|0|0|0|0|0|1|-1|2.5|-1|0|-1|0|0|0|0|0|1|4|-1|0|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|5|0|0|30|75|75|75|75|80|75|75|0|0|0|0|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|0|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|
27113|47568|lavastorm|normal|a_fire_sprite||1|0|15|0|15|0|15|46|1|-1|24|6|2|0|0|0|94139|0|0|0|375|-1|17|-1|0|-1|0|0|11|0|1082|2|32|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|46|0|0|30|96|96|96|96|96|96|96|0|0|914|5028|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^23,1^10,1
27119|47569|lavastorm|normal|Eejag||1|0|55|0|55|0|55|128|7|-1|1|6|0|0|0|0|13543|0|0|0|14000|-1|116.5|-1|0|-1|0|0|683|0|454|68|165|-1|70|0|0|0|0|0|0|0|28|28|7|0|325|90|325|435|325|0|1|0|200|0|0|18|225|225|225|225|225|225|225|0|0|0|0|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0|50|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^13,1^14,1^21,1
27120|47570|lavastorm|normal|a_shadowed_man||1|0|24|26|24|26|24|127|11|-1|28|6|0|0|0|0|95903|0|0|792|604|-1|26.5|-1|0|-1|28|0|18|30|515|3|50|-1|25|70|255|255|255|255|255|255|28|28|7|3|25|25|25|25|25|0|1|0|83|0|0|30|101|101|101|101|101|101|101|1|0|73|416|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2|3|1|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^21,1^23,1
27122|47571|lavastorm|normal|a_shadowed_man||1|0|24|26|24|26|24|127|2|-1|28|6|0|0|0|0|95904|0|0|792|831|-1|26.5|-1|0|-1|72|0|25|30|1|3|50|-1|25|70|255|255|255|255|255|255|28|28|7|3|25|25|25|25|25|0|1|0|83|0|0|30|101|101|101|101|101|101|101|1|0|73|416|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2|3|1|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^21,1^23,1
27124|47572|lavastorm|normal|Hykallen||1|0|14|16|14|16|14|3|11|-1|1|6|1|255|0|2|97341|0|0|462|390|-1|16|-1|0|-1|0|0|12|18|515|2|30|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|42|1|0|30|65|65|95|65|115|65|65|0|0|259|265|0|0|0|0|0|0|0|0|240|100|100|0|0|0|0|0|0|0|0|0.5|2|1|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27125|47573|lavastorm|normal|#Sir_Lindeal||1|0|10|14|10|14|10|1|3|-1|1|6|0|3|0|0|6472|0|0|330|190|-1|11.5|-1|0|-1|0|0|6|13|0|1|22|-1|70|0|0|0|0|0|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|30|0|0|30|91|91|91|91|91|91|91|0|0|189|280|0|0|0|0|0|0|0|0|46|100|100|0|0|0|0|0|0|0|0|0.5|2|1|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
27126|47574|lavastorm|normal|a_lava_basilisk||1|0|11|15|11|15|11|91|1|-1|21|11|2|1|1|0|94138|0|0|0|280|-1|12.5|-1|0|-1|0|0|8|0|156|1|24|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|33|0|0|30|94|94|94|94|94|94|94|0|0|0|0|0|0|0|0|0|0|0|0|249|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^23,1
27128|47575|lavastorm|normal|a_fire_elemental||1|0|10|16|10|16|10|75|1|-1|27|7|2|1|0|0|94141|0|0|0|240|-1|11.5|-1|0|-1|0|0|7|0|1082|1|22|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|30|1|0|30|93|93|93|93|93|93|93|1|0|1586|125|0|0|0|0|0|0|0|0|246|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^23,1
27129|47576|lavastorm|normal|goblin_runner||1|0|4|6|4|6|4|40|1|-1|1|6|2|1|0|0|92430|0|0|0|80|-1|5.5|-1|0|-1|0|0|2|0|0|1|10|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|12|0|0|30|85|85|85|85|85|85|85|0|0|244|258|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|
27130|47577|lavastorm|normal|a_shadowed_man||1|0|24|26|24|26|24|127|1|-1|28|6|0|0|0|0|95905|0|0|0|790|-1|26.5|-1|0|-1|0|0|24|0|0|3|50|-1|25|70|255|255|255|255|255|255|28|28|7|3|25|25|25|25|25|0|1|0|83|0|0|30|101|101|101|101|101|101|101|1|0|73|416|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|1.2|3|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^21,1^23,1
27131|47578|lavastorm|normal|a_thought_bleeder||1|0|4|0|4|0|4|108|1|-1|7|2|2|0|0|0|97172|0|0|0|16|-1|5.5|-1|0|-1|0|0|8|0|1090|1|10|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|12|0|0|30|94|94|94|94|94|94|94|0|0|0|0|0|0|0|0|0|0|0|0|1|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^21,1^23,1^39,1
27132|47579|lavastorm|normal|a_lesser_nightmare||1|0|15|0|15|0|15|124|1|-1|7|8|2|1|1|0|97173|0|0|0|410|-1|17|-1|0|-1|0|0|9|0|1633|2|32|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|45|0|0|30|92|92|92|92|92|92|92|0|0|244|258|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^23,1^42,1
29000|47580|halas|normal|Dargon||1|0|45|0|45|0|45|90|41|1|1|7|1|0|0|0|0|29000|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|1|169|0|0|23|156|156|156|156|156|156|156|0|0|506|344|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29001|47581|halas|normal|Toralia||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29001|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|122|327|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29002|47582|halas|normal|Bolace||1|0|45|0|45|0|45|90|41|-1|1|7|0|1|1|0|0|29002|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|122|327|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^17,1
29003|47583|halas|normal|Telvina||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29003|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|122|327|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29004|47584|halas|normal|Boraskor||1|0|45|0|45|0|45|90|41|-1|1|7|0|1|1|0|0|29004|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|122|327|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^17,1
29005|47585|halas|normal|Tukanta||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29005|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|122|327|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29006|47586|halas|normal|Corak||1|0|45|0|45|0|45|90|41|-1|1|7|0|1|1|0|0|29006|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|122|327|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^17,1
29008|47587|halas|normal|_||1|1|60|0|60|0|60|127|1|-1|66|6|0|0|0|0|0|0|0|0|1|-1|0|-1|0|-1|0|0|0|0|0|0|4|-1|0|0|255|255|255|255|255|255|28|28|7|1.25|35|35|25|35|25|0|1|0|200|0|0|30|75|75|75|75|80|75|75|0|0|0|0|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|0|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
29009|47588|halas|normal|Lakgara_the_Righteous||1|0|61|0|61|0|61|2|10|-1|1|7|1|2|0|0|91815|0|0|2562|32000|-1|215|-1|0|-1|0|0|960|77|6|143|287|-1|55|0|255|255|255|255|255|255|28|28|7|2.5|55|55|55|55|55|0|1|0|400|0|0|21|314|314|314|314|314|314|314|0|0|0|0|0|0|0|0|0|0|0|1|0|100|100|0|2|2|2|2|2|2|0|1|26|26|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29011|47589|halas|normal|Hoyce_MacTaegan||1|0|50|0|50|0|50|2|15|-1|1|7|0|1|0|3|91816|0|0|2100|27200|-1|139|-1|0|-1|0|0|816|63|12|74|204|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|32|32|32|32|32|0|1|0|190|1|0|23|191|191|191|191|191|191|191|0|0|74|320|0|0|0|0|0|0|0|1|0|100|100|0|1|1|1|1|1|1|0|0.5|6|1|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29012|47590|halas|normal|Gorth_Bearsoul||1|0|40|0|40|0|40|2|10|-1|1|7|0|2|0|0|0|0|0|1320|3250|-1|78|-1|0|-1|0|0|98|50|6|32|124|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|26|26|26|26|26|0|1|0|149|0|0|23|132|132|132|132|132|132|132|0|0|248|320|0|0|0|0|0|0|0|1|0|100|100|0|2|2|2|2|2|2|0|0.5|5|1|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29013|47591|halas|normal|Thadres_Thyme||1|0|5|0|5|0|5|1|9|-1|1|6|1|1|0|3|0|0|0|0|100|-1|6.5|-1|0|-1|5|0|3|0|0|1|12|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|15|0|0|30|87|87|87|87|87|87|87|0|0|198|223|0|0|0|0|0|0|0|1|1900|100|100|0|1|1|1|1|1|1|0|0.5|2|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|
29014|47592|halas|normal|Greta_O`Reilly||1|0|45|0|45|0|45|90|41|2|1|7|1|0|0|0|0|29014|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|94|328|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29015|47593|halas|normal|Becka_McGuzzlin||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29015|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|94|328|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29016|47594|halas|normal|#Field_Priest_Keven||1|0|61|0|61|0|61|2|34|-1|1|7|0|1|0|6|0|0|0|0|2000000|-1|296.5|-1|0|-1|0|0|960|0|12|258|335|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|440|440|440|440|440|0|1|0|400|1|0|18|314|314|314|314|314|314|314|0|0|122|327|0|0|0|0|0|0|0|1|0|100|100|0|1|1|1|1|1|1|0|0.5|100|100|0|1000|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^14,1^17,1
29017|47595|halas|normal|Spirita||1|0|45|0|45|0|45|90|41|1|1|7|1|0|0|0|0|29017|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|122|327|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29018|47596|halas|normal|Lynda_McDobbs||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29018|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|94|328|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^17,1
29019|47597|halas|normal|Ambril_McRohrer||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29019|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|94|328|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^17,1
29020|47598|halas|normal|April||1|0|45|0|45|0|45|90|41|2|1|7|1|0|0|0|0|29020|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|94|328|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^17,1
29021|47599|halas|normal|Sissia||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29021|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|94|328|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29022|47600|halas|normal|Skoni||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29022|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|94|328|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29023|47601|halas|normal|Jinkus_Felligan||1|0|61|0|61|0|61|2|29|-1|1|7|0|2|0|1|0|0|0|0|2000000|-1|296.5|-1|0|-1|0|0|960|0|6|258|335|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|440|440|440|440|440|0|1|0|400|0|0|18|314|314|314|314|314|314|314|0|0|122|327|0|0|0|0|0|0|0|1|0|100|100|0|2|2|2|2|2|2|0|0.5|100|100|0|1000|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^14,1^17,1
29024|47602|halas|normal|Renth_McLanis||1|0|61|0|61|0|61|2|20|-1|1|7|0|3|0|2|97273|0|0|0|2000000|-1|296.5|-1|0|-1|0|0|960|0|0|258|335|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|440|440|440|440|440|0|1|0|400|0|0|18|314|314|314|314|314|314|314|0|0|410|320|0|0|0|0|0|0|0|1|0|100|100|0|3|3|3|3|3|3|0|0.5|100|100|0|1000|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^14,1^17,1
29026|47603|halas|normal|a_Sled_Dog||1|0|3|5|3|5|3|42|1|-1|21|6|2|0|0|0|91817|0|0|0|50|-1|4.5|-1|0|-1|0|0|2|0|0|1|8|-1|55|0|255|255|255|255|255|255|28|28|7|1.5|25|25|15|25|15|0|1|0|9|1|0|30|84|84|84|84|84|84|84|0|0|248|320|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.6|1|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|
29027|47604|halas|normal|Holana_Oleary||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29027|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|122|327|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
29028|47605|halas|normal|The_Gwenavyne||1|0|1|0|1|0|1|73|1|-1|5|6|2|0|0|0|0|0|0|0|16|-1|2.5|-1|0|-1|0|0|0|0|0|1|4|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|5|0|0|30|79|79|79|79|79|79|79|0|0|0|0|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|19,1^20,1^24,1
29029|47606|halas|normal|Merin||1|0|45|0|45|0|45|90|41|-1|1|7|1|0|0|0|0|29029|0|0|5875|-1|87.5|-1|0|-1|0|0|176|0|0|36|139|-1|55|0|255|255|255|255|255|255|28|28|7|1.25|29|29|29|29|29|0|1|0|169|0|0|23|156|156|156|156|156|156|156|0|0|94|328|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|17,1^10,1
