name|audiofilenamenoext|type|mindistance|distancecutoff|loop|volume|soundentry_dbcid
EQ_droga_SoundInstance2D_071_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23337
EQ_droga_SoundInstance2D_072_caveloop|caveloop|25|13.92|17.4|1|1|23338
EQ_droga_SoundInstance2D_073_caveloop|caveloop|25|13.92|17.4|1|1|23339
EQ_droga_SoundInstance2D_074_caveloop|caveloop|25|13.92|17.4|1|1|23340
EQ_droga_SoundInstance2D_075_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23341
EQ_droga_SoundInstance2D_076_caveloop|caveloop|25|13.92|17.4|1|1|23342
EQ_droga_SoundInstance2D_077_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23343
EQ_droga_SoundInstance2D_078_caveloop|caveloop|25|13.92|17.4|1|1|23344
EQ_droga_SoundInstance2D_079_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23345
EQ_droga_SoundInstance2D_080_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23346
EQ_droga_SoundInstance2D_081_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23347
EQ_droga_SoundInstance2D_082_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23348
EQ_droga_SoundInstance2D_083_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23349
EQ_droga_SoundInstance2D_084_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23350
EQ_droga_SoundInstance2D_085_caveloop|caveloop|25|13.92|17.4|1|1|23351
EQ_droga_SoundInstance2D_086_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23352
EQ_droga_SoundInstance2D_087_caveloop|caveloop|25|13.92|17.4|1|1|23353
EQ_droga_SoundInstance2D_088_caveloop|caveloop|25|13.92|17.4|1|1|23354
EQ_droga_SoundInstance2D_089_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23355
EQ_droga_SoundInstance2D_090_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23356
EQ_droga_SoundInstance2D_091_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23357
EQ_droga_SoundInstance2D_092_caveloop|caveloop|25|13.92|17.4|1|1|23358
EQ_droga_SoundInstance2D_093_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23359
EQ_droga_SoundInstance2D_094_caveloop|caveloop|25|13.92|17.4|1|1|23360
EQ_droga_SoundInstance2D_095_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23361
EQ_droga_SoundInstance2D_096_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23362
EQ_droga_SoundInstance2D_097_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23363
EQ_droga_SoundInstance2D_098_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23364
EQ_droga_SoundInstance2D_099_caveloop|caveloop|25|0|0|1|1|23365
EQ_droga_SoundInstance2D_100_caveloop|caveloop|25|0|0|1|1|23366
EQ_droga_SoundInstance2D_101_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23367
EQ_droga_SoundInstance2D_102_caveloop|caveloop|25|0|0|1|1|23368
EQ_droga_SoundInstance2D_103_caveloop|caveloop|25|0|0|1|1|23369
EQ_droga_SoundInstance2D_104_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23370
EQ_droga_SoundInstance2D_105_caveloop|caveloop|25|0|0|1|1|23371
EQ Music eastkarana-01|eastkarana-01|28|8|45|0|1|23372
EQ_droga_SoundInstance2D_106_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23373
EQ_droga_SoundInstance2D_107_caveloop|caveloop|25|0|0|1|1|23374
EQ_droga_SoundInstance2D_108_caveloop|caveloop|25|0|0|1|1|23375
EQ_droga_SoundInstance2D_109_caveloop|caveloop|25|0|0|1|1|23376
EQ_droga_SoundInstance2D_110_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23377
EQ_droga_SoundInstance2D_111_caveloop|caveloop|25|0|0|1|1|23378
EQ_droga_SoundInstance2D_112_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23379
EQ_droga_SoundInstance2D_113_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23380
EQ_droga_SoundInstance2D_114_caveloop|caveloop|25|0|0|1|1|23381
EQ_droga_SoundInstance2D_115_caveloop|caveloop|25|0|0|1|1|23382
EQ_droga_SoundInstance2D_116_caveloop|caveloop|25|0|0|1|1|23383
EQ_droga_SoundInstance2D_117_caveloop|caveloop|25|0|0|1|1|23384
EQ_droga_SoundInstance2D_118_caveloop|caveloop|25|0|0|1|1|23385
EQ_droga_SoundInstance2D_119_caveloop|caveloop|25|0|0|1|1|23386
EQ_droga_SoundInstance2D_120_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23387
EQ_droga_SoundInstance2D_121_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23388
EQ_droga_SoundInstance2D_122_caveloop|caveloop|25|0|0|1|1|23389
EQ_droga_SoundInstance2D_123_caveloop|caveloop|25|0|0|1|1|23390
EQ_droga_SoundInstance2D_124_caveloop|caveloop|25|0|0|1|1|23391
EQ_droga_SoundInstance2D_125_caveloop|caveloop|25|0|0|1|1|23392
EQ_droga_SoundInstance2D_126_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23393
EQ_droga_SoundInstance2D_127_caveloop|caveloop|25|0|0|1|1|23394
EQ_droga_SoundInstance2D_128_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23395
EQ_droga_SoundInstance2D_129_caveloop|caveloop|25|0|0|1|1|23396
EQ_droga_SoundInstance2D_130_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23397
EQ_droga_SoundInstance2D_131_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23398
EQ_droga_SoundInstance2D_132_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23399
EQ_droga_SoundInstance2D_133_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23400
EQ_droga_SoundInstance2D_134_caveloop|caveloop|25|0|0|1|1|23401
EQ_droga_SoundInstance2D_135_caveloop|caveloop|25|0|0|1|1|23402
EQ_droga_SoundInstance2D_136_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23403
EQ_droga_SoundInstance2D_137_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23404
EQ_droga_SoundInstance2D_138_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23405
EQ_droga_SoundInstance2D_139_caveloop|caveloop|25|0|0|1|1|23406
EQ_droga_SoundInstance2D_140_caveloop|caveloop|25|0|0|1|1|23407
EQ_droga_SoundInstance2D_141_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23408
EQ_droga_SoundInstance2D_142_caveloop|caveloop|25|0|0|1|1|23409
EQ_droga_SoundInstance2D_143_wind_lp4|wind_lp4|25|2.32|2.8999999|1|1|23410
EQ_droga_SoundInstance2D_144_caveloop|caveloop|25|0|0|1|1|23411
EQ_droga_SoundInstance2D_145_caveloop|caveloop|25|0|0|1|1|23412
EQ Music crystal-01|crystal-01|28|8|45|0|1|23413
EQ_ecommons_SoundInstance3D_000_torch3d|torch3d|25|4.64|11.599999|1|1|23414
EQ_ecommons_SoundInstance3D_001_torch3d|torch3d|25|8.12|20.3|1|1|23415
EQ_ecommons_SoundInstance3D_002_torch3d|torch3d|25|5.8|14.5|1|1|23416
EQ_ecommons_SoundInstance3D_003_torch3d|torch3d|25|5.8|14.5|1|1|23417
EQ_ecommons_SoundInstance3D_004_torch3d|torch3d|25|5.22|13.049999|1|1|23418
EQ_ecommons_SoundInstance3D_005_torch3d|torch3d|25|8.12|20.3|1|1|23419
EQ_ecommons_SoundInstance3D_006_torch3d|torch3d|25|6.96|17.4|1|1|23420
EQ_ecommons_SoundInstance3D_007_torch3d|torch3d|25|6.96|17.4|1|1|23421
EQ_ecommons_SoundInstance2D_008_wind_lp4|wind_lp4|25|139.2|174|1|1|23422
EQ_ecommons_SoundInstance2D_009_wind_lp2|wind_lp2|25|162.40001|203|1|1|23423
EQ_ecommons_SoundInstance2D_010_wind_lp2|wind_lp2|25|52.2|65.25|1|1|23424
EQ_ecommons_SoundInstance2D_011_wind_lp3|wind_lp3|25|92.8|116|1|1|23425
EQ_ecommons_SoundInstance2D_012_wind_lp3|wind_lp3|25|208.8|261|1|1|23426
EQ_ecommons_SoundInstance2D_013_wind_lp2|wind_lp2|25|139.2|174|1|1|23427
EQ_ecommons_SoundInstance2D_014_wind_lp4|wind_lp4|25|76.56|95.7|1|1|23428
EQ_ecommons_SoundInstance2D_015_wind_lp4|wind_lp4|25|81.200005|101.5|1|1|23429
EQ_ecommons_SoundInstance2D_016_wind_lp3|wind_lp3|25|92.8|116|1|1|23430
EQ_ecommons_SoundInstance2D_017_wind_lp4|wind_lp4|25|139.2|174|1|1|23431
EQ Ambient silence|silence|50|8|45|1|1|23432
EQ Music crystal-02|crystal-02|28|8|45|0|1|23433
EQ_eastwastes_SoundInstance3D_000_fire_large_lp|fire_large_lp|25|11.6|29|1|1|23434
EQ_eastwastes_SoundInstance3D_001_rocks_tumble|rocks_tumble|25|5.8|14.5|1|1|23435
EQ_eastwastes_SoundInstance3D_002_rocks_tumble|rocks_tumble|25|5.8|14.5|1|1|23436
EQ_eastwastes_SoundInstance3D_003_flag_flap_lp|flag_flap_lp|25|11.6|29|1|1|23437
EQ_eastwastes_SoundInstance3D_004_flag_flap_lp|flag_flap_lp|25|11.6|29|1|1|23438
EQ_eastwastes_SoundInstance3D_005_whisper_lp|whisper_lp|25|8.7|21.75|1|1|23439
EQ_eastwastes_SoundInstance3D_006_fire_small_lp|fire_small_lp|25|11.6|29|1|1|23440
EQ_eastwastes_SoundInstance3D_007_bubble_brew|bubble_brew|25|5.8|14.5|1|1|23441
EQ_eastwastes_SoundInstance3D_008_fire_small_lp|fire_small_lp|25|11.6|29|1|1|23442
EQ_eastwastes_SoundInstance3D_009_bubble_brew|bubble_brew|25|5.8|14.5|1|1|23443
EQ_eastwastes_SoundInstance3D_010_fire_small_lp|fire_small_lp|25|11.6|29|1|1|23444
EQ_eastwastes_SoundInstance3D_011_bubble_brew|bubble_brew|25|5.8|14.5|1|1|23445
EQ_eastwastes_SoundInstance3D_012_fire_small_lp|fire_small_lp|25|11.6|29|1|1|23446
EQ_eastwastes_SoundInstance3D_013_fire_small_lp|fire_small_lp|25|11.6|29|1|1|23447
EQ_eastwastes_SoundInstance3D_014_fire_small_lp|fire_small_lp|25|11.6|29|1|1|23448
EQ_eastwastes_SoundInstance3D_015_bubble_brew|bubble_brew|25|5.8|14.5|1|1|23449
EQ_eastwastes_SoundInstance3D_016_fire_small_lp|fire_small_lp|25|11.6|29|1|1|23450
EQ_eastwastes_SoundInstance3D_017_bubble_brew|bubble_brew|25|5.8|14.5|1|1|23451
EQ_eastwastes_SoundInstance3D_018_statue_rumble|statue_rumble|25|29|72.5|1|1|23452
EQ_eastwastes_SoundInstance3D_019_flag_flap_lp|flag_flap_lp|25|5.8|14.5|1|1|23453
EQ_eastwastes_SoundInstance3D_020_flag_flap_lp|flag_flap_lp|25|5.8|14.5|1|1|23454
EQ_eastwastes_SoundInstance3D_021_fire_large_lp|fire_large_lp|25|11.6|29|1|1|23455
EQ_eastwastes_SoundInstance3D_022_fire_large_lp|fire_large_lp|25|11.6|29|1|1|23456
EQ_eastwastes_SoundInstance3D_023_fire_large_lp|fire_large_lp|25|11.6|29|1|1|23457
EQ_eastwastes_SoundInstance3D_024_wind_corr_lp|wind_corr_lp|25|58|145|1|1|23458
EQ_eastwastes_SoundInstance3D_025_wind_corr_lp|wind_corr_lp|25|58|145|1|1|23459
EQ_eastwastes_SoundInstance3D_026_wind_corr_lp|wind_corr_lp|25|58|145|1|1|23460
EQ_eastwastes_SoundInstance3D_027_wind_corr_lp|wind_corr_lp|25|58|145|1|1|23461
EQ_eastwastes_SoundInstance3D_028_wind_corr_lp|wind_corr_lp|25|58|145|1|1|23462
EQ_eastwastes_SoundInstance3D_029_wind_corr_lp|wind_corr_lp|25|58|145|1|1|23463
EQ_eastwastes_SoundInstance3D_030_wind_corr_lp|wind_corr_lp|25|232|580|1|1|23464
EQ_eastwastes_SoundInstance3D_031_wind_corr_lp|wind_corr_lp|25|232|580|1|1|23465
EQ_eastwastes_SoundInstance3D_032_wind_corr_lp|wind_corr_lp|25|232|580|1|1|23466
EQ_eastwastes_SoundInstance3D_033_wind_corr_lp|wind_corr_lp|25|232|580|1|1|23467
EQ_eastwastes_SoundInstance3D_034_wind_corr_lp|wind_corr_lp|25|232|580|1|1|23468
EQ_eastwastes_SoundInstance3D_035_wind_corr_lp|wind_corr_lp|25|232|580|1|1|23469
EQ_eastwastes_SoundInstance3D_036_wind_corr_lp|wind_corr_lp|25|232|580|1|1|23470
EQ_eastwastes_SoundInstance3D_037_fire_small_lp|fire_small_lp|25|11.6|29|1|1|23471
EQ_eastwastes_SoundInstance3D_038_fire_small_lp|fire_small_lp|25|11.6|29|1|1|23472
EQ_eastwastes_SoundInstance3D_039_wind_corr_lp|wind_corr_lp|25|232|580|1|1|23473
EQ_eastwastes_SoundInstance3D_040_wind_corr_lp|wind_corr_lp|25|232|580|1|1|23474
EQ_eastwastes_SoundInstance2D_041_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23475
EQ_eastwastes_SoundInstance2D_042_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23476
EQ_eastwastes_SoundInstance2D_043_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23477
EQ_eastwastes_SoundInstance2D_044_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23478
EQ_eastwastes_SoundInstance2D_045_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23479
EQ_eastwastes_SoundInstance2D_046_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23480
EQ_eastwastes_SoundInstance2D_047_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23481
EQ_eastwastes_SoundInstance2D_048_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23482
EQ_eastwastes_SoundInstance2D_049_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23483
EQ_eastwastes_SoundInstance2D_050_ocean_waves_lp|ocean_waves_lp|25|464|580|1|1|23484
EQ_eastwastes_SoundInstance2D_051_wind_lite_lp|wind_lite_lp|25|4640|5800|1|1|23485
EQ_emeraldjungle_SoundInstance3D_000_torch3d|torch3d|25|6.96|17.4|1|1|23486
EQ_emeraldjungle_SoundInstance3D_001_torch3d|torch3d|25|6.496|16.24|1|1|23487
EQ_emeraldjungle_SoundInstance3D_002_torch3d|torch3d|25|7.5400004|18.85|1|1|23488
EQ_emeraldjungle_SoundInstance3D_003_swafrg1|swafrg1|25|16.24|40.6|1|1|23489
EQ_emeraldjungle_SoundInstance3D_004_swafrg1|swafrg1|25|13.92|34.8|1|1|23490
EQ_emeraldjungle_SoundInstance3D_005_swafrg1|swafrg1|25|15.659999|39.149998|1|1|23491
EQ_emeraldjungle_SoundInstance2D_006_wtr_pool|wtr_pool|25|109.04|136.3|1|1|23492
EQ_emeraldjungle_SoundInstance2D_007_wtr_pool|wtr_pool|25|111.36|139.2|1|1|23493
EQ_emeraldjungle_SoundInstance2D_008_wtr_pool|wtr_pool|25|116|145|1|1|23494
EQ_emeraldjungle_SoundInstance2D_009_wind_lp3|wind_lp3|25|232|290|1|1|23495
EQ_emeraldjungle_SoundInstance2D_010_wind_lp3|wind_lp3|25|232|290|1|1|23496
EQ_emeraldjungle_SoundInstance2D_011_wind_lp3|wind_lp3|25|185.6|232|1|1|23497
EQ_emeraldjungle_SoundInstance2D_012_swmp1|swmp1|25|348|435|1|1|23498
EQ_emeraldjungle_SoundInstance2D_013_swmp3|swmp3|25|324.80002|406|1|1|23499
EQ_emeraldjungle_SoundInstance2D_014_swmp1|swmp1|25|232|290|1|1|23500
EQ_emeraldjungle_SoundInstance2D_015_swmp1|swmp1|25|232|290|1|1|23501
EQ_emeraldjungle_SoundInstance2D_016_swmp3|swmp3|25|348|435|1|1|23502
EQ_emeraldjungle_SoundInstance2D_017_swmp3|swmp3|25|139.2|174|1|1|23503
EQ_emeraldjungle_SoundInstance2D_018_swmp1|swmp1|25|185.6|232|1|1|23504
EQ_erudnext_SoundInstance3D_000_oceanlap|oceanlap|25|15.080001|37.7|1|1|23505
EQ_erudnext_SoundInstance3D_001_wfall_md|wfall_md|25|5.22|13.049999|1|1|23506
EQ_erudnext_SoundInstance3D_002_oceanlap|oceanlap|25|20.88|52.199997|1|1|23507
EQ_erudnext_SoundInstance3D_003_wfall_md|wfall_md|25|4.64|11.599999|1|1|23508
EQ_erudnext_SoundInstance3D_004_wtr_pool|wtr_pool|25|6.496|16.24|1|1|23509
EQ_erudnext_SoundInstance3D_005_streamsm|streamsm|25|8.12|20.3|1|1|23510
EQ_erudnext_SoundInstance3D_006_wtr_pool|wtr_pool|25|4.64|11.599999|1|1|23511
EQ_erudnext_SoundInstance3D_007_wfall_md|wfall_md|25|8.12|20.3|1|1|23512
EQ_erudnext_SoundInstance2D_008_wind_lp2|wind_lp2|25|23.2|29|1|1|23513
EQ_erudnext_SoundInstance2D_009_wind_lp2|wind_lp2|25|23.2|29|1|1|23514
EQ_erudnint_SoundInstance3D_000_wfall_md|wfall_md|25|4.06|10.15|1|1|23515
EQ_erudnint_SoundInstance3D_001_wfall_md|wfall_md|25|4.64|11.599999|1|1|23516
EQ_erudnint_SoundInstance3D_002_streamsm|streamsm|25|3.48|8.7|1|1|23517
EQ_erudnint_SoundInstance3D_003_streammd|streammd|25|8.12|20.3|1|1|23518
EQ_erudnint_SoundInstance3D_004_streamsm|streamsm|25|5.8|14.5|1|1|23519
EQ_erudnint_SoundInstance3D_005_streamsm|streamsm|25|3.132|7.83|1|1|23520
EQ_erudnint_SoundInstance3D_006_streamsm|streamsm|25|3.132|7.83|1|1|23521
EQ_erudnint_SoundInstance3D_007_wfall_md|wfall_md|25|6.38|15.95|1|1|23522
EQ_erudnint_SoundInstance3D_008_wfall_md|wfall_md|25|6.38|15.95|1|1|23523
EQ_erudnint_SoundInstance3D_009_wfall_md|wfall_md|25|6.38|15.95|1|1|23524
EQ_erudsxing_SoundInstance3D_000_torch3d|torch3d|25|6.96|17.4|1|1|23525
EQ_erudsxing_SoundInstance3D_001_oceanlap|oceanlap|25|23.2|58|1|1|23526
EQ_erudsxing_SoundInstance3D_002_oceanlap|oceanlap|25|23.2|58|1|1|23527
EQ Music erudsxing-01|erudsxing-01|28|8|45|0|1|23528
EQ Music erudsxing-00|erudsxing-00|28|8|45|0|1|23529
EQ Ambient ocean|ocean|50|8|45|1|1|23530
EQ_everfrost_SoundInstance3D_000_streammd|streammd|25|10.44|26.099998|1|1|23531
EQ_everfrost_SoundInstance3D_001_streammd|streammd|25|11.6|29|1|1|23532
EQ_everfrost_SoundInstance3D_002_streammd|streammd|25|9.86|24.65|1|1|23533
EQ_everfrost_SoundInstance3D_003_streammd|streammd|25|10.44|26.099998|1|1|23534
EQ_everfrost_SoundInstance3D_004_fire_lp|fire_lp|25|9.86|24.65|1|1|23535
EQ_everfrost_SoundInstance3D_005_fire_lp|fire_lp|25|6.38|15.95|1|1|23536
EQ_everfrost_SoundInstance3D_006_fire_lp|fire_lp|25|6.96|17.4|1|1|23537
EQ_everfrost_SoundInstance3D_007_fire_lp|fire_lp|25|6.96|17.4|1|1|23538
EQ_everfrost_SoundInstance3D_008_fire_lp|fire_lp|25|8.12|20.3|1|1|23539
EQ_everfrost_SoundInstance3D_009_fire_lp|fire_lp|25|9.047999|22.619999|1|1|23540
EQ_everfrost_SoundInstance3D_010_fire_lp|fire_lp|25|8.12|20.3|1|1|23541
EQ_everfrost_SoundInstance3D_011_fire_lp|fire_lp|25|7.5400004|18.85|1|1|23542
EQ_everfrost_SoundInstance3D_012_fire_lp|fire_lp|25|7.6559997|19.14|1|1|23543
EQ_fearplane_SoundInstance3D_000_bigbell|bigbell|25|23.2|58|1|1|23544
EQ_fearplane_SoundInstance3D_001_bigbell|bigbell|25|13.92|34.8|1|1|23545
EQ_fearplane_SoundInstance3D_002_bigbell|bigbell|25|13.92|34.8|1|1|23546
EQ_fearplane_SoundInstance3D_003_rumblelp|rumblelp|25|17.4|43.5|1|1|23547
EQ_fearplane_SoundInstance3D_004_fire_lp|fire_lp|25|15.080001|37.7|1|1|23548
EQ_fearplane_SoundInstance3D_005_fire_lp|fire_lp|25|13.92|34.8|1|1|23549
EQ_fearplane_SoundInstance3D_006_fire_lp|fire_lp|25|13.92|34.8|1|1|23550
EQ_fearplane_SoundInstance3D_007_fire_lp|fire_lp|25|13.92|34.8|1|1|23551
EQ_fearplane_SoundInstance3D_008_bigbell|bigbell|25|23.2|58|1|1|23552
EQ_fearplane_SoundInstance3D_009_rumblelp|rumblelp|25|9.28|23.199999|1|1|23553
EQ_fearplane_SoundInstance3D_010_bigbell|bigbell|25|19.72|49.3|1|1|23554
EQ_fearplane_SoundInstance3D_011_fire_lp|fire_lp|25|23.2|58|1|1|23555
EQ_fearplane_SoundInstance3D_012_fire_lp|fire_lp|25|23.2|58|1|1|23556
EQ_fearplane_SoundInstance3D_013_fire_lp|fire_lp|25|23.2|58|1|1|23557
EQ_fearplane_SoundInstance3D_014_fire_lp|fire_lp|25|23.2|58|1|1|23558
EQ_fearplane_SoundInstance3D_015_fire_lp|fire_lp|25|23.2|58|1|1|23559
EQ_fearplane_SoundInstance3D_016_fire_lp|fire_lp|25|23.2|58|1|1|23560
EQ_fearplane_SoundInstance3D_017_fire_lp|fire_lp|25|23.2|58|1|1|23561
EQ_fearplane_SoundInstance3D_018_fire_lp|fire_lp|25|23.2|58|1|1|23562
EQ_fearplane_SoundInstance3D_019_fire_lp|fire_lp|25|23.2|58|1|1|23563
EQ_fearplane_SoundInstance2D_020_darkwds1|darkwds1|25|116|145|1|1|23564
EQ_fearplane_SoundInstance2D_021_wind_lp4|wind_lp4|25|185.6|232|1|1|23565
EQ_fearplane_SoundInstance2D_022_wind_lp4|wind_lp4|25|185.6|232|1|1|23566
EQ_fearplane_SoundInstance2D_023_wind_lp4|wind_lp4|25|185.6|232|1|1|23567
EQ_fearplane_SoundInstance2D_024_wind_lp4|wind_lp4|25|185.6|232|1|1|23568
EQ_fearplane_SoundInstance2D_025_wind_lp4|wind_lp4|25|81.200005|101.5|1|1|23569
EQ_feerrott_SoundInstance3D_000_streamlg|streamlg|25|23.2|58|1|1|23570
EQ_feerrott_SoundInstance3D_001_fire_lp|fire_lp|25|5.8|14.5|1|1|23571
EQ_feerrott_SoundInstance3D_002_fire_lp|fire_lp|25|4.64|11.599999|1|1|23572
EQ_feerrott_SoundInstance3D_003_fire_lp|fire_lp|25|4.06|10.15|1|1|23573
EQ_feerrott_SoundInstance3D_004_fire_lp|fire_lp|25|5.8|14.5|1|1|23574
EQ_feerrott_SoundInstance3D_005_fire_lp|fire_lp|25|6.96|17.4|1|1|23575
EQ_feerrott_SoundInstance3D_006_fire_lp|fire_lp|25|5.22|13.049999|1|1|23576
EQ_feerrott_SoundInstance3D_007_fire_lp|fire_lp|25|4.64|11.599999|1|1|23577
EQ_feerrott_SoundInstance3D_008_fire_lp|fire_lp|25|6.96|17.4|1|1|23578
EQ_feerrott_SoundInstance3D_009_fire_lp|fire_lp|25|4.64|11.599999|1|1|23579
EQ_feerrott_SoundInstance3D_010_fire_lp|fire_lp|25|5.8|14.5|1|1|23580
EQ_feerrott_SoundInstance3D_011_fire_lp|fire_lp|25|3.48|8.7|1|1|23581
EQ_feerrott_SoundInstance3D_012_fire_lp|fire_lp|25|5.22|13.049999|1|1|23582
EQ_feerrott_SoundInstance3D_013_fire_lp|fire_lp|25|5.8|14.5|1|1|23583
EQ_feerrott_SoundInstance3D_014_fire_lp|fire_lp|25|5.8|14.5|1|1|23584
EQ_feerrott_SoundInstance3D_015_fire_lp|fire_lp|25|3.48|8.7|1|1|23585
EQ_feerrott_SoundInstance3D_016_fire_lp|fire_lp|25|4.408|11.0199995|1|1|23586
EQ_feerrott_SoundInstance3D_017_fire_lp|fire_lp|25|4.8719997|12.179999|1|1|23587
EQ_feerrott_SoundInstance3D_018_streamlg|streamlg|25|10.44|26.099998|1|1|23588
EQ_feerrott_SoundInstance3D_019_streamlg|streamlg|25|13.92|34.8|1|1|23589
EQ_feerrott_SoundInstance2D_020_swmp1|swmp1|25|232|290|1|1|23590
EQ_feerrott_SoundInstance2D_021_swmp2|swmp2|25|255.2|319|1|1|23591
EQ_feerrott_SoundInstance2D_022_swmp3|swmp3|25|324.80002|406|1|1|23592
EQ_feerrott_SoundInstance2D_023_torch_lp|torch_lp|25|6.96|8.7|1|1|23593
EQ_feerrott_SoundInstance2D_024_torch_lp|torch_lp|25|6.96|8.7|1|1|23594
EQ_feerrott_SoundInstance2D_025_swmp1|swmp1|25|162.40001|203|1|1|23595
EQ_feerrott_SoundInstance2D_026_swmp2|swmp2|25|162.40001|203|1|1|23596
EQ_feerrott_SoundInstance2D_027_swmp3|swmp3|25|81.200005|101.5|1|1|23597
EQ_feerrott_SoundInstance2D_028_swmp1|swmp1|25|232|290|1|1|23598
EQ_feerrott_SoundInstance2D_029_swmp3|swmp3|25|208.8|261|1|1|23599
EQ_feerrott_SoundInstance2D_030_swmp2|swmp2|25|208.8|261|1|1|23600
EQ_feerrott_SoundInstance2D_031_torch_lp|torch_lp|25|5.8|7.25|1|1|23601
EQ Music fearplane-00|fearplane-00|28|8|45|0|1|23602
EQ Music fearplane-02|fearplane-02|28|8|45|0|1|23603
EQ Music felwithea-00|felwithea-00|28|8|45|0|1|23604
EQ_felwithea_SoundInstance3D_000_wtr_pool|wtr_pool|25|10.207999|25.519999|1|1|23605
EQ_felwithea_SoundInstance3D_001_wtr_pool|wtr_pool|25|10.207999|25.519999|1|1|23606
EQ_felwithea_SoundInstance3D_002_wtr_pool|wtr_pool|25|5.8|14.5|1|1|23607
EQ_felwithea_SoundInstance3D_003_wtr_pool|wtr_pool|25|5.8|14.5|1|1|23608
EQ_felwithea_SoundInstance3D_004_wtr_pool|wtr_pool|25|9.28|23.199999|1|1|23609
EQ_felwithea_SoundInstance3D_005_wtr_pool|wtr_pool|25|11.6|29|1|1|23610
EQ_felwithea_SoundInstance3D_006_streamsm|streamsm|25|9.28|23.199999|1|1|23611
EQ_felwithea_SoundInstance2D_007_wind_lp4|wind_lp4|25|18.56|23.199999|1|1|23612
EQ_felwithea_SoundInstance2D_008_wind_lp3|wind_lp3|25|24.359999|30.449999|1|1|23613
EQ_felwithea_SoundInstance2D_009_wind_lp2|wind_lp2|25|13.92|17.4|1|1|23614
EQ Music felwithea-01|felwithea-01|28|8|45|0|1|23615
EQ Music fearplane-01|fearplane-01|28|8|45|0|1|23616
EQ Music fearplane-06|fearplane-06|28|8|45|0|1|23617
EQ Music fearplane-05|fearplane-05|28|8|45|0|1|23618
EQ_felwitheb_SoundInstance3D_000_wtr_pool|wtr_pool|25|10.44|26.099998|1|1|23619
EQ_felwitheb_SoundInstance3D_001_wtr_pool|wtr_pool|25|10.44|26.099998|1|1|23620
EQ_felwitheb_SoundInstance3D_002_wtr_pool|wtr_pool|25|7.888|19.72|1|1|23621
EQ_felwitheb_SoundInstance3D_003_wtr_pool|wtr_pool|25|10.672|26.679998|1|1|23622
EQ_felwitheb_SoundInstance3D_004_wtr_pool|wtr_pool|25|10.44|26.099998|1|1|23623
EQ_fieldofbone_SoundInstance3D_000_fire_lp|fire_lp|25|4.64|11.599999|1|1|23624
EQ_fieldofbone_SoundInstance3D_001_fire_lp|fire_lp|25|4.176|10.44|1|1|23625
EQ_fieldofbone_SoundInstance3D_002_fire_lp|fire_lp|25|4.408|11.0199995|1|1|23626
