merchantid|enabled|slot|eq_itemid|wow_itemid|faction_required|quantity|is_mount|is_flying_mount|min_expansion|max_expansion
23015|1|7|15594|-1|-1100|0|0|0|-1|-1
23015|1|8|15586|-1|-1100|0|0|0|-1|-1
23015|1|9|15591|-1|-1100|0|0|0|-1|-1
23015|1|10|15601|-1|-1100|0|0|0|-1|-1
23015|1|11|15592|-1|-1100|0|0|0|-1|-1
23015|1|12|15593|-1|-1100|0|0|0|-1|-1
23015|1|13|15581|-1|-1100|0|0|0|-1|-1
23015|1|14|15584|-1|-1100|0|0|0|-1|-1
23015|1|15|15597|-1|-1100|0|0|0|-1|-1
23015|1|16|15599|-1|-1100|0|0|0|-1|-1
23015|1|17|15598|-1|-1100|0|0|0|-1|-1
23015|1|18|15596|-1|-1100|0|0|0|-1|-1
23015|1|19|15600|-1|-1100|0|0|0|-1|-1
23016|1|0|15067|-1|-1100|0|0|0|-1|-1
23016|1|1|15035|-1|-1100|0|0|0|-1|-1
23016|1|2|15048|-1|-1100|0|0|0|-1|-1
23016|1|3|15036|-1|-1100|0|0|0|-1|-1
23016|1|4|15066|-1|-1100|0|0|0|-1|-1
23016|1|5|15305|-1|-1100|0|0|0|-1|-1
23016|1|6|15042|-1|-1100|0|0|0|-1|-1
23016|1|7|15246|-1|-1100|0|0|0|-1|-1
23016|1|8|15065|-1|-1100|0|0|0|-1|-1
23016|1|9|15288|-1|-1100|0|0|0|-1|-1
23016|1|10|15230|-1|-1100|0|0|0|-1|-1
23016|1|11|15080|-1|-1100|0|0|0|-1|-1
23016|1|12|15205|-1|-1100|0|0|0|-1|-1
23016|1|13|15309|-1|-1100|0|0|0|-1|-1
23017|1|0|18258|-1|-1100|0|0|0|-1|-1
23028|1|0|10028|-1|-1100|0|0|0|-1|-1
23028|1|1|10021|-1|-1100|0|0|0|-1|-1
23028|1|2|13068|-1|-1100|0|0|0|-1|-1
23028|1|3|13069|-1|-1100|0|0|0|-1|-1
23028|1|4|13076|-1|-1100|0|0|0|-1|-1
23028|1|5|13080|-1|-1100|0|0|0|-1|-1
23028|1|6|10307|-1|-1100|0|0|0|-1|-1
23029|1|0|10011|-1|-1100|0|0|0|-1|-1
23029|1|1|10015|-1|-1100|0|0|0|-1|-1
23029|1|2|10028|-1|-1100|0|0|0|-1|-1
23029|1|3|10016|-1|-1100|0|0|0|-1|-1
23029|1|4|10017|-1|-1100|0|0|0|-1|-1
23029|1|5|10019|-1|-1100|0|0|0|-1|-1
23029|1|6|10021|-1|-1100|0|0|0|-1|-1
23029|1|7|10022|-1|-1100|0|0|0|-1|-1
23029|1|8|10026|-1|-1100|0|0|0|-1|-1
23029|1|9|13076|-1|-1100|0|0|0|-1|-1
23029|1|10|16005|-1|-1100|0|0|0|-1|-1
23029|1|11|16010|-1|-1100|0|0|0|-1|-1
23029|1|12|16013|-1|-1100|0|0|0|-1|-1
23029|1|13|16014|-1|-1100|0|0|0|-1|-1
23029|1|14|16017|-1|-1100|0|0|0|-1|-1
23030|1|0|10028|-1|-1100|0|0|0|-1|-1
23030|1|1|10016|-1|-1100|0|0|0|-1|-1
23030|1|2|10018|-1|-1100|0|0|0|-1|-1
23030|1|3|10019|-1|-1100|0|0|0|-1|-1
23030|1|4|10020|-1|-1100|0|0|0|-1|-1
23030|1|5|10022|-1|-1100|0|0|0|-1|-1
23030|1|6|13068|-1|-1100|0|0|0|-1|-1
23030|1|7|13069|-1|-1100|0|0|0|-1|-1
23030|1|8|13076|-1|-1100|0|0|0|-1|-1
23032|1|0|8001|-1|-1100|0|0|0|-1|-1
23032|1|1|7001|-1|-1100|0|0|0|-1|-1
23032|1|2|7002|-1|-1100|0|0|0|-1|-1
23032|1|3|17001|-1|-1100|0|0|0|-1|-1
23032|1|4|13051|-1|-1100|0|0|0|-1|-1
23032|1|5|13063|-1|-1100|0|0|0|-1|-1
23032|1|6|17500|-1|-1100|0|0|0|-1|-1
23032|1|7|17503|-1|-1100|0|0|0|-1|-1
23032|1|8|10026|-1|-1100|0|0|0|-1|-1
23032|1|9|10019|-1|-1100|0|0|0|-1|-1
23032|1|10|10020|-1|-1100|0|0|0|-1|-1
23032|1|11|10028|-1|-1100|0|0|0|-1|-1
23032|1|12|18882|-1|-1100|0|0|0|-1|-1
23032|1|13|10021|-1|-1100|0|0|0|-1|-1
23032|1|14|13080|-1|-1100|0|0|0|-1|-1
23032|1|15|13685|-1|-1100|0|0|0|-1|-1
23032|1|16|13686|-1|-1100|0|0|0|-1|-1
23036|1|0|8001|-1|-1100|0|0|0|-1|-1
23036|1|1|7001|-1|-1100|0|0|0|-1|-1
23036|1|2|7002|-1|-1100|0|0|0|-1|-1
23036|1|3|17001|-1|-1100|0|0|0|-1|-1
23036|1|4|13063|-1|-1100|0|0|0|-1|-1
23036|1|5|13051|-1|-1100|0|0|0|-1|-1
23036|1|6|17502|-1|-1100|0|0|0|-1|-1
23036|1|7|18870|-1|-1100|0|0|0|-1|-1
23036|1|8|18871|-1|-1100|0|0|0|-1|-1
23036|1|9|18872|-1|-1100|0|0|0|-1|-1
23036|1|10|18873|-1|-1100|0|0|0|-1|-1
23036|1|11|16005|-1|-1100|0|0|0|-1|-1
23036|1|12|10028|-1|-1100|0|0|0|-1|-1
23036|1|13|16010|-1|-1100|0|0|0|-1|-1
23036|1|14|16013|-1|-1100|0|0|0|-1|-1
23036|1|15|16014|-1|-1100|0|0|0|-1|-1
23036|1|16|16017|-1|-1100|0|0|0|-1|-1
23036|1|17|10015|-1|-1100|0|0|0|-1|-1
23036|1|18|13681|-1|-1100|0|0|0|-1|-1
23036|1|19|13682|-1|-1100|0|0|0|-1|-1
23040|1|0|8001|-1|-1100|0|0|0|-1|-1
23040|1|1|7001|-1|-1100|0|0|0|-1|-1
23040|1|2|7002|-1|-1100|0|0|0|-1|-1
23040|1|3|17001|-1|-1100|0|0|0|-1|-1
23040|1|4|13051|-1|-1100|0|0|0|-1|-1
23040|1|5|13063|-1|-1100|0|0|0|-1|-1
23040|1|6|17903|-1|-1100|0|0|0|-1|-1
23040|1|7|18874|-1|-1100|0|0|0|-1|-1
23040|1|8|18875|-1|-1100|0|0|0|-1|-1
23040|1|9|18876|-1|-1100|0|0|0|-1|-1
23040|1|10|18877|-1|-1100|0|0|0|-1|-1
23040|1|11|10026|-1|-1100|0|0|0|-1|-1
23040|1|12|10019|-1|-1100|0|0|0|-1|-1
23040|1|13|10020|-1|-1100|0|0|0|-1|-1
23040|1|14|10028|-1|-1100|0|0|0|-1|-1
23040|1|15|13691|-1|-1100|0|0|0|-1|-1
23040|1|16|13692|-1|-1100|0|0|0|-1|-1
23046|1|0|10010|-1|-1100|0|0|0|-1|-1
23046|1|1|10005|-1|-1100|0|0|0|-1|-1
23046|1|2|10006|-1|-1100|0|0|0|-1|-1
23046|1|3|10038|-1|-1100|0|0|0|-1|-1
23046|1|4|10007|-1|-1100|0|0|0|-1|-1
23046|1|5|10040|-1|-1100|0|0|0|-1|-1
23046|1|6|10042|-1|-1100|0|0|0|-1|-1
23046|1|7|10008|-1|-1100|0|0|0|-1|-1
23046|1|8|10002|-1|-1100|0|0|0|-1|-1
23046|1|9|10043|-1|-1100|0|0|0|-1|-1
23046|1|10|10045|-1|-1100|0|0|0|-1|-1
23046|1|11|18926|-1|-1100|0|0|0|-1|-1
23046|1|12|16500|-1|-1100|0|0|0|-1|-1
23046|1|13|16501|-1|-1100|0|0|0|-1|-1
23046|1|14|16502|-1|-1100|0|0|0|-1|-1
23046|1|15|16503|-1|-1100|0|0|0|-1|-1
23046|1|16|17912|-1|-1100|0|0|0|-1|-1
23046|1|17|10032|-1|-1100|0|0|0|-1|-1
23046|1|18|10033|-1|-1100|0|0|0|-1|-1
23046|1|19|10034|-1|-1100|0|0|0|-1|-1
23049|1|0|17001|-1|-1100|0|0|0|-1|-1
23049|1|1|14007|-1|-1100|0|0|0|-1|-1
23049|1|2|13082|-1|-1100|0|0|0|-1|-1
23049|1|3|14510|-1|-1100|0|0|0|-1|-1
23049|1|4|14511|-1|-1100|0|0|0|-1|-1
23049|1|5|14512|-1|-1100|0|0|0|-1|-1
23049|1|6|14524|-1|-1100|0|0|0|-1|-1
23049|1|7|14514|-1|-1100|0|0|0|-1|-1
23049|1|8|14515|-1|-1100|0|0|0|-1|-1
23049|1|9|14516|-1|-1100|0|0|0|-1|-1
23049|1|10|14517|-1|-1100|0|0|0|-1|-1
23049|1|11|14518|-1|-1100|0|0|0|-1|-1
23049|1|12|14519|-1|-1100|0|0|0|-1|-1
23049|1|13|14402|-1|-1100|0|0|0|-1|-1
23049|1|14|10073|-1|-1100|0|0|0|-1|-1
23049|1|15|14245|-1|-1100|0|0|0|-1|-1
23050|1|0|10015|-1|-1100|0|0|0|-1|-1
23050|1|1|10016|-1|-1100|0|0|0|-1|-1
23050|1|2|10017|-1|-1100|0|0|0|-1|-1
23050|1|3|10018|-1|-1100|0|0|0|-1|-1
23050|1|4|10026|-1|-1100|0|0|0|-1|-1
23050|1|5|10019|-1|-1100|0|0|0|-1|-1
23050|1|6|10027|-1|-1100|0|0|0|-1|-1
23050|1|7|10020|-1|-1100|0|0|0|-1|-1
23050|1|8|10011|-1|-1100|0|0|0|-1|-1
23050|1|9|10021|-1|-1100|0|0|0|-1|-1
23050|1|10|10022|-1|-1100|0|0|0|-1|-1
23050|1|11|10023|-1|-1100|0|0|0|-1|-1
23050|1|12|10024|-1|-1100|0|0|0|-1|-1
23050|1|13|10025|-1|-1100|0|0|0|-1|-1
23050|1|14|10028|-1|-1100|0|0|0|-1|-1
23050|1|15|10029|-1|-1100|0|0|0|-1|-1
23050|1|16|10059|-1|-1100|0|0|0|-1|-1
23050|1|17|10035|-1|-1100|0|0|0|-1|-1
23050|1|18|17912|-1|-1100|0|0|0|-1|-1
23050|1|19|18926|-1|-1100|0|0|0|-1|-1
23056|1|0|17001|-1|-1100|0|0|0|-1|-1
23056|1|1|17009|-1|-1100|0|0|0|-1|-1
23056|1|2|17002|-1|-1100|0|0|0|-1|-1
23056|1|3|17008|-1|-1100|0|0|0|-1|-1
23056|1|4|17003|-1|-1100|0|0|0|-1|-1
23056|1|5|17004|-1|-1100|0|0|0|-1|-1
23056|1|6|17005|-1|-1100|0|0|0|-1|-1
23056|1|7|17006|-1|-1100|0|0|0|-1|-1
23056|1|8|17007|-1|-1100|0|0|0|-1|-1
23056|1|9|16580|-1|-1100|0|0|0|-1|-1
23056|1|10|16598|-1|-1100|0|0|0|-1|-1
24014|1|0|15311|-1|-1100|0|0|0|-1|-1
24014|1|1|15318|-1|-1100|0|0|0|-1|-1
24014|1|2|15321|-1|-1100|0|0|0|-1|-1
24014|1|3|15325|-1|-1100|0|0|0|-1|-1
24014|1|4|15613|-1|-1100|0|0|0|-1|-1
24014|1|5|15319|-1|-1100|0|0|0|-1|-1
24014|1|6|15100|-1|-1100|0|0|0|-1|-1
24014|1|7|15320|-1|-1100|0|0|0|-1|-1
24014|1|8|15614|-1|-1100|0|0|0|-1|-1
24014|1|9|15004|-1|-1100|0|0|0|-1|-1
24014|1|10|15101|-1|-1100|0|0|0|-1|-1
24014|1|11|15102|-1|-1100|0|0|0|-1|-1
24014|1|12|15615|-1|-1100|0|0|0|-1|-1
24014|1|13|15617|-1|-1100|0|0|0|-1|-1
24014|1|14|15103|-1|-1100|0|0|0|-1|-1
24014|1|15|15616|-1|-1100|0|0|0|-1|-1
24014|1|16|15104|-1|-1100|0|0|0|-1|-1
24014|1|17|15105|-1|-1100|0|0|0|-1|-1
24014|1|18|15618|-1|-1100|0|0|0|-1|-1
24014|1|19|15850|-1|-1100|0|0|0|-1|-1
24015|1|0|15541|-1|-1100|0|0|0|-1|-1
24015|1|1|15542|-1|-1100|0|0|0|-1|-1
24015|1|2|15543|-1|-1100|0|0|0|-1|-1
24015|1|3|15544|-1|-1100|0|0|0|-1|-1
24015|1|4|15545|-1|-1100|0|0|0|-1|-1
24015|1|5|15546|-1|-1100|0|0|0|-1|-1
24015|1|6|15547|-1|-1100|0|0|0|-1|-1
24015|1|7|15548|-1|-1100|0|0|0|-1|-1
24015|1|8|15602|-1|-1100|0|0|0|-1|-1
24015|1|9|15603|-1|-1100|0|0|0|-1|-1
24015|1|10|15604|-1|-1100|0|0|0|-1|-1
24015|1|11|15605|-1|-1100|0|0|0|-1|-1
24015|1|12|15606|-1|-1100|0|0|0|-1|-1
24016|1|0|15561|-1|-1100|0|0|0|-1|-1
24016|1|1|15562|-1|-1100|0|0|0|-1|-1
24016|1|2|15563|-1|-1100|0|0|0|-1|-1
24016|1|3|15564|-1|-1100|0|0|0|-1|-1
24016|1|4|15565|-1|-1100|0|0|0|-1|-1
24016|1|5|15566|-1|-1100|0|0|0|-1|-1
24016|1|6|15567|-1|-1100|0|0|0|-1|-1
24016|1|7|15568|-1|-1100|0|0|0|-1|-1
24016|1|8|15666|-1|-1100|0|0|0|-1|-1
24016|1|9|15674|-1|-1100|0|0|0|-1|-1
24017|1|0|15051|-1|-1100|0|0|0|-1|-1
24017|1|1|15232|-1|-1100|0|0|0|-1|-1
24017|1|2|15323|-1|-1100|0|0|0|-1|-1
24017|1|3|15234|-1|-1100|0|0|0|-1|-1
24017|1|4|15529|-1|-1100|0|0|0|-1|-1
24017|1|5|15500|-1|-1100|0|0|0|-1|-1
24017|1|6|15679|-1|-1100|0|0|0|-1|-1
24017|1|7|15578|-1|-1100|0|0|0|-1|-1
24017|1|8|15579|-1|-1100|0|0|0|-1|-1
24017|1|9|15084|-1|-1100|0|0|0|-1|-1
24017|1|10|15539|-1|-1100|0|0|0|-1|-1
24017|1|11|19434|-1|-1100|0|0|0|-1|-1
24018|1|0|15466|-1|-1100|0|0|0|-1|-1
24018|1|1|15023|-1|-1100|0|0|0|-1|-1
24018|1|2|15109|-1|-1100|0|0|0|-1|-1
24018|1|3|15394|-1|-1100|0|0|0|-1|-1
24018|1|4|15659|-1|-1100|0|0|0|-1|-1
24018|1|5|15660|-1|-1100|0|0|0|-1|-1
24018|1|6|15612|-1|-1100|0|0|0|-1|-1
24018|1|7|15755|-1|-1100|0|0|0|-1|-1
24018|1|8|10094|-1|-1100|0|0|0|-1|-1
24019|1|0|15720|-1|-1100|0|0|0|-1|-1
24019|1|1|15737|-1|-1100|0|0|0|-1|-1
24019|1|2|15719|-1|-1100|0|0|0|-1|-1
24019|1|3|15735|-1|-1100|0|0|0|-1|-1
24019|1|4|15712|-1|-1100|0|0|0|-1|-1
24019|1|5|15713|-1|-1100|0|0|0|-1|-1
24019|1|6|15721|-1|-1100|0|0|0|-1|-1
24019|1|7|15745|-1|-1100|0|0|0|-1|-1
24019|1|8|30450|-1|-1100|0|0|0|-1|-1
24020|1|0|15015|-1|-1100|0|0|0|-1|-1
24020|1|1|15043|-1|-1100|0|0|0|-1|-1
24020|1|2|15048|-1|-1100|0|0|0|-1|-1
24020|1|3|15089|-1|-1100|0|0|0|-1|-1
24020|1|4|15095|-1|-1100|0|0|0|-1|-1
24020|1|5|15226|-1|-1100|0|0|0|-1|-1
24020|1|6|15486|-1|-1100|0|0|0|-1|-1
24020|1|7|15018|-1|-1100|0|0|0|-1|-1
24020|1|8|15047|-1|-1100|0|0|0|-1|-1
24020|1|9|15117|-1|-1100|0|0|0|-1|-1
24020|1|10|15123|-1|-1100|0|0|0|-1|-1
24020|1|11|15312|-1|-1100|0|0|0|-1|-1
24020|1|12|15391|-1|-1100|0|0|0|-1|-1
24020|1|13|15487|-1|-1100|0|0|0|-1|-1
24021|1|0|15581|-1|-1100|0|0|0|-1|-1
24021|1|1|15584|-1|-1100|0|0|0|-1|-1
24021|1|2|15597|-1|-1100|0|0|0|-1|-1
24021|1|3|15599|-1|-1100|0|0|0|-1|-1
24021|1|4|15598|-1|-1100|0|0|0|-1|-1
24021|1|5|15596|-1|-1100|0|0|0|-1|-1
24021|1|6|15600|-1|-1100|0|0|0|-1|-1
24021|1|7|15585|-1|-1100|0|0|0|-1|-1
24022|1|0|15215|-1|-1100|0|0|0|-1|-1
24022|1|1|15219|-1|-1100|0|0|0|-1|-1
24022|1|2|15222|-1|-1100|0|0|0|-1|-1
24022|1|3|15227|-1|-1100|0|0|0|-1|-1
24022|1|4|15230|-1|-1100|0|0|0|-1|-1
24022|1|5|15234|-1|-1100|0|0|0|-1|-1
24022|1|6|15235|-1|-1100|0|0|0|-1|-1
24022|1|7|15012|-1|-1100|0|0|0|-1|-1
24022|1|8|15037|-1|-1100|0|0|0|-1|-1
24022|1|9|15216|-1|-1100|0|0|0|-1|-1
24022|1|10|15233|-1|-1100|0|0|0|-1|-1
24022|1|11|15368|-1|-1100|0|0|0|-1|-1
24022|1|12|15485|-1|-1100|0|0|0|-1|-1
24022|1|13|15501|-1|-1100|0|0|0|-1|-1
24023|1|0|15200|-1|-1100|0|0|0|-1|-1
24023|1|1|15201|-1|-1100|0|0|0|-1|-1
24023|1|2|15202|-1|-1100|0|0|0|-1|-1
24023|1|3|15203|-1|-1100|0|0|0|-1|-1
24023|1|4|15205|-1|-1100|0|0|0|-1|-1
24023|1|5|15209|-1|-1100|0|0|0|-1|-1
24023|1|6|15210|-1|-1100|0|0|0|-1|-1
24023|1|7|15011|-1|-1100|0|0|0|-1|-1
24023|1|8|15017|-1|-1100|0|0|0|-1|-1
24023|1|9|15208|-1|-1100|0|0|0|-1|-1
24023|1|10|15213|-1|-1100|0|0|0|-1|-1
24023|1|11|15218|-1|-1100|0|0|0|-1|-1
24023|1|12|15221|-1|-1100|0|0|0|-1|-1
24023|1|13|15223|-1|-1100|0|0|0|-1|-1
24024|1|0|15020|-1|-1100|0|0|0|-1|-1
24024|1|1|15125|-1|-1100|0|0|0|-1|-1
24024|1|2|15132|-1|-1100|0|0|0|-1|-1
24024|1|3|15416|-1|-1100|0|0|0|-1|-1
24024|1|4|15664|-1|-1100|0|0|0|-1|-1
24025|1|0|15019|-1|-1100|0|0|0|-1|-1
24025|1|1|15045|-1|-1100|0|0|0|-1|-1
24025|1|2|15049|-1|-1100|0|0|0|-1|-1
24025|1|3|15061|-1|-1100|0|0|0|-1|-1
24025|1|4|15063|-1|-1100|0|0|0|-1|-1
24025|1|5|15115|-1|-1100|0|0|0|-1|-1
24025|1|6|15127|-1|-1100|0|0|0|-1|-1
24025|1|7|15415|-1|-1100|0|0|0|-1|-1
24025|1|8|15064|-1|-1100|0|0|0|-1|-1
24025|1|9|15118|-1|-1100|0|0|0|-1|-1
24025|1|10|15488|-1|-1100|0|0|0|-1|-1
24025|1|11|15406|-1|-1100|0|0|0|-1|-1
24025|1|12|15044|-1|-1100|0|0|0|-1|-1
24025|1|13|15314|-1|-1100|0|0|0|-1|-1
24025|1|14|15672|-1|-1100|0|0|0|-1|-1
24025|1|15|15675|-1|-1100|0|0|0|-1|-1
24026|1|0|15018|-1|-1100|0|0|0|-1|-1
24026|1|1|15329|-1|-1100|0|0|0|-1|-1
24026|1|2|15052|-1|-1100|0|0|0|-1|-1
24026|1|3|15059|-1|-1100|0|0|0|-1|-1
24026|1|4|15130|-1|-1100|0|0|0|-1|-1
24026|1|5|15131|-1|-1100|0|0|0|-1|-1
24026|1|6|15414|-1|-1100|0|0|0|-1|-1
24026|1|7|15663|-1|-1100|0|0|0|-1|-1
24026|1|8|15053|-1|-1100|0|0|0|-1|-1
24026|1|9|15060|-1|-1100|0|0|0|-1|-1
24026|1|10|15062|-1|-1100|0|0|0|-1|-1
24026|1|11|15124|-1|-1100|0|0|0|-1|-1
24026|1|12|15134|-1|-1100|0|0|0|-1|-1
24026|1|13|15487|-1|-1100|0|0|0|-1|-1
24026|1|14|15405|-1|-1100|0|0|0|-1|-1
24026|1|15|15480|-1|-1100|0|0|0|-1|-1
24026|1|16|15504|-1|-1100|0|0|0|-1|-1
24026|1|17|15312|-1|-1100|0|0|0|-1|-1
24026|1|18|15662|-1|-1100|0|0|0|-1|-1
24027|1|0|15047|-1|-1100|0|0|0|-1|-1
24027|1|1|15123|-1|-1100|0|0|0|-1|-1
24027|1|2|15228|-1|-1100|0|0|0|-1|-1
24027|1|3|15248|-1|-1100|0|0|0|-1|-1
24027|1|4|15368|-1|-1100|0|0|0|-1|-1
24027|1|5|15413|-1|-1100|0|0|0|-1|-1
24027|1|6|15043|-1|-1100|0|0|0|-1|-1
24027|1|7|15089|-1|-1100|0|0|0|-1|-1
24027|1|8|15037|-1|-1100|0|0|0|-1|-1
24027|1|9|15117|-1|-1100|0|0|0|-1|-1
24027|1|10|15126|-1|-1100|0|0|0|-1|-1
24027|1|11|15128|-1|-1100|0|0|0|-1|-1
24027|1|12|15486|-1|-1100|0|0|0|-1|-1
24027|1|13|15244|-1|-1100|0|0|0|-1|-1
24027|1|14|15894|-1|-1100|0|0|0|1|99
24027|1|15|15799|-1|-1100|0|0|0|1|99
24028|1|0|15050|-1|-1100|0|0|0|-1|-1
24028|1|1|15219|-1|-1100|0|0|0|-1|-1
24028|1|2|15221|-1|-1100|0|0|0|-1|-1
24028|1|3|15223|-1|-1100|0|0|0|-1|-1
24028|1|4|15224|-1|-1100|0|0|0|-1|-1
24028|1|5|15227|-1|-1100|0|0|0|-1|-1
24028|1|6|15229|-1|-1100|0|0|0|-1|-1
24028|1|7|15230|-1|-1100|0|0|0|-1|-1
24028|1|8|15231|-1|-1100|0|0|0|-1|-1
24028|1|9|15501|-1|-1100|0|0|0|-1|-1
24028|1|10|15016|-1|-1100|0|0|0|-1|-1
24028|1|11|15035|-1|-1100|0|0|0|-1|-1
24028|1|12|15048|-1|-1100|0|0|0|-1|-1
24028|1|13|15225|-1|-1100|0|0|0|-1|-1
24028|1|14|15226|-1|-1100|0|0|0|-1|-1
24028|1|15|15232|-1|-1100|0|0|0|-1|-1
24028|1|16|15233|-1|-1100|0|0|0|-1|-1
24028|1|17|15234|-1|-1100|0|0|0|-1|-1
24028|1|18|15235|-1|-1100|0|0|0|-1|-1
24028|1|19|15485|-1|-1100|0|0|0|-1|-1
24029|1|0|15014|-1|-1100|0|0|0|-1|-1
24029|1|1|15201|-1|-1100|0|0|0|-1|-1
24029|1|2|15202|-1|-1100|0|0|0|-1|-1
24029|1|3|15205|-1|-1100|0|0|0|-1|-1
24029|1|4|15207|-1|-1100|0|0|0|-1|-1
24029|1|5|15208|-1|-1100|0|0|0|-1|-1
24029|1|6|15209|-1|-1100|0|0|0|-1|-1
24029|1|7|15210|-1|-1100|0|0|0|-1|-1
24029|1|8|15011|-1|-1100|0|0|0|-1|-1
24029|1|9|15036|-1|-1100|0|0|0|-1|-1
24029|1|10|15211|-1|-1100|0|0|0|-1|-1
24029|1|11|15215|-1|-1100|0|0|0|-1|-1
24029|1|12|15216|-1|-1100|0|0|0|-1|-1
24029|1|13|15218|-1|-1100|0|0|0|-1|-1
24029|1|14|15560|-1|-1100|0|0|0|-1|-1
24030|1|0|15200|-1|-1100|0|0|0|-1|-1
24030|1|1|15203|-1|-1100|0|0|0|-1|-1
24030|1|2|15017|-1|-1100|0|0|0|-1|-1
24030|1|3|15212|-1|-1100|0|0|0|-1|-1
24030|1|4|15213|-1|-1100|0|0|0|-1|-1
24030|1|5|15222|-1|-1100|0|0|0|-1|-1
24030|1|6|15012|-1|-1100|0|0|0|-1|-1
24030|1|7|15417|-1|-1100|0|0|0|-1|-1
24030|1|8|15015|-1|-1100|0|0|0|-1|-1
24030|1|9|15095|-1|-1100|0|0|0|-1|-1
24030|1|10|15391|-1|-1100|0|0|0|-1|-1
24030|1|11|15009|-1|-1100|0|0|0|-1|-1
24030|1|12|15135|-1|-1100|0|0|0|-1|-1
24030|1|13|15013|-1|-1100|0|0|0|-1|-1
24030|1|14|15388|-1|-1100|0|0|0|-1|-1
24030|1|15|15097|-1|-1100|0|0|0|-1|-1
24030|1|16|15136|-1|-1100|0|0|0|-1|-1
24030|1|17|15392|-1|-1100|0|0|0|-1|-1
24040|1|0|12057|-1|-1100|0|0|0|-1|-1
24040|1|1|12019|-1|-1100|0|0|0|-1|-1
24040|1|2|12087|-1|-1100|0|0|0|-1|-1
24040|1|3|12088|-1|-1100|0|0|0|-1|-1
24040|1|4|12089|-1|-1100|0|0|0|-1|-1
24040|1|5|18117|-1|-1100|0|0|0|-1|-1
24040|1|6|18100|-1|-1100|0|0|0|-1|-1
24040|1|7|18101|-1|-1100|0|0|0|-1|-1
24040|1|8|18102|-1|-1100|0|0|0|-1|-1
24040|1|9|17880|-1|-1100|0|0|0|-1|-1
24040|1|10|13802|-1|-1100|0|0|0|-1|-1
24040|1|11|13803|-1|-1100|0|0|0|-1|-1
24040|1|12|13806|-1|-1100|0|0|0|-1|-1
24040|1|13|13807|-1|-1100|0|0|0|-1|-1
24040|1|14|13805|-1|-1100|0|0|0|-1|-1
24040|1|15|16479|-1|-1100|0|0|0|-1|-1
24040|1|16|13809|-1|-1100|0|0|0|-1|-1
24041|1|0|10500|-1|-1100|0|0|0|-1|-1
24041|1|1|10501|-1|-1100|0|0|0|-1|-1
24041|1|2|10502|-1|-1100|0|0|0|-1|-1
24041|1|3|12056|-1|-1100|0|0|0|-1|-1
24041|1|4|16900|-1|-1100|0|0|0|-1|-1
24041|1|5|16901|-1|-1100|0|0|0|-1|-1
24041|1|6|16902|-1|-1100|0|0|0|-1|-1
24041|1|7|10489|-1|-1100|0|0|0|-1|-1
24041|1|9|6027|-1|-1100|0|0|0|-1|-1
24042|1|0|6001|-1|-1100|0|0|0|-1|-1
24042|1|1|6002|-1|-1100|0|0|0|-1|-1
24042|1|2|6006|-1|-1100|0|0|0|-1|-1
24042|1|3|6003|-1|-1100|0|0|0|-1|-1
24042|1|4|6007|-1|-1100|0|0|0|-1|-1
24042|1|5|6008|-1|-1100|0|0|0|-1|-1
24042|1|6|6004|-1|-1100|0|0|0|-1|-1
24042|1|7|6005|-1|-1100|0|0|0|-1|-1
24042|1|8|9002|-1|-1100|0|0|0|-1|-1
24042|1|9|17005|-1|-1100|0|0|0|-1|-1
24042|1|10|13009|-1|-1100|0|0|0|-1|-1
24049|1|0|6001|-1|-1100|0|0|0|-1|-1
24049|1|1|6002|-1|-1100|0|0|0|-1|-1
24049|1|2|6006|-1|-1100|0|0|0|-1|-1
24049|1|3|6003|-1|-1100|0|0|0|-1|-1
24049|1|4|6007|-1|-1100|0|0|0|-1|-1
24049|1|5|6008|-1|-1100|0|0|0|-1|-1
24049|1|6|6004|-1|-1100|0|0|0|-1|-1
24049|1|7|6005|-1|-1100|0|0|0|-1|-1
24049|1|8|9002|-1|-1100|0|0|0|-1|-1
24049|1|9|17005|-1|-1100|0|0|0|-1|-1
24049|1|10|13009|-1|-1100|0|0|0|-1|-1
24059|1|0|13014|-1|-1100|0|0|0|-1|-1
24059|1|1|13015|-1|-1100|0|0|0|-1|-1
24059|1|2|13007|-1|-1100|0|0|0|-1|-1
24059|1|3|13005|-1|-1100|0|0|0|-1|-1
24059|1|4|13006|-1|-1100|0|0|0|-1|-1
24059|1|5|13016|-1|-1100|0|0|0|-1|-1
24059|1|6|17906|-1|-1100|0|0|0|-1|-1
24059|1|7|18104|-1|-1100|0|0|0|-1|-1
24059|1|8|18105|-1|-1100|0|0|0|-1|-1
24059|1|9|18106|-1|-1100|0|0|0|-1|-1
24059|1|10|18107|-1|-1100|0|0|0|-1|-1
24059|1|11|18142|-1|-1100|0|0|0|-1|-1
24060|1|0|6001|-1|-1100|0|0|0|-1|-1
24060|1|1|6002|-1|-1100|0|0|0|-1|-1
24060|1|2|6006|-1|-1100|0|0|0|-1|-1
24060|1|3|6007|-1|-1100|0|0|0|-1|-1
24060|1|4|6003|-1|-1100|0|0|0|-1|-1
24060|1|5|6008|-1|-1100|0|0|0|-1|-1
24060|1|6|6004|-1|-1100|0|0|0|-1|-1
24060|1|7|6005|-1|-1100|0|0|0|-1|-1
