loottable_id|lootdrop_id|multiplier|probability|droplimit|mindrop|multiplier_min
90734|91170|1|100|1|0|0
90737|91187|1|100|1|0|0
90737|91188|1|100|1|0|0
90739|91192|1|100|0|0|0
90743|91205|1|100|1|0|0
90743|105873|1|100|1|0|0
90743|110136|1|100|1|0|0
90743|110137|1|100|0|0|0
90744|91206|1|100|0|0|0
90744|91207|1|100|1|0|0
90744|105873|1|100|1|0|0
90745|91208|1|100|1|0|0
90745|91210|1|100|0|0|0
90745|100511|1|100|1|0|0
90746|91211|1|100|1|0|0
90746|91213|1|100|0|0|0
90746|105875|1|100|1|0|0
90747|91215|1|100|1|1|0
90749|91280|1|100|0|0|0
90750|91286|1|100|0|0|0
90751|91289|1|100|0|0|0
90752|91291|1|100|0|0|0
90753|91341|1|100|0|0|0
90755|91400|1|100|0|0|0
90756|91411|1|100|1|0|0
90756|108150|1|100|1|0|0
90756|109210|1|100|0|0|0
90756|109218|1|100|1|0|0
90757|91412|1|100|1|0|0
90757|91413|1|100|1|0|0
90757|91414|1|100|1|0|0
90757|108150|1|100|1|0|0
90758|109210|1|100|0|0|0
90758|109218|1|100|1|0|0
90759|109210|1|100|0|0|0
90759|109218|1|100|1|0|0
90760|109210|1|100|0|0|0
90760|109218|1|100|1|0|0
90761|108150|1|100|1|0|0
90761|109210|1|100|0|0|0
90761|109218|1|100|0|0|0
90762|109210|1|100|0|0|0
90762|109218|1|100|1|0|0
90763|109210|1|100|0|0|0
90763|109218|1|100|1|0|0
90764|108150|1|100|1|0|0
90764|109178|1|100|0|0|0
90764|109218|1|100|0|0|0
90765|109210|1|100|0|0|0
90765|109218|1|100|1|0|0
90766|109210|1|100|0|0|0
90766|109218|1|100|1|0|0
90767|108150|1|100|1|0|0
90767|109210|1|100|1|0|0
90767|109218|1|100|0|0|0
90768|108150|1|100|1|0|0
90768|109210|1|100|0|0|0
90768|109218|1|100|1|0|0
90769|108150|1|100|1|0|0
90769|109210|1|100|0|0|0
90769|109218|1|100|1|0|0
90770|91501|1|100|1|0|0
90770|109218|1|100|1|0|0
90770|110503|1|100|0|0|0
90771|108150|1|100|1|0|0
90771|109210|1|100|0|0|0
90771|109218|1|100|0|0|0
90772|108150|1|100|1|0|0
90772|109210|1|100|0|0|0
90772|109218|1|100|1|0|0
90773|91523|1|100|1|0|0
90773|108150|1|100|1|0|0
90773|109210|1|100|0|0|0
90774|91525|1|100|1|0|0
90774|100521|1|100|1|0|0
90774|109218|1|100|1|0|0
90775|108150|1|100|1|0|0
90775|109210|1|100|0|0|0
90775|109218|1|100|1|0|0
90776|109210|1|100|0|0|0
90776|109218|1|100|1|0|0
90777|109210|1|100|0|0|0
90777|109218|1|100|1|0|0
90778|91542|1|100|1|1|0
90779|91543|1|100|2|0|0
90779|91544|1|100|1|0|0
90780|91548|1|100|0|0|0
90783|91558|1|100|1|0|0
90783|91559|1|100|1|0|0
90784|91562|1|100|1|0|0
90784|108150|1|100|1|0|0
90784|109210|1|100|0|0|0
90784|109218|1|100|1|0|0
90785|108150|1|100|1|0|0
90785|109178|1|100|0|0|0
90785|109218|1|100|0|0|0
90786|108150|1|100|1|0|0
90786|109178|1|100|0|0|0
90786|109218|1|100|0|0|0
90788|91576|1|100|1|1|0
90788|108150|1|100|1|0|0
90788|109210|1|100|0|0|0
90788|109218|1|100|0|0|0
90789|91578|1|100|1|0|0
90789|108150|1|100|1|0|0
90789|109210|1|100|0|0|0
90790|108150|1|100|1|0|0
90790|109210|1|100|0|0|0
90790|109218|1|100|0|0|0
90791|91584|1|100|0|0|0
90791|91585|1|100|1|0|0
90791|91586|1|100|1|0|0
90791|108150|1|100|1|0|0
90792|91588|1|100|1|0|0
90792|91589|1|100|1|0|0
90792|108150|1|100|1|0|0
90792|109210|1|100|0|0|0
90794|91598|1|100|0|0|0
90794|108150|1|100|1|0|0
90794|109218|1|100|1|0|0
90795|108150|1|100|1|0|0
90795|109210|1|100|0|0|0
90795|109218|1|100|1|0|0
90798|91609|1|100|1|0|0
90798|109218|1|100|0|0|0
90799|91612|1|100|1|0|0
90799|108150|1|100|1|0|0
90799|109210|1|100|0|0|0
90799|109218|1|100|1|0|0
90800|91614|1|100|0|0|0
90800|108150|1|100|1|0|0
90800|109218|1|100|0|0|0
90802|109210|1|100|0|0|0
90802|109218|1|100|1|0|0
90803|109210|1|100|0|0|0
90803|109218|1|100|1|0|0
90804|108150|1|100|1|0|0
90804|109210|1|100|0|0|0
90804|109218|1|100|0|0|0
90805|91647|1|100|0|0|0
90805|100521|1|100|1|0|0
90805|109218|1|100|1|0|0
90808|91668|1|100|0|0|0
90808|91669|1|100|1|0|0
90808|105875|1|100|0|0|0
90809|91681|1|100|1|0|0
90809|91682|1|100|1|0|0
90809|105875|1|100|0|0|0
90809|107989|1|100|1|0|0
90811|91693|1|100|2|0|0
90811|105875|1|100|0|0|0
90812|91696|1|100|0|0|0
90812|105875|1|100|0|0|0
90812|108137|1|100|1|0|0
90815|91720|1|100|1|0|0
90815|91721|1|100|1|0|0
90815|100521|1|100|1|0|0
90815|105878|1|100|1|0|0
90815|108245|1|100|1|0|0
90816|91736|1|100|1|0|0
90816|91737|1|100|1|1|0
90816|100521|1|100|1|0|0
90816|108150|1|100|0|0|0
90816|108245|1|100|1|0|0
90817|91740|1|100|1|1|0
90817|108151|1|100|1|0|0
90817|108245|1|100|1|0|0
90819|91754|1|100|1|0|0
90819|91755|1|100|1|0|0
90819|100521|1|100|1|0|0
90819|108303|1|100|1|0|0
90822|91780|1|100|1|1|0
90822|100521|1|100|1|0|0
90822|108258|1|100|1|0|0
90826|91803|1|100|0|0|0
90827|105871|1|100|0|0|0
90828|91812|1|100|1|0|0
90833|91827|1|100|1|0|0
90833|91828|1|100|1|0|0
90837|105875|1|100|1|0|0
90837|108826|1|100|0|0|0
90837|108835|1|100|1|1|0
90838|100511|1|100|1|0|0
90838|101707|1|100|0|0|0
90838|101708|1|100|0|0|0
90838|108776|1|100|1|0|0
90839|115628|1|100|0|0|0
90840|91852|1|100|1|0|0
90842|91857|1|100|1|0|0
90842|91858|1|100|1|0|0
90843|91861|1|100|1|0|0
90843|91863|1|100|0|0|0
90843|105873|1|100|0|0|0
90844|91866|1|100|1|0|0
90844|91867|1|100|0|0|0
90845|91869|1|100|1|0|0
90846|107715|1|100|0|0|0
90846|108524|1|25|1|1|0
90846|108556|1|25|1|1|0
90847|91892|1|100|0|0|0
90848|91897|1|100|0|0|0
90850|91905|1|100|1|0|0
90850|91906|1|100|1|0|0
90851|91908|1|100|1|0|0
90851|91909|1|100|1|1|0
90851|105873|1|100|1|0|0
90852|91915|1|100|1|0|0
90852|91916|1|100|1|0|0
90854|91920|1|100|1|0|0
90854|105875|1|100|1|0|0
90855|91922|1|100|1|0|0
90855|91923|1|100|1|0|0
90855|105873|1|100|1|0|0
90856|105873|1|100|1|0|0
90858|91930|1|100|2|0|0
90858|91931|1|100|1|0|0
90858|100511|1|100|1|0|0
90861|91969|1|100|2|0|0
90861|91970|1|100|1|0|0
90861|110650|1|100|1|0|0
90861|111015|1|100|1|0|0
90862|91971|1|100|1|0|0
90862|91972|1|100|1|0|0
90862|110650|1|100|1|0|0
90862|111013|1|100|0|0|0
90863|91973|1|100|1|0|0
90863|91974|1|100|1|0|0
90863|91975|1|100|1|1|0
90863|111085|1|100|0|0|0
90864|91978|1|100|1|0|0
90864|105873|1|100|1|0|0
90865|91994|1|100|1|0|0
90865|91995|1|100|1|0|0
90865|110650|1|100|1|0|0
90865|111014|1|100|0|0|0
90867|92003|1|100|2|0|0
90867|92004|1|100|1|0|0
90867|110650|1|100|1|0|0
90867|111030|1|100|0|0|0
90868|92005|1|100|1|0|0
90868|92006|1|100|2|0|0
90868|110650|1|100|1|0|0
90868|111029|1|100|0|0|0
90869|92007|1|100|2|0|0
90869|92008|1|100|1|0|0
90869|110650|1|100|1|0|0
90869|111036|1|100|0|0|0
90870|92015|1|100|2|0|0
90870|92016|1|100|1|0|0
90870|110650|1|100|1|0|0
90870|111061|1|100|0|0|0
90871|92021|1|100|2|0|0
90871|92022|1|100|1|0|0
90871|110650|1|100|1|0|0
90871|111083|1|100|0|0|0
90872|92023|1|100|2|0|0
90872|92024|1|100|1|0|0
90872|110650|1|100|1|0|0
90872|111084|1|100|0|0|0
90873|92026|1|100|1|0|0
90873|111078|1|100|0|0|0
90873|111079|1|100|0|0|0
90874|92029|1|100|1|0|0
90874|92030|1|100|2|0|0
90874|100511|1|100|1|0|0
90874|110650|1|100|1|0|0
90874|111051|1|100|0|0|0
90875|92031|1|100|2|0|0
90875|92032|1|100|1|0|0
90875|110650|1|100|1|0|0
90875|111043|1|100|0|0|0
90876|92033|1|100|2|0|0
90876|92034|1|100|1|0|0
90876|110650|1|100|1|0|0
90876|111032|1|100|0|0|0
90877|92035|1|100|2|0|0
90877|92036|1|100|1|0|0
90877|110650|1|100|1|0|0
90877|111041|1|100|0|0|0
90878|92037|1|100|2|0|0
90878|92038|1|100|1|0|0
90878|110650|1|100|1|0|0
90878|111037|1|100|0|0|0
90879|92039|1|100|2|0|0
90879|92040|1|100|1|0|0
90879|110650|1|100|1|0|0
90879|111031|1|100|0|0|0
90880|92041|1|100|2|0|0
90880|92042|1|100|1|0|0
90880|110650|1|100|1|0|0
90880|111042|1|100|0|0|0
90881|92045|1|100|1|0|0
90881|92046|1|100|0|0|0
90881|110650|1|100|1|0|0
90882|92059|1|100|2|0|0
90882|92060|1|100|1|0|0
90882|110650|1|100|1|0|0
90882|111053|1|100|0|0|0
90883|92061|1|100|1|0|0
90883|92062|1|100|1|0|0
90883|110650|1|100|1|0|0
90883|111065|1|100|0|0|0
90884|92063|1|100|2|0|0
90884|92064|1|100|1|0|0
90884|110650|1|100|1|0|0
90884|111086|1|100|0|0|0
90887|92078|1|100|2|0|0
90887|92079|1|100|1|0|0
90887|100511|1|100|1|0|0
90887|110650|1|100|1|0|0
90887|111052|1|100|1|0|0
90891|92138|1|100|1|0|0
90892|92141|1|100|1|0|0
90893|92143|1|100|1|0|0
90893|92144|1|100|1|0|0
90894|92146|1|100|1|0|0
90895|92148|1|100|1|0|0
90895|92149|1|100|1|0|0
90896|92151|1|100|0|0|0
90897|13736|1|50|0|0|0
90897|92155|1|100|0|0|0
90897|110366|1|100|1|0|0
90897|110647|1|100|0|0|0
90897|110649|1|50|0|0|0
90897|111888|1|100|0|0|0
90897|112832|1|100|0|0|0
90898|92161|1|100|1|0|0
90899|92170|1|100|1|0|0
90899|93175|1|100|0|0|0
90899|110647|1|100|1|0|0
90905|92253|1|100|1|0|0
90905|92254|1|100|0|0|0
90906|92256|1|100|1|0|0
90916|92298|1|100|0|0|0
90916|92299|1|100|0|0|0
90919|105869|1|100|0|0|0
90920|92325|1|100|1|0|0
90920|92326|1|100|0|0|0
90924|92352|1|100|0|0|0
90925|92354|1|100|1|0|0
90925|92355|1|100|1|0|0
90926|92358|1|100|1|0|0
90927|92362|1|100|1|0|0
90927|92363|1|100|1|1|0
90927|92364|1|100|1|1|0
90928|92367|1|100|0|0|0
90928|92368|1|100|0|0|0
90929|92370|1|100|0|0|0
90930|92372|1|100|1|0|0
90931|92376|1|100|1|0|0
90932|92382|1|100|1|0|0
90933|92384|1|100|1|0|0
90934|92386|1|100|1|0|0
90934|92387|1|100|1|0|0
90935|92389|1|100|1|0|0
90936|92391|1|100|1|0|0
90936|92392|1|100|1|0|0
90937|92394|1|100|1|0|0
90938|92396|1|100|1|0|0
90939|92400|1|100|1|0|0
90940|92402|1|100|1|0|0
90941|92404|1|100|0|0|0
90942|92409|1|100|1|1|0
90942|92410|1|100|1|1|0
90943|92414|1|100|1|0|0
90944|92416|1|100|0|0|0
90945|92418|1|100|1|0|0
90946|92420|1|100|0|0|0
90946|92421|1|100|0|0|0
90946|92422|1|100|0|0|0
90947|92424|1|100|1|0|0
90947|92425|1|100|1|1|0
90947|110509|1|100|1|1|0
90948|92427|1|100|1|1|0
90948|92428|1|100|1|1|0
90949|92430|1|100|1|1|0
90949|92431|1|100|1|1|0
90950|92433|1|100|1|1|0
90950|92434|1|100|1|1|0
90951|92437|1|100|1|1|0
90951|92438|1|100|1|1|0
90952|92440|1|100|1|0|0
90952|92441|1|100|1|1|0
90952|92442|1|100|1|1|0
90953|92444|1|100|1|1|0
90953|92445|1|100|1|1|0
90954|92447|1|100|0|0|0
90954|92448|1|100|0|0|0
90955|92450|1|100|1|0|0
90958|92457|1|100|1|0|0
90958|92458|1|100|1|0|0
90959|92459|1|100|1|0|0
90959|92460|1|100|1|0|0
90959|92461|1|100|1|0|0
90959|100511|1|100|1|0|0
90959|105875|1|100|1|0|0
90960|92465|1|100|1|0|0
90961|92487|1|100|1|0|0
90961|92488|1|100|1|0|0
90963|92512|1|100|1|0|0
90963|92513|1|100|1|1|0
90963|110639|1|100|1|1|0
90964|92517|1|100|1|0|0
90964|92518|1|100|1|0|0
90964|92519|1|100|1|1|0
90964|105878|1|100|1|0|0
90964|110642|1|100|1|1|0
90964|110643|1|100|1|1|0
90965|92530|1|100|1|0|0
90965|92531|1|100|1|0|0
90968|92543|1|100|0|0|0
90968|105877|1|100|1|0|0
90970|92577|1|100|1|0|0
90970|100511|1|100|1|0|0
90972|92593|1|100|1|0|0
90972|105877|1|100|1|0|0
90977|92684|1|100|0|0|0
90978|92689|1|100|1|0|0
90978|105877|1|100|1|0|0
90979|92691|1|100|0|0|0
90979|105877|1|100|1|0|0
90979|110306|1|100|0|0|0
90981|92697|1|100|1|0|0
90981|100521|1|100|1|0|0
90981|110300|1|100|0|0|0
90982|92699|1|100|1|0|0
90982|100521|1|100|1|0|0
90982|110299|1|100|0|0|0
90983|92702|1|100|1|0|0
90983|92703|1|100|0|0|0
90983|100521|1|100|1|0|0
90985|92716|1|100|1|0|0
90985|92717|1|100|1|0|0
90988|92740|1|100|0|0|0
90988|92741|1|100|1|1|0
90988|92742|1|100|0|0|0
90988|111927|1|100|1|0|0
90989|92766|1|100|2|0|0
90990|92769|1|100|1|0|0
90991|92771|1|100|1|0|0
90992|92774|1|100|1|0|0
90993|92785|1|100|1|0|0
90994|92790|1|100|1|0|0
90995|92792|1|100|2|0|0
90995|92793|1|100|1|0|0
90995|100511|1|100|1|0|0
90996|92795|1|100|1|0|0
90996|92796|1|100|1|1|0
90996|105878|1|100|1|0|0
90996|111888|1|100|1|0|0
90997|92798|1|100|1|0|0
90997|100511|1|100|1|0|0
90997|111945|1|100|0|0|0
90998|92800|1|100|1|0|0
90999|92817|1|100|0|0|0
90999|100511|1|100|1|0|0
90999|111960|1|100|1|0|0
90999|116033|1|100|0|0|0
91000|92819|1|100|0|0|0
91001|92828|1|100|1|1|0
91001|104304|1|10|1|0|0
91001|104581|1|25|0|0|0
91001|105273|1|15|1|0|0
91001|105524|1|2|1|0|0
91001|105878|1|100|1|0|0
91003|92840|1|100|0|0|0
91005|92917|1|100|1|1|0
91006|92919|1|100|1|0|0
91007|92922|1|100|1|0|0
91007|92924|1|100|1|0|0
91010|92953|1|100|1|0|0
91010|92955|1|100|1|0|0
91012|92971|1|100|1|0|0
91014|92998|1|100|0|0|0
91014|105877|1|100|1|0|0
91014|116035|1|100|0|0|0
91016|93019|1|100|1|0|0
91017|93022|1|100|1|0|0
91020|93031|1|100|1|0|0
91022|93062|1|100|1|0|0
91022|93063|1|100|1|0|0
91023|93065|1|100|0|0|0
91024|93069|1|100|1|0|0
91025|93071|1|100|1|0|0
91026|93073|1|100|0|0|0
91026|93074|1|100|0|0|0
91026|93075|1|100|0|0|0
91029|93085|1|100|1|0|0
91029|93086|1|100|1|0|0
91030|93118|1|100|0|0|0
91030|93119|1|100|0|0|0
91032|93133|1|100|1|0|0
91032|99814|1|100|0|0|0
91032|105869|1|100|1|0|0
91032|115752|1|100|0|0|0
91034|93150|1|100|1|0|0
91034|93151|1|100|1|0|0
91034|93152|1|100|1|0|0
91034|105884|1|100|0|0|0
91034|105885|1|100|0|0|0
91036|93164|1|100|0|0|0
91036|93165|1|100|0|0|0
91038|93200|1|100|1|0|0
91038|111888|1|100|1|0|0
91038|112596|1|100|0|0|0
91038|112628|1|100|0|0|0
91038|112629|1|100|0|0|0
91038|112639|1|100|0|0|0
91039|111888|1|25|1|0|0
91039|112596|1|100|0|0|0
91039|112629|1|100|0|0|0
91039|112639|1|100|0|0|0
91042|93250|1|100|1|0|0
91043|93258|1|100|1|0|0
91044|93261|1|100|1|0|0
91044|110648|1|100|1|0|0
91044|112728|1|3|1|0|0
91044|112729|1|3|1|0|0
91045|93263|1|100|1|0|0
91046|93265|1|100|1|0|0
91046|112728|1|2|1|0|0
91046|112731|1|2|1|0|0
91046|112732|1|5|1|0|0
91047|93268|1|100|1|0|0
91047|93321|1|100|1|0|0
91047|112729|1|3|1|0|0
91048|93273|1|100|1|0|0
91049|93275|1|100|1|0|0
91049|110648|1|100|1|0|0
91049|112731|1|3|1|0|0
91049|112732|1|3|1|0|0
91050|93278|1|100|1|0|0
91050|93321|1|100|1|0|0
91050|110648|1|100|1|0|0
91050|112728|1|3|1|0|0
91050|112729|1|3|1|0|0
91051|93280|1|100|1|0|0
91051|110648|1|100|1|0|0
91051|112728|1|2|1|0|0
91051|112729|1|3|1|0|0
91052|93283|1|100|1|0|0
91053|93286|1|100|1|0|0
91054|93291|1|100|1|0|0
91054|93321|1|100|1|0|0
91054|110648|1|100|1|0|0
91054|112729|1|5|1|0|0
91054|112732|1|5|1|0|0
91055|93293|1|100|1|0|0
91056|93294|1|100|1|0|0
91056|93295|1|100|1|0|0
91057|93312|1|100|1|0|0
91058|93315|1|100|1|0|0
91059|93317|1|100|1|0|0
91059|110648|1|100|1|0|0
91059|112731|1|3|1|0|0
91059|112732|1|3|1|0|0
91060|93319|1|100|1|0|0
91060|93321|1|100|1|0|0
91060|110648|1|100|1|0|0
91060|112728|1|3|1|0|0
91060|112731|1|3|1|0|0
91061|93321|1|100|1|0|0
91061|93322|1|100|1|0|0
91061|112731|1|3|1|0|0
91061|112732|1|3|1|0|0
91062|93325|1|100|1|0|0
91063|93327|1|100|1|0|0
91064|93331|1|100|1|0|0
91074|93367|1|100|1|0|0
91074|93368|1|100|1|0|0
91074|93369|1|100|1|0|0
91074|111932|1|100|0|0|0
91074|116035|1|100|1|0|0
91075|93370|1|100|1|0|0
91075|93371|1|100|2|0|0
91075|93372|1|100|1|0|0
91075|110419|1|50|1|0|0
91075|110647|1|100|1|0|0
91075|112221|1|100|1|0|0
91076|93373|1|100|1|0|0
91076|93374|1|100|1|0|0
91076|110647|1|100|1|0|0
91076|111888|2|100|1|0|0
91076|112221|1|100|1|0|0
91076|112226|1|100|1|0|0
91077|93375|1|100|2|0|1
91077|93376|1|100|1|0|1
91077|110647|1|100|1|0|0
91077|111932|1|100|1|0|0
91077|112225|1|100|0|0|0
91078|93377|1|100|1|0|0
91078|93378|1|100|0|0|0
91078|93379|1|100|1|0|0
91078|110647|1|100|1|0|0
91078|111888|2|100|1|0|0
91078|112221|1|100|1|0|0
91079|93382|1|100|1|0|0
91079|93383|1|100|2|0|1
91079|110647|1|100|1|0|0
91079|111932|1|100|1|0|0
91081|93398|1|100|1|0|0
91081|100521|1|100|1|0|0
91083|93429|1|100|1|0|0
91083|100521|1|100|1|0|0
91083|110586|1|100|1|0|0
91083|112098|1|50|1|0|0
91083|114094|1|100|0|0|0
91084|110586|1|100|1|0|0
91084|112098|1|50|1|0|0
91084|112120|1|100|1|0|0
91084|114094|1|100|0|0|0
91084|114101|1|100|0|0|0
91085|93438|1|100|0|0|0
91085|110500|1|100|1|0|0
91086|100521|1|100|1|0|0
91088|93446|1|100|1|0|0
91088|110500|1|100|1|0|0
91089|93450|1|100|1|0|0
91090|100521|1|100|1|0|0
91093|100521|1|100|1|0|0
91094|93484|1|100|1|0|0
91094|112072|1|100|1|0|0
91094|112074|1|100|1|0|0
91095|93488|1|100|1|0|0
91095|110586|1|100|1|0|0
91095|112098|1|50|1|0|0
91095|112119|1|100|1|0|0
91095|114094|1|100|0|0|0
91097|93509|1|10|1|1|0
91097|110586|3|50|1|1|2
91097|112819|1|100|0|0|0
91101|93535|1|100|1|0|0
91103|93570|1|100|0|0|0
91103|100511|1|100|1|0|0
91103|104418|1|100|0|0|0
91105|93592|1|100|1|0|0
91105|105877|1|100|0|0|0
91105|106034|1|75|0|0|0
91106|93598|1|100|1|0|0
91107|93603|1|100|1|0|0
91107|105878|1|100|1|0|0
91108|93609|1|100|1|1|0
91108|100521|1|100|0|0|0
91108|106542|1|100|0|0|0
91109|93611|1|100|1|0|0
91109|99814|1|100|0|0|0
91109|106540|1|100|1|0|0
91110|93614|1|100|1|0|0
91110|105448|1|10|1|0|0
91110|105875|1|100|0|0|0
91110|116154|1|100|1|0|0
91111|93617|1|100|1|0|0
91111|105890|1|100|1|0|0
91112|93619|1|100|0|0|0
91112|100511|1|100|0|0|0
91113|93622|1|100|0|0|0
91114|99814|1|100|0|0|0
91115|93629|1|100|0|0|0
91116|105875|1|100|0|0|0
91116|116033|1|100|0|0|0
91117|93638|1|100|0|0|0
91118|93641|1|100|0|0|0
91118|107336|1|100|0|0|0
91118|116296|1|100|2|0|0
91119|39790|1|25|1|0|0
91119|93646|1|100|1|0|0
91119|93647|1|100|1|0|0
91119|105885|1|50|1|0|0
91120|93648|1|100|1|0|0
91120|93649|1|100|1|0|0
91120|100511|1|100|1|0|0
91120|106559|1|100|0|0|0
91121|105496|1|100|1|0|0
91121|105869|1|100|1|0|0
91121|116028|1|100|0|0|0
91122|93676|1|100|1|0|0
91123|93688|1|100|1|0|0
91128|39790|1|25|1|0|0
91128|93713|1|100|0|0|0
91128|106887|1|100|1|0|0
91129|39790|1|75|1|0|0
91129|93722|1|100|1|0|0
91129|93724|1|100|1|0|0
91129|105885|1|50|1|0|0
91134|93739|1|100|0|0|0
91134|93740|1|100|0|0|0
91134|93741|1|100|0|0|0
91135|93743|1|100|0|0|0
91135|93744|1|100|0|0|0
91135|93745|1|100|0|0|0
91136|93754|1|100|0|0|0
91136|107332|1|100|0|0|0
91139|93782|1|100|1|0|0
91139|93783|0|100|1|0|0
91139|100511|1|100|1|0|0
91139|106404|1|100|1|0|0
91140|93788|1|100|1|0|0
91140|93789|1|100|1|0|0
91140|105871|1|100|1|0|0
91140|106410|1|100|0|0|0
91141|93790|1|100|2|0|0
91141|105869|1|100|1|0|0
91141|105885|1|100|1|0|0
91141|106434|1|100|1|0|0
91142|93798|1|100|1|0|0
91142|105871|1|100|1|0|0
91142|107123|1|10|0|0|0
91150|93855|1|100|1|0|0
91151|93857|1|100|1|0|0
91153|93868|1|100|1|0|0
91155|93886|1|100|1|0|0
91157|93894|1|100|0|0|0
91157|93895|1|100|0|0|0
91158|93897|1|100|0|0|0
91161|93908|1|100|0|0|0
91161|93909|1|100|0|0|0
91162|93911|1|100|0|0|0
91162|93912|1|100|0|0|0
91163|93917|1|100|1|0|0
91164|93923|1|100|1|0|0
91166|93944|1|100|1|0|0
91166|93945|1|100|1|0|0
91167|93947|1|100|0|0|0
91167|93948|1|100|0|0|0
91167|93949|1|100|0|0|0
91173|93998|1|100|0|0|0
91173|93999|1|100|0|0|0
91174|94002|1|100|0|0|0
91174|94003|1|100|0|0|0
91175|94006|1|100|0|0|0
91175|94007|1|100|0|0|0
91176|94009|1|100|0|0|0
91176|94010|1|100|0|0|0
91177|94013|1|100|0|0|0
91177|94014|1|100|0|0|0
91178|94016|1|100|1|0|0
91178|105871|1|100|1|0|0
91178|113052|1|100|1|0|0
91178|113053|1|100|1|0|0
91178|113056|1|100|0|0|0
91182|111882|1|72|0|0|0
91184|94075|1|100|1|1|0
91184|94076|1|100|1|1|0
91191|100521|1|100|1|0|0
91192|94097|1|100|1|0|0
91194|100521|1|100|1|0|0
91197|94109|1|100|1|0|0
91200|100521|1|100|1|0|0
91206|100521|1|100|1|0|0
91207|100521|1|100|1|0|0
91207|114478|1|100|1|0|0
91211|100521|1|100|1|0|0
91218|94160|1|100|1|0|0
91218|94161|1|100|1|0|0
91218|94162|1|100|0|0|0
91218|114467|1|100|1|0|0
91219|94163|1|100|1|0|0
91219|94164|1|100|1|0|0
91219|94165|1|100|0|0|0
91219|114602|1|100|0|0|0
91220|94166|1|100|1|0|0
91220|94167|1|100|0|0|0
91220|114467|1|100|1|0|0
91220|114599|1|100|0|0|0
91221|94168|1|100|1|0|0
91221|94169|1|100|1|0|0
91221|94170|1|100|1|1|0
91221|114600|1|100|1|1|0
91221|114601|1|100|0|0|0
91223|94173|1|100|1|0|0
91223|94174|1|100|1|0|0
91223|94175|1|100|0|0|0
91223|114467|1|100|1|0|0
91226|94185|1|100|1|1|0
91226|114467|1|100|1|0|0
91226|114478|1|100|1|0|0
91228|94196|1|100|1|1|0
91228|100521|1|100|1|0|0
91232|94205|1|100|1|1|0
91232|94206|1|100|1|1|0
91232|114467|1|100|1|0|0
91232|114478|1|100|1|0|0
91235|94226|1|100|1|0|0
91235|94227|1|100|1|0|0
91235|94228|1|100|1|0|0
91235|114467|1|100|1|0|0
91237|94235|1|100|1|0|0
91237|94236|1|100|1|0|0
91237|114467|1|100|1|0|0
91237|114478|1|100|1|0|0
91238|94239|1|100|1|0|0
91238|94240|1|100|0|0|0
91238|114467|1|100|1|0|0
91238|114478|1|100|1|0|0
91239|94243|1|100|1|1|0
91239|114467|1|100|1|0|0
91239|114478|1|100|1|0|0
91239|114499|1|100|1|1|0
91242|94249|1|100|1|0|0
91242|94250|1|100|1|0|0
91242|94251|1|100|1|1|0
91242|114467|1|100|1|0|0
91249|94271|1|100|1|0|0
91249|94272|1|100|0|0|0
91251|94277|1|100|1|1|0
91252|94279|1|100|2|0|0
91252|94280|1|100|1|0|0
91252|114467|1|100|1|0|0
91254|94284|1|100|1|1|0
91254|94285|1|100|1|1|0
91254|114467|1|100|1|0|0
91254|114478|1|100|1|0|0
91255|94289|1|100|1|1|0
91255|94290|1|100|1|1|0
91255|114467|1|100|1|0|0
91255|114478|1|100|1|0|0
91256|94293|1|100|1|1|0
91256|94294|1|100|1|1|0
91256|114467|1|100|1|0|0
91256|114478|1|100|1|0|0
91260|94305|1|100|1|1|0
91260|94306|1|100|1|1|0
91260|114467|1|100|1|0|0
91260|114478|1|100|1|0|0
91263|94314|1|100|1|1|0
91263|114467|1|100|1|0|0
91263|114478|1|100|1|0|0
91264|94316|1|100|1|1|0
91264|94317|1|100|1|1|0
91264|114467|1|100|1|0|0
91264|114478|1|100|1|0|0
91268|94329|1|100|1|0|0
91268|94330|1|100|0|0|0
91268|114467|1|100|1|0|0
91268|114478|1|100|1|0|0
91272|94341|1|100|1|1|0
91272|114467|1|100|1|0|0
91272|114478|1|100|1|0|0
91273|94343|1|100|1|0|0
91273|94344|1|100|1|1|0
91273|114467|1|100|1|0|0
91273|114478|1|100|1|0|0
91274|114467|1|100|1|0|0
91274|114478|1|100|1|0|0
91278|94356|1|100|1|0|0
91278|114467|1|100|1|0|0
91278|114478|1|100|1|0|0
91279|94359|1|100|1|1|0
91279|94360|1|100|1|1|0
91279|114467|1|100|1|0|0
91279|114478|1|100|1|0|0
91285|94375|1|100|1|1|0
91285|100521|1|100|1|0|0
91287|94380|1|100|1|0|0
91287|94381|1|100|1|0|0
91287|114467|1|100|1|0|0
91287|114478|1|100|1|0|0
91288|94383|1|100|1|1|0
91288|94384|1|100|1|1|0
91288|114467|1|100|1|0|0
91288|114478|1|100|1|0|0
91289|94386|1|100|1|0|0
91290|94391|1|100|1|1|0
91290|94392|1|100|1|1|0
91290|114467|1|100|1|0|0
91290|114478|1|100|0|0|0
91291|100521|1|100|1|0|0
91294|94404|1|100|1|0|0
91294|94405|1|100|0|0|0
91294|114467|1|100|1|0|0
91294|114638|1|100|0|0|0
91296|94411|1|100|1|1|0
